,image,pred,lon,lat
195,Binh Chieu Ward-16.jpeg,0.0148057596525177,106.72082058061385E,10.872999636568434N
196,Hiep Binh Phuoc Ward-86.jpeg,0.0147725183051079,106.69920670927529E,10.842132003609533N
202,Tam Binh Ward-155.jpeg,0.0145645150914788,106.7463344198734E,10.874487904193737N
213,Linh Xuan Ward-220.jpeg,0.0139065344701521,106.77282452927795E,10.891173438010956N
218,Linh Xuan Ward-126.jpeg,0.0137109595234505,106.77694093903727E,10.880393703907968N
223,Linh Xuan Ward-115.jpeg,0.0134827132569625,106.76184743658641E,10.880393703907968N
229,Tam Binh Ward-133.jpeg,0.0132311627967283,106.74770648986546E,10.871792970667988N
233,Hiep Binh Phuoc Ward-335.jpeg,0.0130949731683358,106.72801890405661E,10.860996538289765N
234,Hiep Binh Phuoc Ward-433.jpeg,0.0130569085013121,106.71429881130359E,10.873123739155629N
235,Hiep Binh Phuoc Ward-49.jpeg,0.0130372629500925,106.70195072782592E,10.839437070083784N
240,Binh Chieu Ward-273.jpeg,0.0128876639064401,106.71944843384486E,10.887821770960048N
241,Binh Chieu Ward-202.jpeg,0.0128395381616428,106.7235648741518E,10.882431903908552N
243,Linh Xuan Ward-227.jpeg,0.0127861964283511,106.7673359829322E,10.893868371536705N
249,Hiep Binh Phuoc Ward-272.jpeg,0.0125940279103815,106.71567082057891E,10.854259204475397N
252,Binh Chieu Ward-316.jpeg,0.0124893586616963,106.71670414030693E,10.891864171248669N
255,Hiep Binh Phuoc Ward-16.jpeg,0.0123271560296416,106.70606675565179E,10.83674213655804N
263,Tam Binh Ward-21.jpeg,0.0121303077903576,106.73535785993668E,10.862360703327875N
264,Hiep Binh Phuoc Ward-361.jpeg,0.0121067492291331,106.71292680202829E,10.865038938578387N
266,Binh Chieu Ward-141.jpeg,0.0120880814502015,106.74414707568636E,10.878389503619928N
267,Linh Xuan Ward-71.jpeg,0.0120803135214373,106.7673359829322E,10.876351303619344N
269,Hiep Binh Phuoc Ward-81.jpeg,0.0120241013355553,106.71978684840481E,10.840784536846662N
270,Hiep Binh Phuoc Ward-290.jpeg,0.0119002379360608,106.72664689478133E,10.855606671238268N
281,Hiep Binh Phuoc Ward-294.jpeg,0.0116803928976878,106.71841483912952E,10.856954138001145N
284,Hiep Binh Phuoc Ward-238.jpeg,0.0115833497839048,106.70606675565179E,10.85156427094965N
289,Tam Binh Ward-17.jpeg,0.0114023602218367,106.72986957996837E,10.862360703327875N
300,Binh Chieu Ward-327.jpeg,0.0112131843343377,106.73316990153458E,10.891864171248669N
302,Binh Chieu Ward-298.jpeg,0.0112041168613359,106.73316990153458E,10.889169237722918N
306,Hiep Binh Phuoc Ward-211.jpeg,0.011177159496583,106.69920670927529E,10.850216804186774N
308,Tam Binh Ward-55.jpeg,0.011173712380696,106.73535785993668E,10.866403103616495N
310,Binh Chieu Ward-277.jpeg,0.0111612490145489,106.72493702092075E,10.887821770960048N
319,Linh Xuan Ward-14.jpeg,0.0109319504117593,106.77556880245083E,10.870961436567852N
322,Hiep Binh Phuoc Ward-419.jpeg,0.0108731507207266,106.72390287623071E,10.870428805629881N
324,Hiep Binh Phuoc Ward-108.jpeg,0.0108116923365741,106.70195072782592E,10.843479470372408N
326,Hiep Binh Phuoc Ward-314.jpeg,0.0107940071029588,106.73076292260718E,10.858301604764018N
334,Hiep Binh Phuoc Ward-380.jpeg,0.0106027179863303,106.71978684840481E,10.86638640534126N
336,Linh Xuan Ward-188.jpeg,0.010564082651399,106.76459170975932E,10.887131037722336N
337,Binh Chieu Ward-173.jpeg,0.0105614929343573,106.71533199353793E,10.881084437145677N
338,Hiep Binh Phuoc Ward-350.jpeg,0.0105497571639716,106.71567082057891E,10.863691471815514N
340,Hiep Binh Phuoc Ward-242.jpeg,0.0105313929961994,106.711554792753E,10.85156427094965N
353,Hiep Binh Phuoc Ward-164.jpeg,0.0103794269380159,106.72115885768011E,10.846174403898155N
359,Tam Binh Ward-157.jpeg,0.0102602238766849,106.72986957996837E,10.87583537095661N
383,Hiep Binh Phuoc Ward-236.jpeg,0.009892770089209,106.7033227371012E,10.85156427094965N
385,Linh Xuan Ward-8.jpeg,0.0098398461705073,106.7673359829322E,10.870961436567852N
386,Linh Xuan Ward-153.jpeg,0.0098209315328858,106.77145239269153E,10.883088637433714N
395,Hiep Binh Phuoc Ward-315.jpeg,0.009534390293993,106.7170428298542E,10.859649071526892N
400,Binh Chieu Ward-177.jpeg,0.009483081230428,106.72082058061385E,10.881084437145677N
401,Tam Binh Ward-95.jpeg,0.0094371837913058,106.7449623498813E,10.86909803714224N
410,Linh Xuan Ward-174.jpeg,0.0093240216374397,106.77968521221015E,10.884436104196588N
420,Linh Xuan Ward-200.jpeg,0.0091152457753196,106.7673359829322E,10.888478504485208N
428,Hiep Binh Phuoc Ward-389.jpeg,0.0090365338255651,106.71292680202829E,10.867733872104134N
429,Linh Xuan Ward-103.jpeg,0.009019122691825,106.7673359829322E,10.879046237145094N
430,Linh Xuan Ward-124.jpeg,0.0090190820628777,106.77419666586437E,10.880393703907968N
434,Binh Chieu Ward-32.jpeg,0.0089746058220043,106.74277492891738E,10.872999636568434N
440,Hiep Binh Phuoc Ward-36.jpeg,0.0088703388464637,106.7101827834777E,10.838089603320915N
447,Linh Xuan Ward-151.jpeg,0.008769343374297,106.76870811951865E,10.883088637433714N
448,Linh Xuan Ward-40.jpeg,0.0087219765409827,106.76870811951865E,10.873656370093599N
450,Tam Binh Ward-142.jpeg,0.0087099388474598,106.73947406991294E,10.873140437430866N
452,Linh Xuan Ward-0.jpeg,0.0087005178793333,106.77145239269153E,10.869613969804979N
454,Tam Binh Ward-19.jpeg,0.0086916418513283,106.73261371995252E,10.862360703327875N
456,Linh Xuan Ward-233.jpeg,0.0086656690109521,106.77008025610506E,10.89521583829958N
464,Hiep Binh Phuoc Ward-292.jpeg,0.0085509316413663,106.72939091333191E,10.855606671238268N
473,Binh Chieu Ward-108.jpeg,0.0084214822854846,106.73865848861047E,10.877042036857056N
478,Binh Chieu Ward-306.jpeg,0.0083411173545755,106.7235648741518E,10.890516704485794N
481,Binh Chieu Ward-264.jpeg,0.0082911833305843,106.73042560799664E,10.88647430419717N
484,Hiep Binh Phuoc Ward-90.jpeg,0.0082797667128033,106.70469474637649E,10.842132003609533N
488,Hiep Binh Phuoc Ward-240.jpeg,0.0082665135269053,106.70881077420239E,10.85156427094965N
491,Binh Chieu Ward-338.jpeg,0.0082435960648581,106.71670414030693E,10.894559104774414N
492,Binh Chieu Ward-118.jpeg,0.008237658184953,106.75237995630019E,10.877042036857056N
495,Hiep Binh Phuoc Ward-10.jpeg,0.0082164698396809,106.71978684840481E,10.835394669795166N
503,Binh Chieu Ward-43.jpeg,0.0081013535964302,106.72905346122765E,10.87434710333131N
508,Linh Xuan Ward-164.jpeg,0.0080778751289471,106.76596384634573E,10.884436104196588N
511,Tam Binh Ward-131.jpeg,0.0080523648066446,106.7449623498813E,10.871792970667988N
515,Linh Xuan Ward-117.jpeg,0.0080379511928185,106.76459170975932E,10.880393703907968N
518,Binh Chieu Ward-65.jpeg,0.0079908921034075,106.71944843384486E,10.875694570094184N
526,Binh Chieu Ward-41.jpeg,0.0079253888688981,106.7263091676897E,10.87434710333131N
532,Linh Xuan Ward-26.jpeg,0.0078579714754596,106.77145239269153E,10.872308903330724N
533,Binh Chieu Ward-347.jpeg,0.0078505316050723,106.72082058061385E,10.895906571537289N
536,Tam Binh Ward-90.jpeg,0.0077320364071056,106.73810199992089E,10.86909803714224N
540,Hiep Binh Phuoc Ward-358.jpeg,0.0076747776474803,106.72664689478133E,10.863691471815514N
545,Hiep Binh Phuoc Ward-199.jpeg,0.0076250282581895,106.711554792753E,10.848869337423903N
