,image,pred,lon,lat
1851,Trà Vinh City-1324.jpeg,0.9485065340995787,106.33997394682622E,9.944573973564998N
1853,Ninh Bình-1930.jpeg,0.9484742432832718,105.96583578475317E,20.265781877212163N
1856,Binh Minh Town-4325.jpeg,0.9484472721815108,105.85016292557502E,10.09892467763348N
1862,Yên Mỹ District-1112.jpeg,0.9483125060796738,106.0623381746138E,20.87205460862875N
1863,Phu Ly City-2511.jpeg,0.9483070895075798,105.93295770094146E,20.550499477301795N
1864,Phu Ly City-1936.jpeg,0.9482430890202522,105.8782764795113E,20.541067209961426N
1867,Thanh Liêm District-5413.jpeg,0.9481295719742776,105.95058652428204E,20.476047213965323N
1868,Trà Vinh City-610.jpeg,0.9480729475617408,106.30987684923393E,9.913582238018956N
1870,Cai Lậy Town-2382.jpeg,0.9480110704898834,106.11009981729622E,10.405978040171728N
1871,Cao Lanh City-3269.jpeg,0.9479916021227835,105.63724039629714E,10.467528207239278N
1872,Tây Ninh City-1072.jpeg,0.9479466378688812,106.07564875819214E,11.327263038998591N
1874,Trà Vinh City-655.jpeg,0.9479271322488784,106.31808514857725E,9.914929704781827N
1875,Trà Vinh City-1326.jpeg,0.9479048624634744,106.34271004660732E,9.944573973564998N
1878,Tam Điệp-515.jpeg,0.9478761702775956,105.91392202733114E,20.122390407242634N
1879,Tây Ninh City-4618.jpeg,0.9478678554296494,106.12100459830566E,11.390593976853712N
1885,Tam Điệp-2520.jpeg,0.947706364095211,105.90961578706928E,20.15742454307825N
1887,Trà Vinh City-1666.jpeg,0.9476705342531204,106.31398099890559E,9.958048641193713N
1888,Yên Mỹ District-1907.jpeg,0.9476201310753822,106.04070335404559E,20.885529276257877N
1891,Cao Lanh City-3789.jpeg,0.9475984796881676,105.59887373601575E,10.479655408105131N
1893,Hiệp Hòa District-7648.jpeg,0.9475547820329666,105.9847271263937E,21.363198149496224N
1895,Châu Thành District-3772.jpeg,0.9474344104528428,106.28546747132293E,10.279913805748345N
1896,Phu Ly City-1612.jpeg,0.9474188387393953,105.9070560697377E,20.535677342909782N
1897,Hiệp Hòa District-7370.jpeg,0.9474153816699982,105.96013569932848E,21.359155749207478N
1901,Hiệp Hòa District-7315.jpeg,0.9472549930214882,106.0107651079921E,21.357808282444562N
1904,Mỹ Tho-3804.jpeg,0.9472219944000244,106.38754104818243E,10.396083808368703N
1907,Binh Minh Town-389.jpeg,0.947139911353588,105.8570051787719E,10.003254537469592N
1910,Cao Lanh City-488.jpeg,0.947104588150978,105.63998087203153E,10.417671937012992N
1912,Phu Ly City-782.jpeg,0.9470925256609916,105.90561709022639E,20.522202675280678N
1913,Mỹ Tho-3220.jpeg,0.9470760747790335,106.40397873829461E,10.385304074265717N
1914,Châu Thành District-7831.jpeg,0.9470578506588936,106.39228792481515E,10.305515674242919N
