,image,pred,lon,lat
1759,Bà Rịa-3114.jpeg,0.668609619140625,107.15938338157571E,10.523980674592838N
1766,Cà Mau-2165.jpeg,0.6672258712351322,105.16471342216543E,9.126407305707477N
1767,Cà Mau-7968.jpeg,0.6671321392059326,105.20156649013477E,9.193780643850957N
1768,Bà Rịa-1549.jpeg,0.665596641600132,107.1963855963564E,10.497031339335381N
1770,Bà Rịa-2400.jpeg,0.6651022583246231,107.16486519117282E,10.511853473726982N
1771,Cà Mau-6506.jpeg,0.6650521457195282,105.25616362786711E,9.176263575933655N
1778,Sóc Trăng-976.jpeg,0.663938844576478,105.95177026846028E,9.590403438214405N
1780,Cà Mau-1143.jpeg,0.6638004332780838,105.20975606079462E,9.107542771027305N
1782,Cà Mau-4708.jpeg,0.6632042936980724,105.1428745670725E,9.158746508016346N
1784,Bà Rịa-4339.jpeg,0.6631338922306895,107.1689765483707E,10.549582543087423N
1785,Bà Rịa-1584.jpeg,0.6630666945129633,107.14567885758284E,10.498378806098255N
1786,Cà Mau-2824.jpeg,0.6629681587219238,105.20293141857805E,9.135839573047564N
1789,Cà Mau-5748.jpeg,0.6623683273792267,105.10738642754647E,9.169526242119304N
1794,Cà Mau-11419.jpeg,0.6616775952279568,105.18245749192842E,9.24902678112862N
1797,Cà Mau-2865.jpeg,0.660179790109396,105.12513049730948E,9.137187039810435N
1798,Sóc Trăng-2915.jpeg,0.6600911896675825,105.95313691366383E,9.630827441100523N
1809,Hoài Đức District-201.jpeg,0.6577227637171745,105.73564735333782E,20.97009404046006N
1810,Bà Rịa-3548.jpeg,0.6575744487345219,107.2169423823457E,10.5307180084072N
1813,Cà Mau-8392.jpeg,0.6560659538954496,105.21521577456787E,9.199170510902437N
1815,Cà Mau-5567.jpeg,0.6554507054388523,105.22613520211434E,9.166831308593567N
1817,Cà Mau-9323.jpeg,0.6550851203501225,105.2056612754647E,9.212645178531133N
1819,Cà Mau-6915.jpeg,0.6549639441072941,105.13877978174257E,9.181653442985132N
1822,Bà Rịa-4194.jpeg,0.6545518338680267,107.21283102514784E,10.54419267603593N
1823,Cà Mau-1543.jpeg,0.6542569100856781,105.1769977781552E,9.115627571604524N
1826,Cà Mau-5761.jpeg,0.6536605656147003,105.12513049730948E,9.169526242119304N
1829,Hoài Đức District-1318.jpeg,0.6525137349963188,105.72698602882127E,21.002433242769968N
1830,Hoài Đức District-559.jpeg,0.6523747127503157,105.72698602882127E,20.982221241326275N
1834,Cà Mau-1449.jpeg,0.6512660644948483,105.24524420032064E,9.112932638078782N
1837,Cà Mau-1818.jpeg,0.6509985905140638,105.24387927187733E,9.119669971893128N
1839,Cà Mau-629.jpeg,0.6509715467691422,105.17017313593865E,9.098110503687215N
1840,Sóc Trăng-1723.jpeg,0.6504861786961555,105.97363659171704E,9.606573039368852N
1843,Cà Mau-2271.jpeg,0.6493354290723801,105.1920119910316E,9.127754772470347N
1850,Cà Mau-2458.jpeg,0.6467955075204372,105.20839113235131E,9.130449705996087N
1852,Sóc Trăng-2373.jpeg,0.6461568176746368,105.94630368764611E,9.620047706997557N
1855,Cà Mau-11119.jpeg,0.6453863047063351,105.16198356527879E,9.243636914077138N
1857,Sóc Trăng-883.jpeg,0.6451963447034359,105.98730304375252E,9.587708504688663N
1859,Cà Mau-8523.jpeg,0.6450371667742729,105.11694092664963E,9.201865444428178N
1860,Hoài Đức District-3443.jpeg,0.6449864357709885,105.66202609494702E,21.05767938004941N
1869,Cà Mau-1550.jpeg,0.6442786119878292,105.18655227725836E,9.115627571604524N
