,image,pred,lon,lat
103,Binh Chieu Ward-292.jpeg,0.0749892811290919,106.72493702092075E,10.889169237722918N
104,Linh Xuan Ward-118.jpeg,0.0741164400242269,106.76596384634573E,10.880393703907968N
108,Linh Xuan Ward-56.jpeg,0.0735644469968974,106.76870811951865E,10.875003836856475N
110,Tam Binh Ward-90.jpeg,0.0731005738489329,106.73810199992089E,10.86909803714224N
113,Tam Binh Ward-156.jpeg,0.0724299037829041,106.74770648986546E,10.874487904193737N
114,Hiep Binh Phuoc Ward-58.jpeg,0.0718534421175718,106.71429881130359E,10.839437070083784N
115,Hiep Binh Phuoc Ward-396.jpeg,0.0716919125989079,106.72253086695538E,10.867733872104134N
116,Linh Xuan Ward-181.jpeg,0.071233017835766,106.77145239269153E,10.885783570959461N
117,Binh Chieu Ward-284.jpeg,0.0711447466164827,106.71395984676897E,10.889169237722918N
118,Hiep Binh Phuoc Ward-25.jpeg,0.0710171186365187,106.71841483912952E,10.83674213655804N
120,Tam Binh Ward-136.jpeg,0.0700331358239054,106.72849750997626E,10.873140437430866N
126,Binh Chieu Ward-141.jpeg,0.0687672309577465,106.74414707568636E,10.878389503619928N
130,Hiep Binh Phuoc Ward-4.jpeg,0.0667823054827749,106.711554792753E,10.835394669795166N
131,Hiep Binh Phuoc Ward-390.jpeg,0.0664474992081523,106.71429881130359E,10.867733872104134N
134,Binh Chieu Ward-171.jpeg,0.0657312246039509,106.74689136922427E,10.879736970382805N
138,Tam Binh Ward-59.jpeg,0.0651946864090859,106.74084613990506E,10.866403103616495N
139,Binh Chieu Ward-18.jpeg,0.0650849887169897,106.7235648741518E,10.872999636568434N
140,Linh Xuan Ward-220.jpeg,0.0650001517497003,106.77282452927795E,10.891173438010956N
141,Hiep Binh Phuoc Ward-122.jpeg,0.0649052755907177,106.72115885768011E,10.843479470372408N
144,Tam Binh Ward-51.jpeg,0.064549689181149,106.72986957996837E,10.866403103616495N
146,Binh Chieu Ward-235.jpeg,0.0643479963764548,106.71533199353793E,10.885126837434298N
148,Binh Chieu Ward-41.jpeg,0.0641144006513059,106.7263091676897E,10.87434710333131N
149,Linh Xuan Ward-112.jpeg,0.0641050399281084,106.77968521221015E,10.879046237145094N
150,Hiep Binh Phuoc Ward-89.jpeg,0.0639677378349006,106.7033227371012E,10.842132003609533N
151,Linh Xuan Ward-197.jpeg,0.063956462778151,106.77694093903727E,10.887131037722336N
158,Hiep Binh Phuoc Ward-418.jpeg,0.0633514802902937,106.72253086695538E,10.870428805629881N
159,Hiep Binh Phuoc Ward-227.jpeg,0.0632577831856906,106.72115885768011E,10.850216804186774N
162,Linh Xuan Ward-48.jpeg,0.0625846940092742,106.77968521221015E,10.873656370093599N
168,Linh Xuan Ward-153.jpeg,0.0618422040715813,106.77145239269153E,10.883088637433714N
171,Hiep Binh Phuoc Ward-11.jpeg,0.0617003547959029,106.72115885768011E,10.835394669795166N
172,Hiep Binh Phuoc Ward-184.jpeg,0.0616522724740207,106.71978684840481E,10.847521870661028N
173,Hiep Binh Phuoc Ward-257.jpeg,0.0615911441855132,106.70469474637649E,10.852911737712523N
176,Hiep Binh Phuoc Ward-296.jpeg,0.0612148237414658,106.72115885768011E,10.856954138001145N
177,Tam Binh Ward-153.jpeg,0.0609969296492636,106.74359027988919E,10.874487904193737N
181,Linh Xuan Ward-62.jpeg,0.0608453569002449,106.77694093903727E,10.875003836856475N
183,Binh Chieu Ward-28.jpeg,0.06077766045928,106.73728634184151E,10.872999636568434N
190,Linh Xuan Ward-130.jpeg,0.0602071261964738,106.78242948538302E,10.880393703907968N
191,Binh Chieu Ward-286.jpeg,0.0601684199646115,106.71670414030693E,10.889169237722918N
195,Hiep Binh Phuoc Ward-411.jpeg,0.0598201928660273,106.72801890405661E,10.869081338867007N
197,Binh Chieu Ward-178.jpeg,0.059669598005712,106.7221927273828E,10.881084437145677N
201,Hiep Binh Phuoc Ward-398.jpeg,0.0593384006060659,106.72527488550601E,10.867733872104134N
202,Tam Binh Ward-130.jpeg,0.0592461908236146,106.74359027988919E,10.871792970667988N
203,Hiep Binh Phuoc Ward-319.jpeg,0.0591791342012584,106.72253086695538E,10.859649071526892N
208,Linh Xuan Ward-175.jpeg,0.0590409985743463,106.76321957317288E,10.885783570959461N
211,Binh Chieu Ward-283.jpeg,0.0589046240784227,106.73316990153458E,10.887821770960048N
217,Binh Chieu Ward-275.jpeg,0.0584664270281791,106.7221927273828E,10.887821770960048N
219,Linh Xuan Ward-209.jpeg,0.05845916736871,106.7673359829322E,10.889825971248083N
220,Tam Binh Ward-17.jpeg,0.0583594529889524,106.72986957996837E,10.862360703327875N
222,Binh Chieu Ward-139.jpeg,0.058250400237739,106.7414027821484E,10.878389503619928N
223,Binh Chieu Ward-328.jpeg,0.0582245783880353,106.71395984676897E,10.893211638011541N
224,Hiep Binh Phuoc Ward-37.jpeg,0.0582029852084815,106.711554792753E,10.838089603320915N
231,Hiep Binh Phuoc Ward-23.jpeg,0.0575315519236028,106.71567082057891E,10.83674213655804N
234,Linh Xuan Ward-29.jpeg,0.0574312349781394,106.77556880245083E,10.872308903330724N
235,Hiep Binh Phuoc Ward-439.jpeg,0.057427829131484,106.72253086695538E,10.873123739155629N
240,Hiep Binh Phuoc Ward-210.jpeg,0.0571304396726191,106.72664689478133E,10.848869337423903N
242,Hiep Binh Phuoc Ward-223.jpeg,0.0570833063684403,106.71567082057891E,10.850216804186774N
258,Binh Chieu Ward-197.jpeg,0.0564080532640218,106.71670414030693E,10.882431903908552N
262,Linh Xuan Ward-142.jpeg,0.0562201947905123,106.77694093903727E,10.881741170670843N
263,Hiep Binh Phuoc Ward-32.jpeg,0.0561961159110069,106.70469474637649E,10.838089603320915N
265,Tam Binh Ward-45.jpeg,0.0561944595538079,106.73810199992089E,10.865055636853619N
266,Hiep Binh Phuoc Ward-229.jpeg,0.0561367459595203,106.72390287623071E,10.850216804186774N
273,Tam Binh Ward-114.jpeg,0.0560594461858272,106.7463344198734E,10.870445503905115N
280,Binh Chieu Ward-99.jpeg,0.0558776832185685,106.7263091676897E,10.877042036857056N
285,Hiep Binh Phuoc Ward-82.jpeg,0.0557498876005411,106.72115885768011E,10.840784536846662N
288,Hiep Binh Phuoc Ward-317.jpeg,0.0556144304573535,106.71978684840481E,10.859649071526892N
291,Linh Xuan Ward-189.jpeg,0.0555471405386924,106.76596384634573E,10.887131037722336N
294,Hiep Binh Phuoc Ward-378.jpeg,0.0555145121179521,106.7170428298542E,10.86638640534126N
305,Hiep Binh Phuoc Ward-126.jpeg,0.0551814641803503,106.72664689478133E,10.843479470372408N
306,Linh Xuan Ward-19.jpeg,0.0551577606238424,106.78242948538302E,10.870961436567852N
322,Binh Chieu Ward-115.jpeg,0.0545876007527112,106.74826351599329E,10.877042036857056N
326,Hiep Binh Phuoc Ward-340.jpeg,0.0545162004418671,106.71841483912952E,10.862344005052638N
328,Binh Chieu Ward-176.jpeg,0.0544903608970344,106.71944843384486E,10.881084437145677N
347,Hiep Binh Phuoc Ward-313.jpeg,0.0540886619128286,106.72939091333191E,10.858301604764018N
352,Linh Xuan Ward-110.jpeg,0.0539948721416294,106.77694093903727E,10.879046237145094N
354,Binh Chieu Ward-268.jpeg,0.0539636323228478,106.73591419507252E,10.88647430419717N
356,Hiep Binh Phuoc Ward-114.jpeg,0.0539169409312307,106.7101827834777E,10.843479470372408N
378,Hiep Binh Phuoc Ward-349.jpeg,0.0534848812967538,106.71429881130359E,10.863691471815514N
381,Hiep Binh Phuoc Ward-373.jpeg,0.0534524251706898,106.72939091333191E,10.865038938578387N
388,Binh Chieu Ward-349.jpeg,0.053327246569097,106.7180762870759E,10.897254038300163N
395,Binh Chieu Ward-15.jpeg,0.0531317689456045,106.74414707568636E,10.87165216980556N
400,Hiep Binh Phuoc Ward-433.jpeg,0.0530032012611627,106.71429881130359E,10.873123739155629N
402,Tam Binh Ward-134.jpeg,0.0529139623977243,106.72575336999209E,10.873140437430866N
407,Hiep Binh Phuoc Ward-380.jpeg,0.0528434352017939,106.71978684840481E,10.86638640534126N
410,Binh Chieu Ward-23.jpeg,0.052785265725106,106.73042560799664E,10.872999636568434N
411,Tam Binh Ward-125.jpeg,0.0527286124415695,106.73672992992879E,10.871792970667988N
413,Hiep Binh Phuoc Ward-344.jpeg,0.0526839927770197,106.72390287623071E,10.862344005052638N
415,Tam Binh Ward-127.jpeg,0.0526409232988953,106.73947406991294E,10.871792970667988N
420,Hiep Binh Phuoc Ward-119.jpeg,0.0524917198345065,106.7170428298542E,10.843479470372408N
429,Hiep Binh Phuoc Ward-322.jpeg,0.0522879213094711,106.72664689478133E,10.859649071526892N
432,Tam Binh Ward-157.jpeg,0.0522327949292957,106.72986957996837E,10.87583537095661N
434,Hiep Binh Phuoc Ward-217.jpeg,0.0520962309092283,106.7074387649271E,10.850216804186774N
437,Hiep Binh Phuoc Ward-292.jpeg,0.0519798779860138,106.72939091333191E,10.855606671238268N
439,Hiep Binh Phuoc Ward-336.jpeg,0.0519726783968508,106.72939091333191E,10.860996538289765N
443,Tam Binh Ward-53.jpeg,0.051941689569503,106.73261371995252E,10.866403103616495N
444,Binh Chieu Ward-133.jpeg,0.0519356513395905,106.73316990153458E,10.878389503619928N
459,Hiep Binh Phuoc Ward-346.jpeg,0.0515136579051613,106.72664689478133E,10.862344005052638N
467,Tam Binh Ward-5.jpeg,0.0512351440265774,106.72575336999209E,10.861013236564999N
477,Binh Chieu Ward-61.jpeg,0.0510604181326925,106.71395984676897E,10.875694570094184N
483,Binh Chieu Ward-281.jpeg,0.0509377620182931,106.73042560799664E,10.887821770960048N
492,Hiep Binh Phuoc Ward-315.jpeg,0.0508385142311453,106.7170428298542E,10.859649071526892N
493,Hiep Binh Phuoc Ward-138.jpeg,0.0508186682127416,106.71429881130359E,10.844826937135283N
511,Hiep Binh Phuoc Ward-13.jpeg,0.0505626541562378,106.72390287623071E,10.835394669795166N
517,Linh Xuan Ward-20.jpeg,0.0504683195613324,106.76321957317288E,10.872308903330724N
530,Tam Binh Ward-86.jpeg,0.0503198383376002,106.73261371995252E,10.86909803714224N
535,Linh Xuan Ward-80.jpeg,0.0502041783183813,106.77968521221015E,10.876351303619344N
543,Binh Chieu Ward-193.jpeg,0.0500079942867159,106.74277492891738E,10.881084437145677N
545,Binh Chieu Ward-279.jpeg,0.0499336295761168,106.72768131445869E,10.887821770960048N
552,Hiep Binh Phuoc Ward-241.jpeg,0.0498732514679431,106.7101827834777E,10.85156427094965N
563,Linh Xuan Ward-1.jpeg,0.0497216735966503,106.77282452927795E,10.869613969804979N
573,Binh Chieu Ward-313.jpeg,0.0496290116570889,106.73316990153458E,10.890516704485794N
576,Hiep Binh Phuoc Ward-247.jpeg,0.0495877736248075,106.71841483912952E,10.85156427094965N
578,Tam Binh Ward-1.jpeg,0.0495488927699625,106.72986957996837E,10.859665769802124N
581,Hiep Binh Phuoc Ward-254.jpeg,0.0495381979271769,106.72801890405661E,10.85156427094965N
582,Hiep Binh Phuoc Ward-145.jpeg,0.0495285554789006,106.72390287623071E,10.844826937135283N
583,Hiep Binh Phuoc Ward-75.jpeg,0.0495214574038982,106.711554792753E,10.840784536846662N
587,Hiep Binh Phuoc Ward-155.jpeg,0.0494536492042243,106.70881077420239E,10.846174403898155N
592,Hiep Binh Phuoc Ward-104.jpeg,0.0493610482662916,106.72390287623071E,10.842132003609533N
612,Binh Chieu Ward-137.jpeg,0.0491830166429281,106.73865848861047E,10.878389503619928N
624,Binh Chieu Ward-13.jpeg,0.0490549495443701,106.7414027821484E,10.87165216980556N
632,Binh Chieu Ward-125.jpeg,0.0489743361249566,106.7221927273828E,10.878389503619928N
660,Tam Binh Ward-81.jpeg,0.0487745152786374,106.72575336999209E,10.86909803714224N
675,Binh Chieu Ward-334.jpeg,0.0485267839394509,106.7221927273828E,10.893211638011541N
680,Binh Chieu Ward-74.jpeg,0.0484922374598681,106.73179775476564E,10.875694570094184N
681,Hiep Binh Phuoc Ward-261.jpeg,0.04846364678815,106.71429881130359E,10.852911737712523N
694,Hiep Binh Phuoc Ward-412.jpeg,0.0483588515780866,106.71429881130359E,10.870428805629881N
697,Hiep Binh Phuoc Ward-403.jpeg,0.0482987146824598,106.7170428298542E,10.869081338867007N
702,Binh Chieu Ward-3.jpeg,0.0482626799494028,106.7263091676897E,10.87165216980556N
706,Binh Chieu Ward-224.jpeg,0.0482280324213206,106.7235648741518E,10.883779370671427N
710,Linh Xuan Ward-98.jpeg,0.0481662261299788,106.78242948538302E,10.87769877038222N
712,Binh Chieu Ward-234.jpeg,0.0481557031162083,106.73728634184151E,10.883779370671427N
714,Hiep Binh Phuoc Ward-168.jpeg,0.0481247100979089,106.72664689478133E,10.846174403898155N
730,Hiep Binh Phuoc Ward-432.jpeg,0.0478959018364548,106.72664689478133E,10.871776272392758N
743,Linh Xuan Ward-173.jpeg,0.0477132289670407,106.77831307562371E,10.884436104196588N
754,Binh Chieu Ward-260.jpeg,0.047633945941925,106.72493702092075E,10.88647430419717N
758,Hiep Binh Phuoc Ward-221.jpeg,0.0475494330748915,106.71292680202829E,10.850216804186774N
761,Binh Chieu Ward-172.jpeg,0.0475140842609107,106.71395984676897E,10.881084437145677N
762,Hiep Binh Phuoc Ward-211.jpeg,0.0474838027730584,106.69920670927529E,10.850216804186774N
764,Tam Binh Ward-159.jpeg,0.0474476590752601,106.73261371995252E,10.87583537095661N
765,Binh Chieu Ward-273.jpeg,0.0474472534842789,106.71944843384486E,10.887821770960048N
768,Linh Xuan Ward-202.jpeg,0.0474204276688396,106.77008025610506E,10.888478504485208N
769,Hiep Binh Phuoc Ward-235.jpeg,0.0473383367061615,106.70195072782592E,10.85156427094965N
778,Binh Chieu Ward-205.jpeg,0.0471422616392374,106.72768131445869E,10.882431903908552N
806,Tam Binh Ward-49.jpeg,0.0468313251622021,106.72712543998416E,10.866403103616495N
813,Hiep Binh Phuoc Ward-49.jpeg,0.0467912559397518,106.70195072782592E,10.839437070083784N
815,Binh Chieu Ward-332.jpeg,0.0467601446434855,106.71944843384486E,10.893211638011541N
816,Hiep Binh Phuoc Ward-0.jpeg,0.0467559369280934,106.70606675565179E,10.835394669795166N
821,Hiep Binh Phuoc Ward-275.jpeg,0.0466950796544551,106.71978684840481E,10.854259204475397N
835,Tam Binh Ward-24.jpeg,0.0465329336002469,106.72575336999209E,10.86370817009075N
841,Linh Xuan Ward-3.jpeg,0.0464506787247955,106.77556880245083E,10.869613969804979N
851,Linh Xuan Ward-8.jpeg,0.0463099377229809,106.7673359829322E,10.870961436567852N
852,Hiep Binh Phuoc Ward-370.jpeg,0.0462880316190421,106.72527488550601E,10.865038938578387N
865,Binh Chieu Ward-247.jpeg,0.0461303042247891,106.73179775476564E,10.885126837434298N
878,Binh Chieu Ward-58.jpeg,0.0459683523513376,106.74963566276224E,10.87434710333131N
884,Hiep Binh Phuoc Ward-198.jpeg,0.0459264609962701,106.7101827834777E,10.848869337423903N
891,Tam Binh Ward-116.jpeg,0.0458538974635303,106.74907855985757E,10.870445503905115N
901,Hiep Binh Phuoc Ward-269.jpeg,0.0457418784499168,106.72527488550601E,10.852911737712523N
902,Hiep Binh Phuoc Ward-436.jpeg,0.0457384181208908,106.71841483912952E,10.873123739155629N
909,Tam Binh Ward-138.jpeg,0.0456514479592442,106.73124164996044E,10.873140437430866N
915,Binh Chieu Ward-309.jpeg,0.0455787261016666,106.72768131445869E,10.890516704485794N
920,Hiep Binh Phuoc Ward-293.jpeg,0.045485621318221,106.7170428298542E,10.856954138001145N
952,Hiep Binh Phuoc Ward-273.jpeg,0.0450084507465362,106.7170428298542E,10.854259204475397N
956,Linh Xuan Ward-183.jpeg,0.0449563907459378,106.77419666586437E,10.885783570959461N
982,Binh Chieu Ward-316.jpeg,0.0446010893210768,106.71670414030693E,10.891864171248669N
989,Linh Xuan Ward-6.jpeg,0.0444040177389979,106.77968521221015E,10.869613969804979N
991,Linh Xuan Ward-38.jpeg,0.0443644649349153,106.76596384634573E,10.873656370093599N
1008,Tam Binh Ward-88.jpeg,0.0441604368388652,106.73535785993668E,10.86909803714224N
1014,Binh Chieu Ward-146.jpeg,0.0440904912538826,106.75100780953125E,10.878389503619928N
1015,Binh Chieu Ward-64.jpeg,0.0440690550021827,106.7180762870759E,10.875694570094184N
1017,Binh Chieu Ward-237.jpeg,0.0439850580878555,106.7180762870759E,10.885126837434298N
1018,Hiep Binh Phuoc Ward-47.jpeg,0.043982224073261,106.69920670927529E,10.839437070083784N
1025,Tam Binh Ward-23.jpeg,0.0439130407758057,106.73810199992089E,10.862360703327875N
1028,Hiep Binh Phuoc Ward-97.jpeg,0.0438997210003435,106.71429881130359E,10.842132003609533N
1078,Hiep Binh Phuoc Ward-259.jpeg,0.0424792696721851,106.7074387649271E,10.852911737712523N
1083,Hiep Binh Phuoc Ward-86.jpeg,0.0423507606610655,106.69920670927529E,10.842132003609533N
1086,Linh Xuan Ward-207.jpeg,0.0422268197871744,106.76459170975932E,10.889825971248083N
1108,Binh Chieu Ward-16.jpeg,0.0415569674223661,106.72082058061385E,10.872999636568434N
1115,Hiep Binh Phuoc Ward-368.jpeg,0.0412906496785581,106.72253086695538E,10.865038938578387N
1131,Tam Binh Ward-35.jpeg,0.0404025535099208,106.74084613990506E,10.86370817009075N
1149,Hiep Binh Phuoc Ward-2.jpeg,0.0388312120921909,106.70881077420239E,10.835394669795166N
