,image,pred,lon,lat,anditi_id
181,Yên Mỹ District-2234.jpeg,0.9669107,20.890919143309524N,106.0205108548486E,256
182,Yên Mỹ District-2234.jpeg,0.9669107,20.890919143309524N,106.0205108548486E,257
22,Binh Minh Town-3149.jpeg,0.96683013,10.066585475324558N,105.81732011023E,29
180,Yên Mỹ District-1817.jpeg,0.9667695,20.884181809494965N,106.03349174718953E,255
186,Yên Mỹ District-738.jpeg,0.9665921,20.86531727481419N,106.02483781896224E,262
187,Yên Mỹ District-738.jpeg,0.9665921,20.86531727481419N,106.02483781896224E,263
331,Tam Điệp-2689.jpeg,0.966544,20.16011947660407N,105.87085962471284E,440
357,Thái Bình-742.jpeg,0.96651614,20.433857974965385N,106.38097009372268E,471
368,Chau Doc City-428.jpeg,0.966128,10.632454071174337N,105.09876538175307E,488
383,Cao Lanh City-1977.jpeg,0.9661003,10.441926338744695N,105.60572492535172E,508
243,Duy Tiên District-4760.jpeg,0.96598166,20.66451258021235N,105.9417748680756E,333
229,Duy Tiên District-4976.jpeg,0.96596676,20.66720751373818N,106.02384374179874E,316
411,Binh Minh Town-2171.jpeg,0.9659147,10.043678540355744N,105.8624789813294E,552
112,Hiệp Hòa District-957.jpeg,0.96591294,21.260790675514695N,105.97315469012771E,179
247,Duy Tiên District-2072.jpeg,0.96589994,20.626783510850842N,105.91729818643888E,337
577,Go Cong Town-880.jpeg,0.9658797,10.365745138435459N,106.67037240985691E,885
262,Phu Ly City-2100.jpeg,0.965846,20.543762143487246N,105.88834933609054E,358
18,Binh Minh Town-3094.jpeg,0.96580315,10.065238008561687N,105.8104778570331E,25
184,Yên Mỹ District-1400.jpeg,0.9656636,20.877444475680402N,106.03493406856073E,260
119,Hiệp Hòa District-2751.jpeg,0.9656153,21.293129877824647N,105.97170813559445E,186
427,Trà Vinh City-2471.jpeg,0.9655687,9.978260642636783N,106.36186274507514E,584
426,Trà Vinh City-2471.jpeg,0.9655687,9.978260642636783N,106.36186274507514E,583
573,Go Cong Town-680.jpeg,0.96556413,10.36035527138397N,106.6922926409317E,881
121,Hiệp Hòa District-3346.jpeg,0.9654469,21.302562145165048N,105.99919267172614E,188
485,Vĩnh Long-1472.jpeg,0.96533424,10.25573473869149N,105.97471455560495E,681
175,Yên Mỹ District-3777.jpeg,0.96529114,20.917868478567776N,106.05512656775774E,249
176,Yên Mỹ District-3777.jpeg,0.96529114,20.917868478567776N,106.05512656775774E,250
174,Yên Mỹ District-4065.jpeg,0.9652143,20.92460581238234N,106.04503031815923E,248
173,Yên Mỹ District-4065.jpeg,0.9652143,20.92460581238234N,106.04503031815923E,247
346,Thái Bình-265.jpeg,0.96520674,20.420383307336287N,106.32632120285044E,457
527,Trà Vinh City-1690.jpeg,0.96519834,9.958048641193713N,106.346814196279E,774
534,Cai Lậy Town-6653.jpeg,0.9651617,10.493563379758449N,106.09365879584598E,787
531,Trà Vinh City-789.jpeg,0.96494627,9.918972105070441N,106.34134199671676E,782
24,Binh Minh Town-2083.jpeg,0.9648879,10.04233107359287N,105.83510996854187E,33
139,Bac Giang City-2505.jpeg,0.9647884,21.291479478111572N,106.20540567787614E,209
341,Thái Bình-1326.jpeg,0.9647373,20.445985175831566N,106.35076939087223E,452
438,Go Cong Town-4663.jpeg,0.9646112,10.45737287831079N,106.63886207768692E,611
433,Mỹ Tho-1306.jpeg,0.9645716,10.352964871956782N,106.3437072078833E,595
165,Mỹ Hào District-1224.jpeg,0.96445924,20.919063875981042N,106.08487470741345E,239
481,Vĩnh Long-1210.jpeg,0.9644483,10.251692338402876N,105.9623905696832E,676
449,Tây Ninh City-762.jpeg,0.9643539,11.31917823842134N,106.11550692071616E,628
583,Ninh Bình-500.jpeg,0.9643416,20.226705341087808N,106.0003043934227E,897
384,Cao Lanh City-2427.jpeg,0.9643346,10.450011139321935N,105.59750349814857E,509
69,Ninh Bình-2028.jpeg,0.96427685,20.26982427750089N,105.94716528839054E,122
322,Ninh Bình-740.jpeg,0.9642758,20.23479014166526N,105.9600910166416E,428
141,Bac Giang City-1923.jpeg,0.964213,21.280699744008253N,106.21552737887912E,211
179,Yên Mỹ District-1989.jpeg,0.96417713,20.886876743020792N,106.03637638993195E,254
178,Yên Mỹ District-1989.jpeg,0.96417713,20.886876743020792N,106.03637638993195E,253
283,Thanh Liêm District-1125.jpeg,0.9641725,20.410021342582734N,105.93332984179821E,383
152,Mỹ Hào District-2787.jpeg,0.964101,20.947360678002212N,106.09064516226894E,223
151,Mỹ Hào District-2787.jpeg,0.964101,20.947360678002212N,106.09064516226894E,222
593,Ninh Bình-918.jpeg,0.964101,20.238832541953983N,105.9916872412553E,915
230,Duy Tiên District-3393.jpeg,0.96408904,20.644300578768686N,106.02096413219442E,317
609,Sa Đéc City-573.jpeg,0.9640644,10.282888271074373N,105.77647287778086E,946
147,Mỹ Hào District-2582.jpeg,0.9640324,20.94466574447639N,106.043038909711E,218
203,Hung Yen City-2801.jpeg,0.96400285,20.686638545257086N,106.06192349897418E,282
170,Mỹ Hào District-2431.jpeg,0.96396816,20.94197081095056N,106.06900595656079E,244
