image,pred,lon,lat
Châu Thành District-1691.jpeg,0.47966403,10.297430873665649N,106.42378626366398E
Vĩnh Long-19.jpeg,0.47965667,10.227437936671175N,105.95554391083817E
Yên Mỹ District-466.jpeg,0.4795677,20.885529276257937N,105.99022210605294E
Ninh Bình-268.jpeg,0.47949386,20.241527475479856N,106.0003043934227E
Long Hồ District-1842.jpeg,0.47936156,10.275262312933474N,105.98656414869998E
Cai Lậy Town-1551.jpeg,0.4793564,10.478741245366768N,106.12928100898819E
Bến Tre City-5.jpeg,0.4793319,10.194991203136935N,106.38170885305308E
Long Hồ District-1410.jpeg,0.4792948,10.22675350947011N,105.99204112981529E
Ninh Bình-64.jpeg,0.47919336,20.217273073747467N,105.97445293692057E
Go Cong Town-935.jpeg,0.47912621,10.433118476579022N,106.59913165886393E
Go Cong Town-87.jpeg,0.47906184,10.352270470806724N,106.65119220766648E
Go Cong Town-1123.jpeg,0.47905266,10.449288077733481N,106.62653194770736E
Châu Thành District-175.jpeg,0.4790374,10.25700687077951N,106.20740637069368E
Cai Lậy Town-1178.jpeg,0.47900823,10.449096976583586N,106.15668271140525E
Châu Thành District-801.jpeg,0.47900045,10.275871405459705N,106.33613871208108E
Tây Ninh City-1621.jpeg,0.47888932,11.425628112688381N,106.14711856685626E
Cai Lậy Town-287.jpeg,0.4788764,10.384418571965746N,106.14846220068013E
Hung Yen City-425.jpeg,0.4787712,20.650256942658544N,106.05760327405112E
Mỹ Hào District-972.jpeg,0.4786596,20.9743100132606N,106.0877599348412E
Duy Tiên District-82.jpeg,0.47861373,20.57557977386025N,105.95905252570155E
Trà Vinh City-623.jpeg,0.47852322,9.979608109399596N,106.31261294901502E
Duy Tiên District-118.jpeg,0.47850814,20.58366457443773N,105.96193213530586E
Cai Lậy Town-17.jpeg,0.47850263,10.357469236708317N,106.11283998753794E
Cai Lậy Town-350.jpeg,0.47839633,10.389808439017235N,106.09639896608768E
Hiệp Hòa District-790.jpeg,0.47828913,21.299867211639317N,105.97460124466096E
Chau Doc City-435.jpeg,0.47823796,10.66344580672038N,105.0439151404781E
Sa Đéc City-423.jpeg,0.47807044,10.321964807197629N,105.74086240566176E
Mỹ Hào District-749.jpeg,0.47792965,20.950055611528136N,106.125267891402E
Thanh Liêm District-876.jpeg,0.47792375,20.450445345470147N,105.85279865687366E
Long Xuyen City-995.jpeg,0.47791815,10.396042809518477N,105.41119037582685E
Hung Yen City-314.jpeg,0.47789347,20.63678227502942N,106.1209665729227E
Trà Vinh City-208.jpeg,0.477875,9.92031957183329N,106.32082124835838E
Châu Thành District-1870.jpeg,0.47787,10.302820740717133N,106.3662675579377E
Cai Lậy Town-1443.jpeg,0.47786343,10.470656444789533N,106.10187930657109E
Mỹ Tho-646.jpeg,0.47774023,10.374524340162703N,106.35466566795775E
Châu Thành District-1986.jpeg,0.47773758,10.305515674242878N,106.41830829169005E
Go Cong Town-953.jpeg,0.47773516,10.433118476579022N,106.64845217878214E
Mỹ Tho-353.jpeg,0.47771415,10.355659805482505N,106.31357144267747E
Long Hồ District-134.jpeg,0.47770953,10.15129537074933N,105.91810188475881E
Long Hồ District-1201.jpeg,0.4777085,10.210583908315655N,105.94822528089294E
Tây Ninh City-1229.jpeg,0.47764578,11.395983843905146N,106.08114643578169E
Châu Thành District-1673.jpeg,0.4775579,10.297430873665649N,106.3744845158986E
Trà Vinh City-751.jpeg,0.47752345,9.9930827770283N,106.33176564748287E
Thanh Liêm District-1471.jpeg,0.47749105,20.482784547780025N,105.9160731593144E
Chau Doc City-285.jpeg,0.47733796,10.652666072617405N,105.0329450922231E
Thanh Liêm District-237.jpeg,0.47733387,20.40732640905697N,105.87580756685209E
Binh Minh Town-166.jpeg,0.47729513,10.009991871283935N,105.86795278388654E
Châu Thành District-76.jpeg,0.47715822,10.251617003728024N,106.19371144075886E
Châu Thành District-2009.jpeg,0.47709796,10.308210607768618N,106.22110130062852E
Long Hồ District-1917.jpeg,0.47693202,10.280652179984958N,105.98930263925763E
Trà Vinh City-19.jpeg,0.47677287,9.890675303050141N,106.3563905455129E
Châu Thành District-2672.jpeg,0.47639567,10.337854876551788N,106.36352857195074E
Trà Vinh City-210.jpeg,0.47636044,9.92031957183329N,106.32629344792062E
Thanh Liêm District-1618.jpeg,0.47625864,20.490869348357503N,105.96209097927128E
Long Xuyen City-210.jpeg,0.47620726,10.328669471374901N,105.43858733573327E
Châu Thành District-30.jpeg,0.47616968,10.24622713667654N,106.2156233286546E
Mỹ Tho-533.jpeg,0.47615305,10.366439539585475N,106.36836374305116E
Long Hồ District-12.jpeg,0.4761132,10.137820703120617N,106.01668754483411E
Châu Thành District-7.jpeg,0.47610822,10.240837269625052N,106.2238402866155E
Binh Minh Town-1089.jpeg,0.47609356,10.098924677633407N,105.85153137621411E
Yên Mỹ District-71.jpeg,0.47604015,20.853190073948003N,106.02195317621951E
Long Xuyen City-1216.jpeg,0.47580022,10.417602277724423N,105.43310794375199E
Hiệp Hòa District-1293.jpeg,0.47560287,21.329511480423488N,105.963028808395E
Bến Tre City-335.jpeg,0.475564,10.23272027249733N,106.34884649404725E
Hiệp Hòa District-2393.jpeg,0.4754385,21.40766455267267N,105.99195989905992E
Sa Đéc City-183.jpeg,0.47539127,10.289625604888718N,105.74360167274783E
Long Hồ District-2311.jpeg,0.475299,10.312991382293871N,105.9701332053541E
Duy Tiên District-138.jpeg,0.47525814,20.586359507963554N,105.98208940253609E
Yên Mỹ District-1040.jpeg,0.475103,20.925953279145364N,106.05079960364367E
Bến Tre City-684.jpeg,0.47509274,10.256974674229012N,106.34336943421296E
Tây Ninh City-1565.jpeg,0.4750586,11.420238245636881N,106.16086276083013E
Trà Vinh City-309.jpeg,0.47503096,9.939184106513476N,106.32629344792062E
Tây Ninh City-1312.jpeg,0.47498357,11.401373710956642N,106.0921417909608E
Tây Ninh City-949.jpeg,0.47490075,11.37711930922491N,106.12787669529285E
Thanh Liêm District-820.jpeg,0.47485283,20.445055478418503N,105.97071932051318E
Mỹ Tho-912.jpeg,0.47482958,10.393388874842904N,106.35740528297642E
Cai Lậy Town-494.jpeg,0.47482318,10.397893239594463N,106.15668271140525E
Tây Ninh City-326.jpeg,0.47480872,11.331305439287188N,106.11963017890854E
Mỹ Hào District-625.jpeg,0.4747885,20.941970810950647N,106.14257925596853E
Go Cong Town-40.jpeg,0.47473603,10.344185670229495N,106.66489235208823E
Cao Lanh City-96.jpeg,0.47473472,10.416324470250116N,105.6249082554924E
Long Hồ District-2219.jpeg,0.4746939,10.302211648190902N,106.02216452594939E
Long Xuyen City-372.jpeg,0.47468925,10.342144139003615N,105.45228581568648E
Cai Lậy Town-1211.jpeg,0.4745972,10.451791910109334N,106.14298186019671E
Hung Yen City-5.jpeg,0.47452545,20.604443072719512N,106.07776432369208E
Hoa Lư District-302.jpeg,0.47441956,20.21416137547126N,105.93634534778549E
Long Hồ District-246.jpeg,0.47438434,10.156685237800811N,105.9756101864694E
Long Hồ District-707.jpeg,0.474381,10.178244706006748N,106.01394905427645E
Trà Vinh City-630.jpeg,0.4742101,9.979608109399596N,106.33176564748287E
Trà Vinh City-415.jpeg,0.47413522,9.958048641193665N,106.30714074945278E
Châu Thành District-227.jpeg,0.4740853,10.259701804305251N,106.18001651082403E
Long Xuyen City-809.jpeg,0.4740848,10.37987320836402N,105.42214915978941E
Long Hồ District-477.jpeg,0.47406518,10.16746497190378N,106.00299509204586E
Cai Lậy Town-1163.jpeg,0.4740377,10.449096976583586N,106.11558015777963E
Cai Lậy Town-480.jpeg,0.474029,10.397893239594463N,106.11832032802134E
Thanh Liêm District-1762.jpeg,0.4738788,20.501649082460798N,105.90169259057785E
Cai Lậy Town-148.jpeg,0.47384906,10.373638837862776N,106.16490322213039E
Trà Vinh City-332.jpeg,0.47383478,9.94457397356496N,106.32355734813949E
Bến Tre City-588.jpeg,0.47370434,10.248889873651782N,106.3871859128874E
Yên Mỹ District-1034.jpeg,0.4736887,20.925953279145364N,106.03349174718917E
Mỹ Hào District-304.jpeg,0.47358894,20.917716409218183N,106.14546448339627E
Mỹ Tho-888.jpeg,0.47357368,10.390693941317162N,106.38754104818193E
Thanh Liêm District-767.jpeg,0.47346935,20.442360544892676N,105.95346263802935E
Long Hồ District-192.jpeg,0.47336185,10.15399030427507N,105.94548679033528E
Bến Tre City-511.jpeg,0.47330835,10.243500006600296N,106.41183268214176E
Long Xuyen City-1363.jpeg,0.4733022,10.436466812404621N,105.42214915978941E
Hung Yen City-773.jpeg,0.4732174,20.69607081259759N,106.03744222441014E
Long Xuyen City-986.jpeg,0.47319826,10.396042809518477N,105.38653311191109E
Ninh Bình-219.jpeg,0.4731264,20.238832541954036N,105.94285671230685E
Hung Yen City-361.jpeg,0.47308487,20.642172142081066N,106.09216507343562E
Yên Mỹ District-598.jpeg,0.47304168,20.893614076835426N,106.0017606770226E
Phu Ly City-362.jpeg,0.47302777,20.531634942621114N,105.9876389223711E
Duy Tiên District-245.jpeg,0.4729306,20.60522404264433N,105.94465447767993E
Vĩnh Long-199.jpeg,0.47292304,10.243607537825628N,105.98293054622E
Go Cong Town-530.jpeg,0.4728511,10.398084340744358N,106.68133252539432E
Mỹ Hào District-546.jpeg,0.47283882,20.939275877424816N,106.03582584114164E
Châu Thành District-2389.jpeg,0.47281367,10.318990341871588N,106.31970479615929E
Long Hồ District-697.jpeg,0.47280714,10.178244706006748N,105.98656414869998E
Binh Minh Town-600.jpeg,0.47278196,10.047720940644316N,105.87068968516527E
Long Hồ District-1222.jpeg,0.47277004,10.213278841841394N,105.91810188475881E
Tây Ninh City-59.jpeg,0.4727576,11.304356104029708N,106.11413250131899E
Châu Thành District-1739.jpeg,0.4727365,10.300125807191392N,106.2786200063548E
Long Hồ District-1575.jpeg,0.4726218,10.242923110624565N,106.00573358260351E
Long Xuyen City-903.jpeg,0.472476,10.387958008941244N,105.40571098384557E
Cao Lanh City-298.jpeg,0.47246125,10.429799137878831N,105.59750349814857E
Tây Ninh City-155.jpeg,0.47241873,11.315135838132703N,106.11688134011376E
Thanh Liêm District-1497.jpeg,0.47240302,20.48547948130585N,105.85855088436826E
Mỹ Hào District-768.jpeg,0.4723815,20.952750545053963N,106.05313720570813E
Châu Thành District-2580.jpeg,0.47229373,10.327075142448816N,106.39365741780736E
Cao Lanh City-271.jpeg,0.47224608,10.427104204353089N,105.64135110989872E
Châu Thành District-2223.jpeg,0.47223088,10.313600474820104N,106.30874885221142E
Cao Lanh City-101.jpeg,0.4722171,10.416324470250116N,105.63861063416432E
Sa Đéc City-63.jpeg,0.47215182,10.27345600373426N,105.76551580943627E
Sa Đéc City-200.jpeg,0.47214195,10.29232053841446N,105.73538387148965E
Binh Minh Town-1042.jpeg,0.47213688,10.093534810581922N,105.84605757365664E
Duy Tiên District-37.jpeg,0.472048,20.56749497328278N,105.97057096411882E
Trà Vinh City-66.jpeg,0.47199693,9.901455037153102N,106.32629344792062E
Hung Yen City-519.jpeg,0.47199437,20.66103667676185N,106.0835246235895E
Mỹ Hào District-412.jpeg,0.47196677,20.928496143321507N,106.09641561712445E
Bac Giang City-284.jpeg,0.47191164,21.26453014285334N,106.20829759244843E
Bến Tre City-505.jpeg,0.47187993,10.243500006600296N,106.39540150263886E
Sa Đéc City-353.jpeg,0.47176915,10.31118507309466N,105.76003727526415E
Châu Thành District-1460.jpeg,0.47173685,10.292041006614165N,106.35531161398983E
Go Cong Town-835.jpeg,0.47173312,10.425033676001792N,106.65667226543519E
Duy Tiên District-1225.jpeg,0.47171235,20.66720751373832N,105.90721955282378E
Cai Lậy Town-973.jpeg,0.47161826,10.435622308954873N,106.14024168995502E
Châu Thành District-1043.jpeg,0.47158238,10.281261272511195N,106.3991353897813E
Bến Tre City-855.jpeg,0.47155342,10.27583920890921N,106.33515384446149E
Long Hồ District-2335.jpeg,0.47148904,10.315686315819615N,105.9756101864694E
Trà Vinh City-664.jpeg,0.4710809,9.982303042925338N,106.35091834595066E
Bến Tre City-498.jpeg,0.47107372,10.243500006600296N,106.37623179321878E
Châu Thành District-1776.jpeg,0.4710218,10.300125807191392N,106.37996248787255E
Mỹ Tho-584.jpeg,0.4709845,10.369134473111218N,106.39849950825668E
Yên Mỹ District-222.jpeg,0.4709352,20.86935967510297N,105.98445282056811E
Bến Tre City-539.jpeg,0.47080213,10.24619494012604N,106.37075473338447E
Duy Tiên District-53.jpeg,0.47062206,20.570189906808604N,105.96769135451449E
Bến Tre City-202.jpeg,0.4705952,10.219245604868616N,106.39266297272168E
Hiệp Hòa District-1214.jpeg,0.47056353,21.324121613371823N,106.01799788065833E
Yên Mỹ District-393.jpeg,0.4704961,20.880139409206283N,106.02483781896191E
Thanh Liêm District-979.jpeg,0.47043812,20.455835212521794N,105.86717922561017E
Binh Minh Town-121.jpeg,0.47035033,10.004602004232451N,105.88437419155896E
Yên Mỹ District-603.jpeg,0.4703436,20.893614076835426N,106.01618389073467E
Hiệp Hòa District-1830.jpeg,0.47027582,21.359155749207655N,105.93699082679657E
Thanh Liêm District-1257.jpeg,0.47016993,20.472004813676733N,105.85279865687366E
Long Hồ District-2184.jpeg,0.47005737,10.299516714665156N,106.01942603539176E
Châu Thành District-1145.jpeg,0.47004458,10.283956206036935N,106.3744845158986E
Châu Thành District-1877.jpeg,0.46984795,10.302820740717133N,106.38544045984646E
Châu Thành District-2157.jpeg,0.46978408,10.310905541294362N,106.37174552991165E
Long Hồ District-2298.jpeg,0.46974227,10.31029644876813N,106.00025660148823E
Hiệp Hòa District-1259.jpeg,0.4697182,21.32681654689765N,106.00642544439235E
Long Hồ District-983.jpeg,0.4696897,10.194414307161201N,105.93179433754705E
Cai Lậy Town-965.jpeg,0.46960956,10.435622308954873N,106.11832032802134E
Mỹ Hào District-181.jpeg,0.46940854,20.90693667511487N,106.10218607197996E
Bến Tre City-812.jpeg,0.46929517,10.267754408331982N,106.37349326330161E
Trà Vinh City-278.jpeg,0.4692683,9.931099305936252N,106.3399739468262E
Cao Lanh City-267.jpeg,0.46926472,10.427104204353089N,105.63038920696117E
Cai Lậy Town-1274.jpeg,0.4691723,10.457181777160818N,106.11832032802134E
Cao Lanh City-641.jpeg,0.46913192,10.451358606084778N,105.65779396430501E
Cai Lậy Town-461.jpeg,0.4690896,10.395198306068721N,106.17586390309722E
Cao Lanh City-127.jpeg,0.46906546,10.419019403775858N,105.59476302241417E
Thanh Liêm District-959.jpeg,0.4690405,20.45314027899597N,105.95058652428204E
Hiệp Hòa District-1920.jpeg,0.46900046,21.364545616259328N,105.94856326306252E
Cao Lanh City-616.jpeg,0.46898878,10.451358606084778N,105.58928207094542E
Binh Minh Town-928.jpeg,0.46889177,10.082755076478954N,105.7995302519181E
Mỹ Tho-455.jpeg,0.4687959,10.361049672533989N,106.37384297308851E
Thái Bình-31.jpeg,0.4686794,20.40960357323302N,106.33494997509344E
Châu Thành District-662.jpeg,0.46856105,10.273176471933965N,106.22110130062852E
Vĩnh Long-149.jpeg,0.4684907,10.240912604299886N,105.95006658376181E
Duy Tiên District-188.jpeg,0.46847653,20.597139242066856N,105.96193213530586E
Bến Tre City-231.jpeg,0.468379,10.221940538394358N,106.39540150263886E
Mỹ Hào District-652.jpeg,0.46827257,20.944665744476477N,106.09641561712445E
Cai Lậy Town-8.jpeg,0.46812463,10.354774303182575N,106.11009981729622E
Long Hồ District-1516.jpeg,0.46799287,10.237533243573079N,105.92905584698941E
Trà Vinh City-512.jpeg,0.46793783,9.968828375296628N,106.31534904879615E
Go Cong Town-12.jpeg,0.467863,10.33879580317801N,106.66489235208823E
Long Xuyen City-671.jpeg,0.46784732,10.369093474261044N,105.41119037582685E
Cai Lậy Town-1077.jpeg,0.46781594,10.443707109532099N,106.09639896608768E
Phu Ly City-690.jpeg,0.4678113,20.555889344353528N,105.89842219266968E
Châu Thành District-1087.jpeg,0.46780118,10.283956206036935N,106.2156233286546E
Cai Lậy Town-241.jpeg,0.4677372,10.381723638440002N,106.12654083874648E
Châu Thành District-2210.jpeg,0.46760222,10.313600474820104N,106.27314203438088E
Chau Doc City-830.jpeg,0.4675867,10.687700208452087N,105.06585523698809E
Trà Vinh City-87.jpeg,0.46758282,9.904149970678844N,106.33176564748287E
Binh Minh Town-653.jpeg,0.46756944,10.053110807695798N,105.82416236342675E
Hiệp Hòa District-83.jpeg,0.4675576,21.240578674070996N,105.95434948119552E
Bac Giang City-322.jpeg,0.46744543,21.269920009905004N,106.15045930100294E
Châu Thành District-898.jpeg,0.46742192,10.27856633898545N,106.30053189425054E
Vĩnh Long-69.jpeg,0.46738574,10.232827803722659N,105.97745321914361E
Châu Thành District-2016.jpeg,0.4673789,10.308210607768618N,106.2402742025373E
Mỹ Tho-833.jpeg,0.46734744,10.38799900779142N,106.34370720788299E
Long Xuyen City-239.jpeg,0.46733406,10.331364404900643N,105.43310794375199E
Cao Lanh City-764.jpeg,0.4673325,10.462138340187751N,105.63861063416432E
Mỹ Tho-354.jpeg,0.46726403,10.355659805482505N,106.31631105769615E
Go Cong Town-351.jpeg,0.46721277,10.379219806064155N,106.67311243874127E
Long Hồ District-1372.jpeg,0.4668906,10.224058575944365N,105.97287169591176E
Châu Thành District-682.jpeg,0.4667065,10.273176471933965N,106.27588102036783E
Châu Thành District-1920.jpeg,0.46652716,10.305515674242878N,106.23753521655031E
Cao Lanh City-342.jpeg,0.4665184,10.432494071404573N,105.60024397388295E
Mỹ Tho-138.jpeg,0.46651798,10.339490204328046N,106.35192605293905E
Tây Ninh City-717.jpeg,0.46650538,11.360949708070418N,106.16361159962487E
Cao Lanh City-99.jpeg,0.46646228,10.416324470250116N,105.63312968269555E
Cai Lậy Town-457.jpeg,0.46638536,10.395198306068721N,106.16490322213039E
Phu Ly City-671.jpeg,0.4663778,20.55319441082771N,105.94734749605432E
Bến Tre City-229.jpeg,0.4663162,10.221940538394358N,106.38992444280454E
Chau Doc City-881.jpeg,0.46629426,10.69039514197783N,105.0905378455618E
Tây Ninh City-548.jpeg,0.46628952,11.350169973967425N,106.12512785649807E
Long Hồ District-675.jpeg,0.4662592,10.178244706006748N,105.92631735643175E
Yên Mỹ District-319.jpeg,0.46622893,20.87474954215463N,106.04503031815884E
Vĩnh Long-371.jpeg,0.46619016,10.257082205454338N,105.89255464945998E
Mỹ Hào District-270.jpeg,0.46617034,20.915021475692363N,106.13103834625751E
Bến Tre City-353.jpeg,0.4661183,10.23272027249733N,106.398140032556E
Mỹ Hào District-93.jpeg,0.46593022,20.896156941011558N,106.11949743654648E
Mỹ Hào District-70.jpeg,0.46587843,20.89346200748573N,106.11372698169097E
Châu Thành District-1607.jpeg,0.4658476,10.297430873665649N,106.19371144075886E
Binh Minh Town-428.jpeg,0.46577185,10.034246273015606N,105.85700517877159E
Go Cong Town-1072.jpeg,0.4657496,10.441203277156252N,106.68407255427864E
Tây Ninh City-1280.jpeg,0.4657044,11.398678777430895N,106.11413250131899E
Long Xuyen City-973.jpeg,0.4656609,10.39334787599273N,105.43036824776134E
Long Hồ District-348.jpeg,0.46557856,10.162075104852295N,105.95096377145056E
Thanh Liêm District-1271.jpeg,0.46555585,20.472004813676733N,105.89306424933592E
Hung Yen City-366.jpeg,0.4655141,20.644867075606896N,106.03168192451274E
Bến Tre City-767.jpeg,0.46532127,10.262364541280496N,106.39266297272168E
Thái Bình-227.jpeg,0.46522042,20.436552908491254N,106.38384635113702E
Cai Lậy Town-569.jpeg,0.4651931,10.403283106645949N,106.15668271140525E
Cao Lanh City-364.jpeg,0.46506438,10.432494071404573N,105.66053444003941E
Cai Lậy Town-1543.jpeg,0.46494696,10.478741245366768N,106.10735964705452E
Long Hồ District-1812.jpeg,0.46493155,10.272567379407732N,106.00573358260351E
Go Cong Town-101.jpeg,0.46489918,10.352270470806724N,106.68955261204735E
Thanh Liêm District-641.jpeg,0.46487492,20.434275744315205N,105.9764715480078E
Tam Điệp-1029.jpeg,0.4648613,20.178984011284886N,105.8464575965625E
Go Cong Town-1073.jpeg,0.46485958,10.441203277156252N,106.68681258316299E
Bac Giang City-793.jpeg,0.46484748,21.30764907926667N,106.18805419044251E
Long Hồ District-1901.jpeg,0.46473947,10.280652179984958N,105.94548679033528E
Hung Yen City-837.jpeg,0.46465617,20.704155613175065N,106.04032237435887E
Cai Lậy Town-235.jpeg,0.4645707,10.381723638440002N,106.11009981729622E
Bến Tre City-304.jpeg,0.4644204,10.230025338971585N,106.35432355388156E
Hiệp Hòa District-1799.jpeg,0.46431,21.356460815681825N,105.97749435372745E
Châu Thành District-2205.jpeg,0.464303,10.313600474820104N,106.25944710444604E
Hung Yen City-770.jpeg,0.46425635,20.69607081259759N,106.02880177456402E
Long Hồ District-911.jpeg,0.46424457,10.189024440109716N,105.97287169591176E
Châu Thành District-756.jpeg,0.46419963,10.275871405459705N,106.20192839871977E
Cai Lậy Town-523.jpeg,0.46410015,10.400588173120207N,106.1320211792299E
Cai Lậy Town-993.jpeg,0.46404305,10.435622308954873N,106.19504509478917E
Cai Lậy Town-92.jpeg,0.46392873,10.368248970811289N,106.15942288164696E
Bến Tre City-79.jpeg,0.46388444,10.205770937239905N,106.38444738297022E
Thanh Liêm District-1447.jpeg,0.463717,20.480089614254204N,105.9850998892497E
Yên Mỹ District-98.jpeg,0.46369943,20.855885007473827N,106.039261032674E
Bến Tre City-363.jpeg,0.46364614,10.23272027249733N,106.42552533172753E
Duy Tiên District-71.jpeg,0.46355024,20.572884840334424N,105.97345057372313E
Châu Thành District-1303.jpeg,0.46353194,10.289346073088419N,106.21288434266764E
Hiệp Hòa District-271.jpeg,0.463502,21.26483307580349N,105.93988393586307E
Cao Lanh City-376.jpeg,0.46345404,10.435189004930317N,105.5755796922735E
Long Hồ District-2057.jpeg,0.46320692,10.29143191408793N,105.95644075256588E
Hiệp Hòa District-1415.jpeg,0.4631686,21.334901347475153N,106.01799788065833E
Trà Vinh City-374.jpeg,0.46313393,9.949963840616443N,106.38922374288632E
Châu Thành District-685.jpeg,0.4631325,10.273176471933965N,106.28409797832873E
Mỹ Hào District-71.jpeg,0.46310446,20.89346200748573N,106.11661220911876E
Tây Ninh City-769.jpeg,0.4630712,11.366339575121915N,106.08939295216604E
Mỹ Hào District-151.jpeg,0.4630515,20.904241741589047N,106.08487470741345E
Cao Lanh City-239.jpeg,0.4630237,10.424409270827345N,105.66875586724257E
Yên Mỹ District-984.jpeg,0.46299833,20.920563412093717N,106.04214567541642E
Tây Ninh City-749.jpeg,0.46298808,11.363644641596165N,106.1416208892667E
Trà Vinh City-226.jpeg,0.4629034,9.923014505359031N,106.31534904879615E
Châu Thành District-2018.jpeg,0.46282694,10.308210607768618N,106.24575217451121E
Cai Lậy Town-783.jpeg,0.46265206,10.422147641326156N,106.0991391363294E
Long Hồ District-713.jpeg,0.46261027,10.18093963953249N,105.87702452639412E
Thanh Liêm District-651.jpeg,0.4625913,20.436970677841025N,105.87868368059941E
Hiệp Hòa District-81.jpeg,0.46257025,21.240578674070996N,105.94856326306252E
Cao Lanh City-784.jpeg,0.46252096,10.464833273713493N,105.61120587682048E
Tây Ninh City-375.jpeg,0.46235532,11.336695306338685N,106.08664411337125E
Duy Tiên District-1342.jpeg,0.46230415,20.67529231431579N,105.93889525847129E
Long Hồ District-1500.jpeg,0.4623037,10.234838310047335N,105.99204112981529E
Sa Đéc City-76.jpeg,0.4622957,10.276150937260002N,105.7381231385757E
Cai Lậy Town-1451.jpeg,0.46210364,10.470656444789533N,106.12380066850477E
Thanh Liêm District-539.jpeg,0.4620355,20.428885877263554N,105.93620595554552E
Sa Đéc City-239.jpeg,0.46202388,10.297710405465946N,105.72442680314542E
Vĩnh Long-260.jpeg,0.46199575,10.248997404877116N,105.9336346025327E
Tam Điệp-588.jpeg,0.46198156,20.1547296095525N,105.90961578706928E
Long Xuyen City-178.jpeg,0.46181524,10.325974537849158N,105.43858733573327E
Tam Điệp-713.jpeg,0.46177483,20.162814410129965N,105.84071594288008E
Tây Ninh City-355.jpeg,0.46163043,11.334000372812936N,106.11413250131899E
Châu Thành District-450.jpeg,0.46138984,10.265091671356737N,106.43200322162488E
Cai Lậy Town-113.jpeg,0.46138778,10.370943904337032N,106.14572203043844E
Châu Thành District-1980.jpeg,0.46136323,10.305515674242878N,106.40187437576826E
Chau Doc City-923.jpeg,0.4613194,10.693090075503575N,105.09328035762556E
Binh Minh Town-822.jpeg,0.46130973,10.069280408850245N,105.84605757365664E
Vĩnh Long-79.jpeg,0.46128035,10.235522737248402N,105.90898663068909E
Go Cong Town-501.jpeg,0.4612227,10.395389407218614N,106.6758524676256E
Châu Thành District-1438.jpeg,0.4611431,10.292041006614165N,106.2950539222766E
Chau Doc City-467.jpeg,0.4611403,10.66344580672038N,105.13167552651802E
Cao Lanh City-178.jpeg,0.46109995,10.4217143373016N,105.61668682828926E
Cai Lậy Town-159.jpeg,0.4609476,10.376333771388522N,106.0991391363294E
Yên Mỹ District-283.jpeg,0.46091506,20.872054608628797N,106.05656888912849E
Thanh Liêm District-1442.jpeg,0.4609069,20.480089614254204N,105.97071932051318E
Trà Vinh City-440.jpeg,0.46089536,9.960743574719407N,106.31261294901502E
Long Hồ District-484.jpeg,0.46082944,10.16746497190378N,106.02216452594939E
Thanh Liêm District-1412.jpeg,0.4607642,20.480089614254204N,105.88443590809402E
Cao Lanh City-302.jpeg,0.46069667,10.429799137878831N,105.60846540108611E
Cao Lanh City-176.jpeg,0.46067572,10.4217143373016N,105.61120587682048E
Châu Thành District-931.jpeg,0.46064925,10.27856633898545N,106.39365741780736E
Thái Bình-716.jpeg,0.46058348,20.48236677843025N,106.35796003440805E
Chau Doc City-539.jpeg,0.46052107,10.668835673771873N,105.10699291794428E
Tam Điệp-196.jpeg,0.46041223,20.1277802742943N,105.90100330654563E
Châu Thành District-246.jpeg,0.46038404,10.259701804305251N,106.2320572445764E
Thanh Liêm District-512.jpeg,0.46035743,20.428885877263554N,105.85855088436826E
Hung Yen City-58.jpeg,0.46026635,20.615222806822814N,106.08064447364077E
Hiệp Hòa District-393.jpeg,0.46014568,21.272917876380983N,105.97749435372745E
Châu Thành District-123.jpeg,0.46009436,10.254311937253766N,106.20740637069368E
Go Cong Town-1103.jpeg,0.4599343,10.446593144207736N,106.62105188993868E
Mỹ Tho-559.jpeg,0.45981318,10.369134473111218N,106.33000913278958E
Go Cong Town-279.jpeg,0.4597992,10.371135005486924N,106.68681258316299E
Cai Lậy Town-450.jpeg,0.4596973,10.395198306068721N,106.14572203043844E
Ninh Bình-43.jpeg,0.4596926,20.214578140221647N,105.96296340069738E
Long Hồ District-1865.jpeg,0.45969254,10.277957246459216N,105.95096377145056E
Hung Yen City-238.jpeg,0.45967957,20.63139240797777N,106.08928492348691E
Châu Thành District-1193.jpeg,0.45965707,10.286651139562677N,106.20466738470672E
Phu Ly City-513.jpeg,0.4595941,20.54241467672441N,105.92720178289593E
Long Hồ District-1476.jpeg,0.45947158,10.232143376521595N,105.99204112981529E
Châu Thành District-247.jpeg,0.4594463,10.259701804305251N,106.23479623056335E
Thanh Liêm District-1228.jpeg,0.4594339,20.46930988015091N,105.90456870432516E
Tây Ninh City-1185.jpeg,0.45941618,11.393288910379397N,106.07564875819216E
Cai Lậy Town-1423.jpeg,0.45939958,10.467961511263793N,106.14298186019671E
Hoa Lư District-1043.jpeg,0.45938414,20.2950093812459N,105.95645267629762E
Thái Bình-398.jpeg,0.45936805,20.450027576120366N,106.38672260855135E
Chau Doc City-501.jpeg,0.45936805,10.66614074024613N,105.11522045413554E
Hung Yen City-497.jpeg,0.45931467,20.658341743236026N,106.07488417374337E
Go Cong Town-325.jpeg,0.4592762,10.376524872538413N,106.67311243874127E
Hiệp Hòa District-774.jpeg,0.45919493,21.299867211639317N,105.9283114995971E
Sa Đéc City-736.jpeg,0.4591072,10.375863477712487N,105.72442680314542E
