image,pred,lon,lat,min_probs,max_probs,mean_probs
513.jpeg,0.95885366,11757065.421467235,1170060.3058717195,0.0208275314653292,0.95849771797657,0.2257635212299646
568.jpeg,0.9585862,11800146.936115468,1139633.1361674697,0.0193327141460031,0.9599213302135468,0.5770218387770001
43.jpeg,0.95853966,11795134.195770437,1145422.325379897,0.0483928760513663,0.957121230661869,0.30344928826929796
427.jpeg,0.9583789,11792676.329060351,2301920.418170971,0.0233379208948463,0.9589001312851906,0.1982754726486746
394.jpeg,0.9583674,11791267.085373228,2329121.8068378177,0.0478261441458016,0.9477449581027032,0.37139904083284947
303.jpeg,0.9583414,11809647.823610565,2348990.074669364,0.0378829888068139,0.960194244980812,0.3196332364875291
367.jpeg,0.9582099,11796051.022526365,2330537.1655195025,0.066673002205789,0.9556246027350426,0.6634109930268356
610.jpeg,0.9581615,11808846.00232681,1275331.7797595845,0.0404265387915074,0.7372584510594606,0.19455690943868828
588.jpeg,0.9581139,11837376.48461512,1163401.3179103923,0.0329037073533982,0.9533575177192688,0.15050190058536825
706.jpeg,0.95809245,11841399.29639692,1147881.3173085875,0.0273285880684852,0.9556759223341942,0.4193041483716418
612.jpeg,0.9579343,11814917.846214237,1279007.0797923263,0.0392525028437376,0.9477294832468032,0.2849050837685354
12.jpeg,0.957707,11738471.092181824,1160996.2619605132,0.0434824649710208,0.4364586919546127,0.15168155255378218
618.jpeg,0.9576846,11795292.915343136,2349954.3527122005,0.0434700464829802,0.9627796411514282,0.29812017659423873
609.jpeg,0.9574215,11810073.453096714,1271826.9687996043,0.0462305746041238,0.9590158388018608,0.3278815015219152
1000.jpeg,0.9569063,11821192.532177458,2425365.3526823176,0.0412935991771519,0.3888667887076735,0.13786717351259928
94.jpeg,0.95671934,11812389.986003527,1266620.961360606,0.0440909280441701,0.400413432624191,0.1240804323719607
736.jpeg,0.9566875,11837570.978988146,1114788.5953842823,0.0904274359345436,0.9638150930404664,0.6031185611047678
127.jpeg,0.9564029,11797143.52545064,2434905.369955688,0.0337205599062144,0.3388786939904094,0.11927622746277067
787.jpeg,0.95623285,11834991.982556112,1156469.193535247,0.0286199848633259,0.9308332353830338,0.39897438638015753
999.jpeg,0.9562323,11821929.67260825,2425960.213197856,0.0418203119188547,0.953500248491764,0.30497535151828614
960.jpeg,0.9561708,11702042.837699505,1193034.8179803672,0.0428544590249657,0.9630401656031607,0.4780758718843572
539.jpeg,0.9560642,11785991.699219428,1123227.180191688,0.0362446380313485,0.9344288483262062,0.3446957353444304
648.jpeg,0.9559932,11788446.661756268,1137969.059360639,0.0352189664263278,0.941856913268566,0.23713263209598756
400.jpeg,0.95599264,11794304.302647324,2329066.395945734,0.0391669929958879,0.0910717947408557,0.05182951199822123
756.jpeg,0.95597196,11837818.02553661,1110724.4930669966,0.0476722288876771,0.9524799212813376,0.20090228443344427
405.jpeg,0.9556519,11794029.68231021,2308353.033758136,0.0342036918736994,0.9589678719639778,0.4228312979103066
448.jpeg,0.95537084,11836245.71197068,2327464.33756,0.038723477628082,0.9622607082128524,0.3146543648035731
59.jpeg,0.9551807,11841028.848966118,1158973.4261646003,0.0408430220559239,0.9514457285404204,0.24422610520074764
536.jpeg,0.9549645,11786307.67405,1119088.0952881563,0.0410647757817059,0.941992774605751,0.44137105040135793
877.jpeg,0.9549369,11798615.49506755,2302746.931022904,0.0389810185879468,0.9572357758879662,0.38845492506931933
458.jpeg,0.95474356,11841950.540905502,2328946.675185483,0.0375541811808943,0.9658156111836432,0.4932172605767846
465.jpeg,0.9547087,11701666.263048971,1199688.9413004124,0.0403923504054546,0.9357415363192558,0.2417024708120152
954.jpeg,0.9545727,11695593.681965418,1196171.8281861255,0.0302624271716922,0.381761081982404,0.09396161788026801
662.jpeg,0.95451653,11795449.608182617,1147325.2460252442,0.0403414675965905,0.9551883414387704,0.29439962113974616
116.jpeg,0.95436937,11797111.02670338,2303280.948654319,0.0345421840902417,0.1135250800289213,0.054603888915153165
481.jpeg,0.9543534,11737270.191482536,1162961.745954658,0.0343663874082267,0.9340764582157136,0.16156462425715284
523.jpeg,0.9543533,11769791.722721806,1155248.8197331598,0.0667418553493917,0.9523559957742692,0.2694659142621926
265.jpeg,0.95433265,11798083.150266197,2380122.698857658,0.0281975734978914,0.9574228897690772,0.2847182193654589
225.jpeg,0.954263,11811285.34211468,2381848.541601303,0.0415045800618827,0.9696070179343224,0.4833948520411338
814.jpeg,0.9542583,11839380.224508004,1160298.638135728,0.0419862107373774,0.9546118825674056,0.1590069568483158
862.jpeg,0.9539948,11796767.6978632,2302753.8781401203,0.0440422077663242,0.947855830192566,0.34550495765038897
251.jpeg,0.95397884,11803692.67529539,2377285.5475899023,0.0401586545631289,0.9549840837717056,0.4778046090421932
703.jpeg,0.9537062,11840640.689455634,1143895.1349782862,0.0219984536524862,0.953902654349804,0.3738288711239066
766.jpeg,0.9532543,11813655.945736516,1170783.2022689355,0.0464545469731092,0.9446273446083068,0.33741957378677195
297.jpeg,0.95323306,11806533.615428494,2348603.176520698,0.0405454379506409,0.953724890947342,0.3052948627487889
23.jpeg,0.95290637,11778772.775190732,1126242.424641563,0.0524258837103843,0.955620974302292,0.26731973131083775
763.jpeg,0.9528374,11812471.945296563,1167898.1007906594,0.0211314422776922,0.72914969176054,0.17922037914104288
317.jpeg,0.95261437,11803101.801783118,2346686.5151867066,0.0344879156909883,0.9573670923709868,0.15813502745004365
281.jpeg,0.95250213,11806615.577673256,2352453.79607054,0.0392496492713689,0.95555629581213,0.3099824203074806
924.jpeg,0.95235515,11736817.100116877,1162816.6653642156,0.0434227376244962,0.2868531448766589,0.07617047050734979
825.jpeg,0.9523412,11842791.71325284,1158646.9987812012,0.0341113449539989,0.0659398469142615,0.04667186245205807
402.jpeg,0.9522748,11793086.906717718,2309970.247337837,0.0412021069787442,0.9560295641422272,0.5282585319364443
398.jpeg,0.9522522,11792119.018128855,2333191.041106607,0.0341894857119768,0.9546426609158516,0.3148435165122565
62.jpeg,0.951914,11834989.648151657,1156472.1115403522,0.0286199848633259,0.9308332353830338,0.39897438638015753
389.jpeg,0.9518671,11791693.255706578,2322483.7642845414,0.0630651931278407,0.9720879420638084,0.6094478115306369
973.jpeg,0.9517725,11812967.96839141,1279702.2845842824,0.0383923887275159,0.944246381521225,0.3505055923014879
126.jpeg,0.95175904,11797399.866964769,2433835.456577901,0.0452982452698051,0.9382277429103852,0.2424530814751051
512.jpeg,0.9515657,11757070.204951655,1170742.662083587,0.0207962235435843,0.9524500593543052,0.28824676157091744
397.jpeg,0.9514472,11791913.462508272,2332951.9442564994,0.0384676791727542,0.9597285687923433,0.31674124457640573
185.jpeg,0.9513124,11802552.188702485,2433262.6705658576,0.040305471047759,0.9646138250827788,0.4011311235371977
823.jpeg,0.9512268,11841028.848966025,1158974.5933667177,0.0408430220559239,0.9514457285404204,0.24422610520074764
497.jpeg,0.95114857,11755948.225805456,1168855.4602605486,0.0301731994841247,0.9552982971072196,0.20263390120817343
777.jpeg,0.95107275,11818703.968303498,1163263.5243844478,0.0139168350724503,0.951982483267784,0.35105303440812147
55.jpeg,0.9506562,11875651.389987191,1164108.1182722892,0.039583716308698,0.9250900447368622,0.5259774510179542
263.jpeg,0.95058054,11797575.475902831,2379021.385483561,0.0326677153352648,0.96222086250782,0.3927897222165484
366.jpeg,0.9503034,11796118.85422204,2330540.8854893805,0.066673002205789,0.9556246027350426,0.7757098902282971
759.jpeg,0.9501056,11810413.623495787,1163012.964330294,0.0254003712907433,0.9480010122060776,0.1685597131581744
975.jpeg,0.9498872,11814049.075399388,1270465.0426014615,0.0490616839379072,0.9577397033572196,0.22548248026786102
363.jpeg,0.9494198,11797777.319104403,2333558.3370470754,0.6068637073040009,0.9610107019543648,0.8793093226850033
824.jpeg,0.9493396,11842005.310805377,1158933.157770241,0.0420319493860006,0.3694863468408584,0.0852472647093236
358.jpeg,0.94909793,11798473.1868192,2336343.175056091,0.1575651126913726,0.9628662019968032,0.7959339935997767
970.jpeg,0.949096,11811783.101617957,1266296.3934450997,0.0434772907756269,0.9564013555645944,0.21377800474874672
608.jpeg,0.9490897,11810493.416862505,1271556.513544858,0.0412040050141513,0.9320976659655572,0.2925642783520743
277.jpeg,0.9481735,11805219.120856969,2353244.9038314256,0.0456606377847492,0.9569733962416648,0.3163960414406444
188.jpeg,0.9481273,11819558.245180843,2422340.641642668,0.0388521673157811,0.953564889729023,0.42316476155870725
431.jpeg,0.94799495,11835601.414069315,2324791.1223094384,0.0271063400432467,0.9538616985082626,0.24944861151743677
443.jpeg,0.94792414,11839299.54379432,2325496.015807894,0.0428454102948308,0.9617175236344336,0.17568657387580186
308.jpeg,0.9477382,11802167.338799823,2349463.945498828,0.0317481134552508,0.937694638967514,0.2574088054534513
507.jpeg,0.9474527,11757020.91769876,1172927.9708790253,0.0287709340918809,0.9471836164593695,0.31884604948572814
918.jpeg,0.94706434,11732784.717949769,1160639.7326403237,0.0316353619564324,0.9618409797549248,0.21596923762828937
885.jpeg,0.9463674,11786678.558301466,2295302.867352027,0.0476857544854283,0.960174821317196,0.3668735637329519
272.jpeg,0.9462317,11806454.73836699,2356250.054450389,0.0321059459820389,0.9583881348371506,0.20179254900930182
286.jpeg,0.9461971,11805392.0595393,2350421.4467556733,0.0388396149501204,0.4081728663295507,0.08835799264488738
334.jpeg,0.9460175,11794971.756121278,2344854.9379271525,0.0408970420248806,0.95907524228096,0.2325943001132044
223.jpeg,0.94544786,11810802.530459546,2379116.277239284,0.0306090477388352,0.9609451442956924,0.2658577664156577
170.jpeg,0.94536966,11796937.34564036,2423010.762193353,0.0479016653262078,0.9631724581122398,0.5438737850636244
563.jpeg,0.9452269,11793367.29982015,1144453.9372480914,0.0392835047096014,0.9580115452408792,0.3746627176878974
107.jpeg,0.94488937,11808109.5677426,2387613.219441035,0.8429989963769913,0.962682083249092,0.9177237935364246
154.jpeg,0.94461274,11793939.540978802,2426337.513275176,0.0374884153716266,0.950911670923233,0.39559905137866735
651.jpeg,0.94450843,11791033.198463194,1148170.1054674948,0.0303566302172839,0.954686276614666,0.26840319236119586
518.jpeg,0.9442887,11762953.378293244,1165910.429605573,0.0181763691361993,0.9428624138236046,0.2517872835160233
148.jpeg,0.9442461,11793073.168775504,2433451.402135321,0.0881339586339891,0.9679174050688744,0.5047059330557074
250.jpeg,0.944197,11803216.724377926,2376806.185093667,0.0361137082800269,0.918555423617363,0.2436177275542702
365.jpeg,0.9441932,11794774.022277389,2332116.2443324127,0.0403316933661699,0.9519815519452096,0.25344734243117273
496.jpeg,0.9433164,11757314.698182724,1166468.901404143,0.0290054567158222,0.94717775285244,0.25757081931806164
876.jpeg,0.9432723,11796087.328165969,2304510.6599913216,0.0412213606759905,0.9511641338467598,0.24575752834789452
278.jpeg,0.942761,11806777.45714297,2353139.9629573016,0.0431860326789319,0.9612163677811624,0.4924311911454424
864.jpeg,0.9424722,11795385.50438747,2306241.1180465072,0.0389629048295319,0.958620198071003,0.40551300160586834
316.jpeg,0.9421167,11800839.261743344,2347514.589055621,0.1745415800251066,0.9627844914793968,0.5754139353521168
314.jpeg,0.941592,11797322.518141732,2350656.778672333,0.4991329945623874,0.9668207168579102,0.7866153344511986
899.jpeg,0.9408178,11794447.492952926,2288304.9876491874,0.0368377668783068,0.8793435171246529,0.1513472619117237
260.jpeg,0.9407476,11806043.916031664,2377317.515803632,0.0346032595261931,0.2780663366429508,0.06871875727665605
339.jpeg,0.94069415,11798067.450637108,2345895.246464673,0.04537771968171,0.9602544978260994,0.3633942809288523
571.jpeg,0.9406432,11840197.24555944,1116468.0278678522,0.0433763787150383,0.9615146890282632,0.513821636675857
21.jpeg,0.9405405,11762518.949965758,1168168.7525632647,0.0365822270978242,0.9509736225008965,0.3340971123689087
307.jpeg,0.9403362,11802570.278493382,2352192.793734916,0.0355355353094637,0.9303121119737624,0.1633727323496714
467.jpeg,0.94028974,11700989.38754524,1199900.9349380855,0.0451764301396906,0.0619334578514099,0.05291154747828834
266.jpeg,0.94007415,11803925.708691671,2381499.13304657,0.0684527331031858,0.9630074054002762,0.5918782560287842
421.jpeg,0.9399465,11794661.463545924,2299274.3913870654,0.0252658019308,0.9576052725315094,0.1309536054031923
53.jpeg,0.93970746,11872267.585000535,1168302.560093922,0.3088450608775019,0.9769978746771812,0.8113823403707809
916.jpeg,0.93940985,11773716.66009003,1152415.775904135,0.0442138859070837,0.9577626660466194,0.287512524635531
247.jpeg,0.9382253,11802172.491745489,2378944.87591458,0.0200016817543655,0.9545218124985696,0.43183200480416417
115.jpeg,0.9380754,11795307.10631763,2306209.09703906,0.0371675943024456,0.958620198071003,0.4694224743704711
385.jpeg,0.9379222,11787807.120938832,2330012.6164068445,0.0229613276896998,0.9542687684297562,0.4078818840466233
995.jpeg,0.93773985,11798024.35478816,2434297.075759122,0.1102714170701801,0.9597888067364692,0.588151108182501
387.jpeg,0.93763953,11788494.07684759,2332663.0347808334,0.0370643569622188,0.9537708312273026,0.378135131735524
