image,pred,lon,lat
876.jpeg,0.9432723,11796087.328165969,2304510.6599913216
278.jpeg,0.942761,11806777.45714297,2353139.9629573016
864.jpeg,0.9424722,11795385.50438747,2306241.1180465072
316.jpeg,0.9421167,11800839.261743344,2347514.589055621
314.jpeg,0.941592,11797322.518141732,2350656.778672333
899.jpeg,0.9408178,11794447.492952926,2288304.9876491874
260.jpeg,0.9407476,11806043.916031664,2377317.515803632
339.jpeg,0.94069415,11798067.450637108,2345895.246464673
571.jpeg,0.9406432,11840197.24555944,1116468.0278678522
21.jpeg,0.9405405,11762518.949965758,1168168.7525632647
307.jpeg,0.9403362,11802570.278493382,2352192.793734916
467.jpeg,0.94028974,11700989.38754524,1199900.9349380855
266.jpeg,0.94007415,11803925.708691671,2381499.13304657
421.jpeg,0.9399465,11794661.463545924,2299274.3913870654
53.jpeg,0.93970746,11872267.585000535,1168302.560093922
916.jpeg,0.93940985,11773716.66009003,1152415.775904135
247.jpeg,0.9382253,11802172.491745489,2378944.87591458
115.jpeg,0.9380754,11795307.10631763,2306209.09703906
385.jpeg,0.9379222,11787807.120938832,2330012.6164068445
995.jpeg,0.93773985,11798024.35478816,2434297.075759122
387.jpeg,0.93763953,11788494.07684759,2332663.0347808334
348.jpeg,0.93748987,11790391.793251405,2338454.9704636885
218.jpeg,0.9372519,11815200.45194638,2382114.190968204
360.jpeg,0.93719006,11797209.287876137,2339308.093684458
469.jpeg,0.9371375,11701990.132326877,1199137.2963022029
886.jpeg,0.93679035,11785606.160310311,2291696.90793454
543.jpeg,0.93646353,11792791.466043675,1145399.912020592
106.jpeg,0.9362641,11821795.855437968,2425011.327811695
583.jpeg,0.9358776,11838120.35952382,1158805.7034486216
47.jpeg,0.93571174,11796753.62031947,1147179.1378926558
235.jpeg,0.93538153,11807581.37514268,2384917.6354935924
912.jpeg,0.93537503,11774950.248829396,1150913.8734651916
165.jpeg,0.9349698,11794553.54331242,2420361.6201512623
361.jpeg,0.93464065,11797212.285458649,2339310.7003756543
390.jpeg,0.9345771,11791376.861699363,2325907.707923485
333.jpeg,0.93445,11794893.781206494,2344911.2848862438
515.jpeg,0.9339419,11759981.44912442,1167438.7721003152
145.jpeg,0.9336889,11789726.30880627,2432475.867566213
875.jpeg,0.93318844,11796255.958250714,2303496.2366511
140.jpeg,0.9330584,11793993.562838295,2436253.1412167875
40.jpeg,0.93201226,11791971.693491291,1141557.2031293856
382.jpeg,0.9314625,11788103.88302101,2327370.661349895
335.jpeg,0.9313871,11797661.569664344,2345523.9316138937
72.jpeg,0.9313524,11838219.489900146,1169718.785897253
956.jpeg,0.93055737,11697857.101626966,1195204.298134212
925.jpeg,0.93032897,11737227.225135528,1162374.8712169996
407.jpeg,0.93023497,11794274.156651288,2308024.450410132
905.jpeg,0.93022263,11772755.47106135,1153874.9006196684
678.jpeg,0.9298513,11798672.374559196,1145351.4435958536
898.jpeg,0.9284819,11790186.405746268,2291884.082651886
325.jpeg,0.9283536,11788983.221473144,2350171.9744676035
572.jpeg,0.928208,11840201.485557431,1116464.7995141856
426.jpeg,0.92807674,11793649.553239755,2295821.430545398
347.jpeg,0.92758024,11789798.436169064,2341087.644417765
11.jpeg,0.9272937,11738276.185494555,1159502.4204072603
909.jpeg,0.9271987,11773628.918180712,1151625.1278133248
917.jpeg,0.9270355,11771229.343900103,1157047.9650739806
702.jpeg,0.92675763,11840272.17756327,1145357.1480095277
892.jpeg,0.92628825,11786229.988517422,2289957.3620507694
730.jpeg,0.9258543,11833560.714349693,1114551.1904918384
456.jpeg,0.9255662,11840450.623299932,2331664.9329775907
457.jpeg,0.92530024,11840359.630696522,2331654.4531278578
884.jpeg,0.9243307,11797592.810705224,2303397.193175232
598.jpeg,0.92425597,11869643.608873066,1167058.3231728785
192.jpeg,0.9242485,11818062.828387482,2423775.805755314
425.jpeg,0.92356205,11793861.835378638,2296204.035380757
44.jpeg,0.9224075,11796623.077044375,1147438.268845138
976.jpeg,0.922271,11812752.484192085,1265675.1051582885
882.jpeg,0.9221831,11795321.251251284,2301010.1043290747
123.jpeg,0.9221601,11798178.084217452,2434370.571557921
386.jpeg,0.9220109,11788219.077671569,2332663.426674993
856.jpeg,0.9218194,11875402.707945645,1160632.02314499
411.jpeg,0.9217814,11789715.925070465,2307748.536183615
147.jpeg,0.92109334,11792982.963598317,2433416.721673532
181.jpeg,0.92084944,11801751.893252237,2429277.143495138
399.jpeg,0.9205658,11795124.830685908,2329175.235061286
