,image,pred,lon,lat
237,Binh Chieu Ward-315.jpeg,0.2289319559931755,106.71533199353793E,10.891864171248669N
242,Hiep Binh Phuoc Ward-21.jpeg,0.224394922144711,106.71292680202829E,10.83674213655804N
244,Hiep Binh Phuoc Ward-423.jpeg,0.2240398246794939,106.71429881130359E,10.871776272392758N
246,Hiep Binh Phuoc Ward-3.jpeg,0.2199246408417821,106.7101827834777E,10.835394669795166N
251,Binh Chieu Ward-139.jpeg,0.21397505979985,106.7414027821484E,10.878389503619928N
252,Linh Xuan Ward-208.jpeg,0.212410775013268,106.76596384634573E,10.889825971248083N
254,Binh Chieu Ward-123.jpeg,0.2115936446934938,106.71944843384486E,10.878389503619928N
255,Hiep Binh Phuoc Ward-296.jpeg,0.2088582976721227,106.72115885768011E,10.856954138001145N
256,Hiep Binh Phuoc Ward-271.jpeg,0.2087889066897332,106.72801890405661E,10.852911737712523N
262,Hiep Binh Phuoc Ward-332.jpeg,0.1986855287104845,106.72390287623071E,10.860996538289765N
264,Binh Chieu Ward-41.jpeg,0.1964442040771246,106.7263091676897E,10.87434710333131N
266,Hiep Binh Phuoc Ward-108.jpeg,0.1956348121166229,106.70195072782592E,10.843479470372408N
267,Hiep Binh Phuoc Ward-378.jpeg,0.1945183519273996,106.7170428298542E,10.86638640534126N
272,Tam Binh Ward-17.jpeg,0.1920014629140496,106.72986957996837E,10.862360703327875N
274,Binh Chieu Ward-141.jpeg,0.1909837769344449,106.74414707568636E,10.878389503619928N
286,Hiep Binh Phuoc Ward-11.jpeg,0.18094496242702,106.72115885768011E,10.835394669795166N
295,Hiep Binh Phuoc Ward-56.jpeg,0.1724763084203004,106.711554792753E,10.839437070083784N
298,Linh Xuan Ward-95.jpeg,0.1698558572679758,106.77831307562371E,10.87769877038222N
299,Hiep Binh Phuoc Ward-398.jpeg,0.1698340773582458,106.72527488550601E,10.867733872104134N
305,Tam Binh Ward-4.jpeg,0.1672656238079071,106.7339857899446E,10.859665769802124N
311,Linh Xuan Ward-125.jpeg,0.1627526823431253,106.77556880245083E,10.880393703907968N
312,Binh Chieu Ward-317.jpeg,0.1616981765255332,106.7180762870759E,10.891864171248669N
313,Binh Chieu Ward-286.jpeg,0.1599135044962167,106.71670414030693E,10.889169237722918N
320,Binh Chieu Ward-254.jpeg,0.1568199060857296,106.71670414030693E,10.88647430419717N
326,Hiep Binh Phuoc Ward-210.jpeg,0.1532537071034312,106.72664689478133E,10.848869337423903N
329,Binh Chieu Ward-200.jpeg,0.1525283316150307,106.72082058061385E,10.882431903908552N
337,Hiep Binh Phuoc Ward-432.jpeg,0.1479902174323797,106.72664689478133E,10.871776272392758N
340,Tam Binh Ward-134.jpeg,0.1468030987307429,106.72575336999209E,10.873140437430866N
347,Hiep Binh Phuoc Ward-119.jpeg,0.1432153433561325,106.7170428298542E,10.843479470372408N
351,Tam Binh Ward-142.jpeg,0.1404498377814889,106.73947406991294E,10.873140437430866N
358,Hiep Binh Phuoc Ward-227.jpeg,0.1387544013559818,106.72115885768011E,10.850216804186774N
360,Linh Xuan Ward-220.jpeg,0.138647842220962,106.77282452927795E,10.891173438010956N
365,Hiep Binh Phuoc Ward-184.jpeg,0.1377060422673821,106.71978684840481E,10.847521870661028N
370,Binh Chieu Ward-282.jpeg,0.1360672963783145,106.73179775476564E,10.887821770960048N
377,Hiep Binh Phuoc Ward-373.jpeg,0.1341903647407889,106.72939091333191E,10.865038938578387N
378,Hiep Binh Phuoc Ward-440.jpeg,0.1335359131917357,106.72390287623071E,10.873123739155629N
379,Hiep Binh Phuoc Ward-32.jpeg,0.1321232803165912,106.70469474637649E,10.838089603320915N
380,Hiep Binh Phuoc Ward-223.jpeg,0.131436769850552,106.71567082057891E,10.850216804186774N
386,Binh Chieu Ward-125.jpeg,0.1280483296141028,106.7221927273828E,10.878389503619928N
394,Hiep Binh Phuoc Ward-138.jpeg,0.1262949369847774,106.71429881130359E,10.844826937135283N
400,Tam Binh Ward-130.jpeg,0.1245428416877985,106.74359027988919E,10.871792970667988N
408,Hiep Binh Phuoc Ward-362.jpeg,0.12087784986943,106.71429881130359E,10.865038938578387N
412,Hiep Binh Phuoc Ward-146.jpeg,0.1205910081043839,106.72527488550601E,10.844826937135283N
419,Tam Binh Ward-114.jpeg,0.1184976287186145,106.7463344198734E,10.870445503905115N
421,Binh Chieu Ward-3.jpeg,0.1182261584326624,106.7263091676897E,10.87165216980556N
429,Binh Chieu Ward-30.jpeg,0.116437547840178,106.74003063537943E,10.872999636568434N
430,Tam Binh Ward-45.jpeg,0.1163515793159604,106.73810199992089E,10.865055636853619N
432,Binh Chieu Ward-273.jpeg,0.115500015206635,106.71944843384486E,10.887821770960048N
433,Binh Chieu Ward-99.jpeg,0.1149401785805821,106.7263091676897E,10.877042036857056N
435,Linh Xuan Ward-7.jpeg,0.1143907262012362,106.78105734879661E,10.869613969804979N
437,Hiep Binh Phuoc Ward-336.jpeg,0.1141344243660569,106.72939091333191E,10.860996538289765N
438,Hiep Binh Phuoc Ward-352.jpeg,0.1132982717826962,106.71841483912952E,10.863691471815514N
460,Linh Xuan Ward-173.jpeg,0.1091315327212214,106.77831307562371E,10.884436104196588N
470,Hiep Binh Phuoc Ward-220.jpeg,0.107577659189701,106.711554792753E,10.850216804186774N
