,image,pred,lon,lat,anditi_id
470,Tây Ninh City-6116.jpeg,0.041550566,11.418890778874088N,106.1182557595109E,973
600,Sa Đéc City-1358.jpeg,0.04132814,10.309837606331815N,105.75592837463535E,905
381,Trà Vinh City-1128.jpeg,0.041095972,9.933794239462024N,106.33860589693562E,735
592,Mỹ Tho-1411.jpeg,0.040064488,10.354312338719653N,106.377952395617E,824
652,Hung Yen City-1587.jpeg,0.03976637,20.647562009132667N,106.0547231241024E,294
234,Vĩnh Long-297.jpeg,0.039261684,10.23417527048554N,105.95691324260686E,43
360,Cao Lanh City-3374.jpeg,0.0392165,10.470223140765023N,105.62353801762521E,941
341,Ninh Bình-1533.jpeg,0.03916016,20.253654676345977N,105.96583578475317E,867
455,Cai Lậy Town-2394.jpeg,0.038901124,10.405978040171728N,106.12654083874648E,767
629,Trà Vinh City-1049.jpeg,0.03847018,9.92975183917341N,106.3331336973734E,748
251,Thái Bình-1110.jpeg,0.038281497,20.441942775542838N,106.33351184638626E,436
560,Phu Ly City-1877.jpeg,0.03810895,20.539719743198518N,105.91712892631695E,630
551,Phu Ly City-1877.jpeg,0.03810895,20.539719743198518N,105.91712892631695E,646
554,Phu Ly City-1877.jpeg,0.03810895,20.539719743198518N,105.91712892631695E,632
523,Yên Mỹ District-1414.jpeg,0.037321918,20.877444475680402N,106.05512656775774E,260
156,Mỹ Hào District-1350.jpeg,0.037175745,20.921758809506876N,106.08631732112731E,229
433,Phu Ly City-872.jpeg,0.037134226,20.52355014204359N,105.9214458648509E,639
368,Bến Tre City-443.jpeg,0.03680413,10.209813337528532N,106.36938546842563E,711
359,Bến Tre City-443.jpeg,0.03680413,10.209813337528532N,106.36938546842563E,691
480,Thanh Liêm District-5126.jpeg,0.03535424,20.47200481367659N,105.95058652428204E,400
532,Yên Mỹ District-2982.jpeg,0.03518195,20.903046344175742N,106.05079960364408E,242
518,Yên Mỹ District-1797.jpeg,0.03505345,20.884181809494965N,106.00464531976523E,261
644,Long Xuyen City-3570.jpeg,0.03487032,10.38661054217843N,105.43858733573327E,937
610,Hiệp Hòa District-2678.jpeg,0.03427304,21.291782411061728N,105.98038746279394E,176
439,Thái Bình-2893.jpeg,0.033828575,20.483714245193053N,106.3478931334579E,453
346,Thanh Liêm District-7119.jpeg,0.033437867,20.50299654922353N,105.89594036308324E,386
549,Mỹ Tho-1256.jpeg,0.033395126,10.351617405193908N,106.38617124067312E,825
144,Cai Lậy Town-4257.jpeg,0.031739675,10.441012176006414N,106.18956475430575E,776
638,Long Xuyen City-3188.jpeg,0.030163338,10.379873208364065N,105.38242356792513E,491
447,Binh Minh Town-3359.jpeg,0.028632259,10.071975342376048N,105.83374151790251E,534
291,Trà Vinh City-1030.jpeg,0.02845041,9.92840437241054N,106.34134199671676E,756
331,Cai Lậy Town-3741.jpeg,0.02747142,10.432927375429179N,106.11283998753794E,763
559,Thái Bình-705.jpeg,0.02644146,20.433857974965385N,106.32775933155762E,433
464,Hung Yen City-1729.jpeg,0.026271427,20.651604409421388N,106.04896282420499E,286
570,Thái Bình-3202.jpeg,0.023939393,20.49449397929634N,106.36515067794389E,456
