image,pred,lon,lat
Mỹ Hào District-684.jpeg,0.8411483839154243,20.94736067800231N,106.06467811541916E
Hiệp Hòa District-1465.jpeg,0.8407434448599815,21.337596281000984N,106.00931855345885E
Tây Ninh City-661.jpeg,0.8405299857258797,11.35825477454467N,106.11963017890854E
Long Xuyen City-255.jpeg,0.8394626826047897,10.331364404900643N,105.47694307960226E
Châu Thành District-1165.jpeg,0.8394626155495644,10.283956206036935N,106.4292642356379E
Binh Minh Town-139.jpeg,0.837383471429348,10.007296937758193N,105.86521588260781E
Bến Tre City-646.jpeg,0.8360262140631676,10.254279740703268N,106.33515384446149E
Tây Ninh City-889.jpeg,0.835437685251236,11.374424375699158N,106.07839759698692E
Hiệp Hòa District-2264.jpeg,0.8352489210665226,21.3941898850435N,105.97749435372745E
Long Hồ District-1442.jpeg,0.8331453651189804,10.229448442995853N,105.98382565814235E
Duy Tiên District-495.jpeg,0.8330852463841438,20.624088577325107N,106.01376510818362E
Long Hồ District-283.jpeg,0.8313024714589119,10.159380171326553N,105.92084037531647E
Long Hồ District-574.jpeg,0.8291656821966171,10.172854838955264N,105.95917924312353E
Tam Điệp-636.jpeg,0.826895534992218,20.157424543078324N,105.90961578706928E
Ninh Bình-71.jpeg,0.8254426680505276,20.217273073747467N,105.9945596253111E
Yên Mỹ District-43.jpeg,0.8233960643410683,20.847800206896345N,106.04791496090124E
Cao Lanh City-215.jpeg,0.8231724202632904,10.424409270827347N,105.60298444961734E
Ninh Bình-393.jpeg,0.8205420970916748,20.255002143108964N,105.95434624853E
Thanh Liêm District-1037.jpeg,0.8193805124610662,20.458530146047615N,105.89594036308324E
Mỹ Tho-999.jpeg,0.8168961331248283,10.401473675420137N,106.38206181814456E
Châu Thành District-524.jpeg,0.8161192685365677,10.267786604882478N,106.3909184318204E
Yên Mỹ District-1137.jpeg,0.8155192546546459,20.955597547929486N,106.03060710444676E
Long Hồ District-1281.jpeg,0.8151797093451023,10.215973775367138N,105.98930263925763E
Hiệp Hòa District-1239.jpeg,0.8141295462846756,21.32681654689765N,105.94856326306252E
