,image,pred,lon,lat,anditi_id
233,Long Hồ District-1139.jpeg,0.044026114,10.205194041264168N,105.96191773368116E,561
210,Tây Ninh City-136.jpeg,0.043915007,11.312440904606953N,106.12787669529285E,979
144,Vĩnh Long-317.jpeg,0.0437697,10.251692338402854N,105.97745321914361E,671
185,Tây Ninh City-156.jpeg,0.043532033,11.315135838132703N,106.11963017890854E,981
168,Bến Tre City-379.jpeg,0.04352118,10.235415206023072N,106.37075473338447E,693
2,Tây Ninh City-38.jpeg,0.043469068,11.30166117050396N,106.11138366252419E,95
59,Mỹ Tho-791.jpeg,0.043462634,10.385304074265676N,106.33548836282696E,806
91,Tây Ninh City-718.jpeg,0.043444414,11.360949708070418N,106.16636043841969E,613
242,Sa Đéc City-173.jpeg,0.043377172,10.286930671362976N,105.76825507652235E,913
80,Mỹ Tho-452.jpeg,0.043314613,10.361049672533989N,106.36562412803248E,821
278,Bac Giang City-371.jpeg,0.043288864,21.27261494343084N,106.1996218487316E,104
114,Phu Ly City-504.jpeg,0.043262295,20.54241467672441N,105.90130015169234E,351
231,Tam Điệp-637.jpeg,0.043197434,20.157424543078324N,105.91248661391052E,893
207,Long Xuyen City-693.jpeg,0.043177556,10.371788407786786N,105.38105371992982E,492
78,Tây Ninh City-102.jpeg,0.043085326,11.309745971081202N,106.10038830734511E,987
195,Tây Ninh City-102.jpeg,0.043085326,11.309745971081202N,106.10038830734511E,606
123,Long Hồ District-971.jpeg,0.043082897,10.19171937363546N,106.0112105637188E,570
215,Trà Vinh City-328.jpeg,0.043039158,9.941879040039218N,106.34544614638844E,727
36,Cai Lậy Town-468.jpeg,0.04297236,10.395198306068721N,106.19504509478917E,780
235,Go Cong Town-143.jpeg,0.04280281,10.357660337858213N,106.68133252539432E,57
237,Long Xuyen City-879.jpeg,0.042761706,10.385263075415502N,105.42488885578004E,484
236,Long Hồ District-1588.jpeg,0.04270093,10.245618044150305N,106.00299509204586E,679
132,Trà Vinh City-553.jpeg,0.04261309,9.971523308822372N,106.35365444573176E,754
156,Trà Vinh City-553.jpeg,0.04261309,9.971523308822372N,106.35365444573176E,51
142,Trà Vinh City-553.jpeg,0.04261309,9.971523308822372N,106.35365444573176E,755
109,Bac Giang City-372.jpeg,0.042418174,21.27261494343084N,106.20251376330387E,1001
159,Sa Đéc City-275.jpeg,0.042101447,10.300405338991688N,105.76551580943627E,529
85,Mỹ Tho-369.jpeg,0.042084113,10.355659805482505N,106.35740528297643E,816
52,Chau Doc City-1169.jpeg,0.04207468,10.714649543709534N,105.11247794207179E,467
220,Trà Vinh City-452.jpeg,0.04205213,9.960743574719407N,106.34544614638844E,734
106,Trà Vinh City-676.jpeg,0.041967865,9.984997976451076N,106.31261294901503E,741
283,Mỹ Tho-451.jpeg,0.041947152,10.361049672533989N,106.36288451301381E,819
257,Tây Ninh City-171.jpeg,0.04189076,11.317830771658448N,106.08939295216604E,991
183,Ninh Bình-319.jpeg,0.041880134,20.2469173425315N,105.98019770503211E,863
10,Long Xuyen City-779.jpeg,0.04185353,10.377178274838275N,105.43310794375199E,938
197,Mỹ Hào District-333.jpeg,0.041758154,20.92041134274402N,106.13969402854079E,217
43,Mỹ Tho-487.jpeg,0.04175513,10.363744606059734N,106.35192605293904E,837
87,Vĩnh Long-37.jpeg,0.04161116,10.230132870196918N,105.95554391083817E,658
177,Long Hồ District-1421.jpeg,0.04157256,10.229448442995853N,105.92084037531647E,542
180,Long Hồ District-1775.jpeg,0.04122034,10.269872445881987N,106.00299509204586E,554
162,Long Hồ District-1313.jpeg,0.04103969,10.218668708892883N,105.9865641487E,558
224,Cai Lậy Town-1041.jpeg,0.041007936,10.441012176006357N,106.10735964705452E,93
194,Cai Lậy Town-556.jpeg,0.0409155,10.403283106645949N,106.12106049826308E,83
139,Thái Bình-411.jpeg,0.04091016,20.45272250964619N,106.33207371767911E,449
90,Cai Lậy Town-591.jpeg,0.04077281,10.405978040171693N,106.11832032802134E,84
244,Tây Ninh City-73.jpeg,0.040757332,11.307051037555455N,106.08664411337125E,964
50,Cai Lậy Town-349.jpeg,0.04075312,10.389808439017235N,106.09365879584597E,759
176,Go Cong Town-161.jpeg,0.04073333,10.360355271383954N,106.65941229431952E,846
164,Long Xuyen City-783.jpeg,0.040731497,10.377178274838275N,105.44406672771456E,486
7,Cao Lanh City-1164.jpeg,0.040721036,10.49717247602242N,105.58928207094542E,504
133,Long Hồ District-1646.jpeg,0.040658828,10.259092711779019N,105.99751811093057E,682
157,Tây Ninh City-734.jpeg,0.040608417,11.363644641596165N,106.10038830734511E,966
137,Bến Tre City-536.jpeg,0.040381826,10.24619494012604N,106.36253914363303E,699
44,Long Xuyen City-1001.jpeg,0.04026231,10.396042809518477N,105.4276285517707E,923
271,Mỹ Tho-374.jpeg,0.040218446,10.355659805482505N,106.37110335806985E,823
258,Mỹ Tho-374.jpeg,0.040218446,10.355659805482505N,106.37110335806985E,59
189,Tây Ninh City-476.jpeg,0.04021219,11.34478010691593N,106.10863482372945E,617
128,Hoa Lư District-1012.jpeg,0.039994672,20.292314447720084N,105.96219762730111E,415
124,Phu Ly City-604.jpeg,0.0399707,20.547804543776063N,105.96749320921272E,359
193,Vĩnh Long-435.jpeg,0.039952442,10.259777138980082N,105.94732792022363E,656
198,Go Cong Town-168.jpeg,0.039940026,10.360355271383954N,106.67859249650996E,852
28,Tây Ninh City-36.jpeg,0.03987021,11.30166117050396N,106.10588598493464E,969
51,Bac Giang City-484.jpeg,0.03979691,21.280699744008338N,106.21697333616525E,201
230,Mỹ Tho-413.jpeg,0.039767936,10.358354739008243N,106.36836374305116E,581
48,Bến Tre City-419.jpeg,0.039725117,10.238110139548812N,106.37623179321878E,694
81,Long Hồ District-1995.jpeg,0.039472595,10.286042047036446N,105.99204112981529E,548
234,Mỹ Tho-499.jpeg,0.039307825,10.363744606059734N,106.38480143316325E,60
213,Tây Ninh City-221.jpeg,0.03927217,11.323220638709945N,106.07839759698692E,607
170,Sa Đéc City-254.jpeg,0.039068643,10.297710405465946N,105.76551580943627E,916
5,Tây Ninh City-190.jpeg,0.03904061,11.317830771658448N,106.1416208892667E,614
13,Vĩnh Long-311.jpeg,0.039011218,10.251692338402854N,105.96102123791452E,663
254,Sa Đéc City-99.jpeg,0.038984343,10.278845870785746N,105.73538387148966E,530
47,Binh Minh Town-200.jpeg,0.038941942,10.012686804809675N,105.88711109283771E,538
276,Thái Bình-383.jpeg,0.03891298,20.450027576120366N,106.34357874733641E,99
279,Thái Bình-383.jpeg,0.03891298,20.450027576120366N,106.34357874733641E,442
165,Sa Đéc City-231.jpeg,0.038909595,10.295015471940204N,105.76277654235021E,914
206,Sa Đéc City-231.jpeg,0.038909595,10.295015471940204N,105.76277654235021E,908
18,Go Cong Town-824.jpeg,0.038805816,10.425033676001789N,106.62653194770735E,598
88,Phu Ly City-1007.jpeg,0.038752627,20.582838679611783N,105.9329577009412E,343
214,Bến Tre City-828.jpeg,0.038595673,10.270449341857724N,106.35980061371586E,579
204,Chau Doc City-1019.jpeg,0.038315278,10.698479942555064N,105.14538808683676E,474
