,image,pred,lon,lat,anditi_id
466,Mỹ Tho-324.jpeg,0.9632246792316436,10.35296487195676N,106.34370720788299E,583
180,Duy Tiên District-331.jpeg,0.9631780907511712,20.6133088432218N,105.98496901214044E,339
194,Vĩnh Long-320.jpeg,0.9628900215029716,10.251692338402854N,105.9856692097582E,48
314,Long Hồ District-283.jpeg,0.9628899097442628,10.159380171326553N,105.92084037531647E,35
75,Long Hồ District-1327.jpeg,0.9628664702177048,10.221363642418622N,105.9345328281047E,564
319,Thanh Liêm District-1848.jpeg,0.9627545699477196,20.507038949512445N,105.93045372805089E,398
649,Thanh Liêm District-636.jpeg,0.9627392292022704,20.434275744315205N,105.96209097927128E,370
650,Cao Lanh City-480.jpeg,0.9626365080475808,10.440578871981804N,105.63312968269553E,514
280,Bac Giang City-368.jpeg,0.9626176208257676,21.27261494343084N,106.19094610501479E,208
638,Long Xuyen City-794.jpeg,0.9625201672315598,10.37987320836402N,105.38105371992982E,491
426,Hiệp Hòa District-1643.jpeg,0.9620974510908128,21.34837601510432N,105.93988393586307E,148
221,Long Xuyen City-730.jpeg,0.962071031332016,10.374483341312532N,105.39201250389236E,490
115,Tam Điệp-636.jpeg,0.9620244428515434,20.157424543078324N,105.90961578706928E,890
251,Thái Bình-277.jpeg,0.9616984650492668,20.441942775542895N,106.33207371767911E,436
179,Ninh Bình-71.jpeg,0.9614694267511368,20.217273073747467N,105.9945596253111E,878
492,Hiệp Hòa District-1625.jpeg,0.9614413380622864,21.34568108157849N,106.02378409879131E,185
106,Hiệp Hòa District-62.jpeg,0.961027465760708,21.237883740545165N,105.95145637212903E,165
272,Tây Ninh City-1662.jpeg,0.9607483744621276,11.431017979739876N,106.11413250131899E,611
387,Cao Lanh City-112.jpeg,0.960703767836094,10.416324470250116N,105.66875586724257E,518
96,Sa Đéc City-288.jpeg,0.96067363768816,10.303100272517428N,105.74360167274783E,525
308,Hiệp Hòa District-1802.jpeg,0.9606215804815292,21.356460815681825N,105.98617368092694E,124
384,Hiệp Hòa District-1802.jpeg,0.9606215804815292,21.356460815681825N,105.98617368092694E,123
165,Hung Yen City-293.jpeg,0.9604758024215698,20.63678227502942N,106.0604834239998E,297
93,Chau Doc City-1166.jpeg,0.9601502493023872,10.714649543709534N,105.10425040588055E,5
88,Hoa Lư District-975.jpeg,0.9600873365998268,20.28961951419425N,105.95358020079591E,408
323,Thanh Liêm District-338.jpeg,0.9600148797035216,20.415411209634446N,105.90456870432516E,380
651,Hiệp Hòa District-2439.jpeg,0.9599347785115242,21.41844428677601N,105.96881502652796E,135
621,Binh Minh Town-269.jpeg,0.9598598778247832,10.020771605386901N,105.83510996854167E,31
232,Hung Yen City-731.jpeg,0.959650456905365,20.69068094554593N,106.03456207446143E,270
260,Hoa Lư District-151.jpeg,0.9596135169267654,20.200686707842156N,105.97081505380626E,423
98,Chau Doc City-790.jpeg,0.959429070353508,10.685005274926342N,105.0740827731793E,4
580,Thanh Liêm District-1241.jpeg,0.9594124108552932,20.46930988015091N,105.94195818304013E,401
108,Long Hồ District-1991.jpeg,0.9593949615955352,10.286042047036446N,105.9810871675847E,547
548,Bac Giang City-743.jpeg,0.959207333624363,21.302259212215N,106.17937844672568E,196
97,Trà Vinh City-641.jpeg,0.9591400623321532,9.979608109399596N,106.36186274507514E,572
51,Trà Vinh City-641.jpeg,0.9591400623321532,9.979608109399596N,106.36186274507514E,571
79,Cao Lanh City-760.jpeg,0.9590679556131364,10.462138340187751N,105.62764873122678E,510
415,Mỹ Tho-239.jpeg,0.959012232720852,10.347575004905272N,106.3272695177709E,584
332,Hiệp Hòa District-842.jpeg,0.9585103914141656,21.302562145165147N,105.99774611719289E,179
588,Cao Lanh City-215.jpeg,0.958440750837326,10.424409270827347N,105.60298444961734E,495
490,Mỹ Tho-411.jpeg,0.9583430737257004,10.358354739008243N,106.36288451301381E,829
399,Hiệp Hòa District-1225.jpeg,0.9582470655441284,21.32681654689765N,105.90805973613166E,160
515,Hiệp Hòa District-1225.jpeg,0.9582470655441284,21.32681654689765N,105.90805973613166E,161
354,Hiệp Hòa District-1034.jpeg,0.9578830599784852,21.313341879268485N,106.01799788065833E,181
382,Mỹ Hào District-301.jpeg,0.9577024430036544,20.917716409218183N,106.136808801113E,218
628,Vĩnh Long-315.jpeg,0.957449235022068,10.251692338402854N,105.97197589206726E,667
443,Vĩnh Long-315.jpeg,0.957449235022068,10.251692338402854N,105.97197589206726E,44
489,Vĩnh Long-315.jpeg,0.957449235022068,10.251692338402854N,105.97197589206726E,45
344,Sa Đéc City-419.jpeg,0.9573709070682526,10.32196480719763N,105.72990533731752E,523
400,Cao Lanh City-935.jpeg,0.9573690444231032,10.478307941342212N,105.61394635255486E,507
71,Bến Tre City-695.jpeg,0.9573156610131264,10.256974674229012N,106.37349326330161E,706
623,Yên Mỹ District-285.jpeg,0.95716904848814,20.872054608628797N,106.06233817461333E,258
581,Long Hồ District-241.jpeg,0.9570372849702836,10.156685237800811N,105.94548679033528E,36
375,Thái Bình-173.jpeg,0.956795074045658,20.433857974965427N,106.32632120285044E,432
559,Thái Bình-173.jpeg,0.956795074045658,20.433857974965427N,106.32632120285044E,433
191,Phu Ly City-405.jpeg,0.9567444622516632,20.534329876146938N,105.9876389223711E,357
283,Phu Ly City-405.jpeg,0.9567444622516632,20.534329876146938N,105.9876389223711E,358
558,Hoa Lư District-120.jpeg,0.955979198217392,20.197991774316336N,105.97081505380626E,424
253,Hoa Lư District-1041.jpeg,0.955865666270256,20.2950093812459N,105.95070772529417E,407
655,Bac Giang City-568.jpeg,0.9558315351605416,21.286089611060007N,106.24010865274344E,186
263,Bac Giang City-568.jpeg,0.9558315351605416,21.286089611060007N,106.24010865274344E,187
427,Hiệp Hòa District-1484.jpeg,0.9557563289999962,21.340291214526815N,105.90805973613166E,145
395,Hung Yen City-567.jpeg,0.9555435031652452,20.669121477339324N,106.0604834239998E,281
211,Hung Yen City-567.jpeg,0.9555435031652452,20.669121477339324N,106.0604834239998E,280
325,Go Cong Town-113.jpeg,0.955254465341568,10.354965404332471N,106.66489235208824E,848
246,Ninh Bình-351.jpeg,0.9552119895815848,20.24961227605732N,105.9888148571995E,877
657,Long Hồ District-294.jpeg,0.9551788941025734,10.159380171326553N,105.95096377145056E,655
373,Phu Ly City-691.jpeg,0.9550862163305284,20.555889344353528N,105.90130015169234E,628
288,Phu Ly City-691.jpeg,0.9550862163305284,20.555889344353528N,105.90130015169234E,109
240,Binh Minh Town-759.jpeg,0.9548160061240196,10.063890541798765N,105.81047785703304E,23
385,Long Xuyen City-405.jpeg,0.95451782643795,10.344839072529355N,105.45776520766776E,14
391,Phu Ly City-48.jpeg,0.954387791454792,20.50468560736287N,105.90993402876016E,395
620,Hiệp Hòa District-10.jpeg,0.9543621093034744,21.227104006441834N,105.97460124466096E,167
499,Sa Đéc City-553.jpeg,0.9541187956929208,10.343524275403572N,105.7381231385757E,521
339,Thanh Liêm District-1737.jpeg,0.9540102928876876,20.498954148934974N,105.95346263802935E,365
404,Phu Ly City-302.jpeg,0.953709326684475,20.528940009095287N,105.93871361898645E,354
613,Phu Ly City-302.jpeg,0.953709326684475,20.528940009095287N,105.93871361898645E,643
582,Hiệp Hòa District-1230.jpeg,0.9536524564027786,21.32681654689765N,105.9225252814641E,158
357,Thanh Liêm District-1037.jpeg,0.9528285413980484,20.458530146047615N,105.89594036308324E,381
405,Ninh Bình-487.jpeg,0.952773280441761,20.265781877212248N,105.96583578475317E,876
471,Hiệp Hòa District-785.jpeg,0.952610470354557,21.299867211639317N,105.96013569932848E,993
366,Phu Ly City-419.jpeg,0.952415071427822,20.537024809672765N,105.90417811071494E,627
35,Cao Lanh City-937.jpeg,0.9518412202596664,10.478307941342212N,105.61942730402366E,508
584,Phu Ly City-420.jpeg,0.9517064243555068,20.537024809672765N,105.90705606973758E,629
33,Long Hồ District-336.jpeg,0.951552003622055,10.162075104852295N,105.9181018847588E,34
472,Long Hồ District-1234.jpeg,0.9515254124999046,10.213278841841394N,105.95096377145056E,657
544,Cao Lanh City-733.jpeg,0.9511493667960168,10.45944340666201N,105.63861063416432E,946
449,Cao Lanh City-733.jpeg,0.9511493667960168,10.45944340666201N,105.63861063416432E,948
654,Hiệp Hòa District-706.jpeg,0.9507054388523102,21.29447734458765N,105.963028808395E,178
210,Hiệp Hòa District-229.jpeg,0.9497684463858604,21.259443208751826N,105.97749435372745E,169
367,Hiệp Hòa District-1521.jpeg,0.9494109526276588,21.340291214526815N,106.01510477159182E,182
379,Hiệp Hòa District-1521.jpeg,0.9494109526276588,21.340291214526815N,106.01510477159182E,183
453,Thanh Liêm District-1534.jpeg,0.9493542090058328,20.48547948130585N,105.96496709301853E,366
450,Thanh Liêm District-1534.jpeg,0.9493542090058328,20.48547948130585N,105.96496709301853E,367
532,Yên Mỹ District-737.jpeg,0.9491725638508796,20.90169887741291N,106.05079960364367E,242
625,Long Hồ District-1306.jpeg,0.9489406868815422,10.218668708892883N,105.96739471479646E,664
217,Mỹ Hào District-542.jpeg,0.9488402232527732,20.936580943898992N,106.14546448339627E,216
599,Vĩnh Long-431.jpeg,0.9487058445811272,10.259777138980082N,105.93637326607089E,545
397,Phu Ly City-341.jpeg,0.9481657296419144,20.531634942621114N,105.92720178289593E,113
300,Phu Ly City-341.jpeg,0.9481657296419144,20.531634942621114N,105.92720178289593E,112
19,Chau Doc City-592.jpeg,0.9478583112359048,10.67153060729762N,105.13716055064552E,476
295,Phu Ly City-922.jpeg,0.9463550075888634,20.57475387903431N,105.90993402876016E,346
239,Phu Ly City-922.jpeg,0.9463550075888634,20.57475387903431N,105.90993402876016E,347
86,Duy Tiên District-1016.jpeg,0.9450812190771104,20.653732846109186N,105.97633018332745E,314
361,Trà Vinh City-430.jpeg,0.9445790350437164,9.958048641193665N,106.34818224616954E,740
349,Trà Vinh City-430.jpeg,0.9445790350437164,9.958048641193665N,106.34818224616954E,749
539,Trà Vinh City-430.jpeg,0.9445790350437164,9.958048641193665N,106.34818224616954E,721
148,Bac Giang City-295.jpeg,0.9440184012055396,21.267225076379173N,106.16202695929204E,192
567,Thanh Liêm District-79.jpeg,0.942486010491848,20.38307200732456N,105.92182538680898E,378
407,Thanh Liêm District-1900.jpeg,0.9422828257083892,20.50973388303827N,105.98222377550239E,363
287,Thanh Liêm District-1900.jpeg,0.9422828257083892,20.50973388303827N,105.98222377550239E,362
551,Phu Ly City-467.jpeg,0.9406564086675644,20.53971974319859N,105.91856790582808E,646
560,Phu Ly City-467.jpeg,0.9406564086675644,20.53971974319859N,105.91856790582808E,630
554,Phu Ly City-467.jpeg,0.9406564086675644,20.53971974319859N,105.91856790582808E,632
632,Trà Vinh City-104.jpeg,0.9405972957611084,9.906844904204586N,106.31534904879615E,742
504,Hung Yen City-610.jpeg,0.9396631717681884,20.674511344390982N,106.06336357394854E,278
619,Cao Lanh City-560.jpeg,0.9393949955701828,10.44596873903329N,105.63038920696117E,944
459,Hiệp Hòa District-2386.jpeg,0.9387785643339156,21.40766455267267N,105.97170813559445E,137
430,Hiệp Hòa District-2386.jpeg,0.9387785643339156,21.40766455267267N,105.97170813559445E,136
473,Hiệp Hòa District-2030.jpeg,0.9374458119273186,21.372630416836827N,105.94856326306252E,140
163,Binh Minh Town-786.jpeg,0.9360701739788057,10.066585475324505N,105.81595165959052E,27
146,Mỹ Hào District-922.jpeg,0.9354007691144944,20.96353027915728N,106.07333379770245E,621
135,Mỹ Hào District-922.jpeg,0.9354007691144944,20.96353027915728N,106.07333379770245E,107
151,Yên Mỹ District-1087.jpeg,0.9332808256149292,20.934038079722853N,106.02772246170434E,237
561,Trà Vinh City-314.jpeg,0.9322953447699548,9.939184106513476N,106.33997394682622E,747
286,Bac Giang City-194.jpeg,0.9299253672361374,21.25644534227584N,106.1764865321534E,188
495,Long Hồ District-844.jpeg,0.9296863898634912,10.186329506583974N,105.9345328281047E,38
316,Hung Yen City-432.jpeg,0.9283156991004944,20.650256942658544N,106.07776432369208E,305
200,Phu Ly City-192.jpeg,0.9281276986002922,20.520855208517812N,105.96749320921272E,356
95,Cao Lanh City-665.jpeg,0.928105928003788,10.454053539610522N,105.62764873122678E,942
457,Hiệp Hòa District-1320.jpeg,0.9280841574072838,21.332206413949315N,105.8935941907992E,159
498,Ninh Bình-198.jpeg,0.9260030686855316,20.23613760842822N,105.9600910166416E,882
417,Long Xuyen City-604.jpeg,0.925695151090622,10.363703607209557N,105.41393007181749E,487
227,Mỹ Hào District-184.jpeg,0.9230395928025246,20.90693667511487N,106.11084175426323E,221
50,Mỹ Hào District-184.jpeg,0.9230395928025246,20.90693667511487N,106.11084175426323E,222
507,Duy Tiên District-874.jpeg,0.9211942330002784,20.645648045531708N,105.98784862174475E,312
113,Thái Bình-733.jpeg,0.91922178119421,20.48506171195607N,106.34645500475075E,454
237,Hiệp Hòa District-669.jpeg,0.9166968390345572,21.291782411061817N,105.97170813559445E,177
175,Vĩnh Long-58.jpeg,0.91563780605793,10.232827803722659N,105.94732792022363E,544
243,Cao Lanh City-408.jpeg,0.9143639206886292,10.435189004930317N,105.6632749157738E,21
204,Ninh Bình-140.jpeg,0.9130906909704208,20.228052807850748N,105.9916872412553E,420
139,Chau Doc City-1240.jpeg,0.9117394983768464,10.744293812492726N,105.09876538175307E,958
646,Hung Yen City-811.jpeg,0.9117244333028792,20.701460679649237N,106.02880177456402E,268
269,Hung Yen City-811.jpeg,0.9117244333028792,20.701460679649237N,106.02880177456402E,269
420,Cao Lanh City-980.jpeg,0.9085874930024148,10.481002874867958N,105.64683206136746E,947
451,Hiệp Hòa District-1704.jpeg,0.9084132760763168,21.351070948630156N,105.97749435372745E,126
603,Hung Yen City-373.jpeg,0.9080306887626648,20.644867075606896N,106.05184297415371E,290
635,Hung Yen City-373.jpeg,0.9080306887626648,20.644867075606896N,106.05184297415371E,289
10,Tam Điệp-412.jpeg,0.9060003012418748,20.143949875449223N,105.87803669181591E,889
6,Tam Điệp-412.jpeg,0.9060003012418748,20.143949875449223N,105.87803669181591E,892
305,Hiệp Hòa District-1852.jpeg,0.90372584015131,21.359155749207655N,106.00063922625938E,184
292,Sa Đéc City-666.jpeg,0.902611903846264,10.362388810083774N,105.7244268031454E,520
413,Go Cong Town-194.jpeg,0.9015102386474608,10.363050204909696N,106.6758524676256E,850
497,Hiệp Hòa District-392.jpeg,0.9004650264978409,21.272917876380987N,105.97460124466096E,174
188,Cao Lanh City-635.jpeg,0.898967020213604,10.451358606084778N,105.64135110989872E,949
137,Go Cong Town-1033.jpeg,0.8974715694785118,10.43850834363051N,106.65667226543519E,600
522,Thanh Liêm District-1064.jpeg,0.8971327990293503,20.458530146047615N,105.97359543426047E,369
597,Hiệp Hòa District-2179.jpeg,0.8804342299699783,21.386105084465992N,105.97460124466096E,130
166,Ninh Bình-499.jpeg,0.8789467513561249,20.268476810738072N,105.94860148041842E,872
152,Ninh Bình-499.jpeg,0.8789467513561249,20.268476810738072N,105.94860148041842E,114
55,Cai Lậy Town-698.jpeg,0.8773099482059479,10.414062840748926N,106.12380066850477E,82
267,Sa Đéc City-388.jpeg,0.8752353638410568,10.316574940146145N,105.74908020691991E,522
475,Binh Minh Town-963.jpeg,0.8715432733297348,10.085450010004697N,105.82963616598423E,29
12,Cao Lanh City-314.jpeg,0.8704541027545929,10.429799137878831N,105.64135110989872E,515
42,Thái Bình-804.jpeg,0.8640304803848267,20.49584144605937N,106.34070248992211E,455
131,Long Hồ District-1058.jpeg,0.8634476289153099,10.199804174212684N,105.92905584698941E,40
563,Thái Bình-510.jpeg,0.8569571860134602,20.460807310223665N,106.35220751957938E,451
530,Thái Bình-510.jpeg,0.8569571860134602,20.460807310223665N,106.35220751957938E,450
644,Long Xuyen City-884.jpeg,0.8397227004170418,10.385263075415502N,105.43858733573327E,937
376,Chau Doc City-616.jpeg,0.8244564384222031,10.674225540823365N,105.0850528214343E,3
64,Sa Đéc City-129.jpeg,0.8240090757608414,10.281540804311488N,105.7572980081781E,531
441,Duy Tiên District-1113.jpeg,0.8115682527422905,20.659122713160837N,105.98784862174475E,313
363,Hiệp Hòa District-1633.jpeg,0.8031574264168739,21.34837601510432N,105.91095284519815E,144
579,Mỹ Tho-667.jpeg,0.8025713637471199,10.377219273688445N,106.30809221264012E,66
37,Bến Tre City-129.jpeg,0.7966336160898209,10.211160804291389N,106.39540150263886E,710
406,Bến Tre City-129.jpeg,0.7966336160898209,10.211160804291389N,106.39540150263886E,709
534,Long Hồ District-370.jpeg,0.7953653298318386,10.162075104852295N,106.01394905427645E,567
401,Hiệp Hòa District-1886.jpeg,0.7929940968751907,21.36185068273349N,105.97170813559445E,128
72,Hung Yen City-605.jpeg,0.7900491934269667,20.674511344390982N,106.04896282420499E,277
164,Hung Yen City-605.jpeg,0.7900491934269667,20.674511344390982N,106.04896282420499E,276
327,Sa Đéc City-525.jpeg,0.7759050335735083,10.338134408352087N,105.74360167274783E,917
138,Tam Điệp-686.jpeg,0.7742030695080757,20.160119476604144N,105.91248661391052E,898
