image,pred,lon,lat
Thanh Liêm District-287.jpeg,0.9641725,20.410021342582795N,105.93332984179821E
Cai Lậy Town-1397.jpeg,0.9641608,10.465266577738051N,106.16764339237213E
Hoa Lư District-645.jpeg,0.9641489,20.251890444832753N,105.94496277429069E
Duy Tiên District-278.jpeg,0.9641378,20.607918976170158N,105.97345057372313E
Châu Thành District-320.jpeg,0.9641311,10.262396737830992N,106.24301318852424E
Ninh Bình-236.jpeg,0.9641011,20.238832541954036N,105.9916872412553E
Mỹ Hào District-693.jpeg,0.964101,20.94736067800231N,106.09064516226894E
Bến Tre City-376.jpeg,0.9641009,10.235415206023072N,106.36253914363303E
Long Hồ District-283.jpeg,0.9640115,10.159380171326553N,105.92084037531647E
Long Hồ District-1442.jpeg,0.9639857,10.229448442995853N,105.98382565814235E
Châu Thành District-788.jpeg,0.9639152,10.275871405459705N,106.28957595030268E
Hoa Lư District-1071.jpeg,0.96388996,20.297704314771725N,105.94783524979243E
Châu Thành District-1529.jpeg,0.9637978,10.294735940139905N,106.25944710444604E
Cai Lậy Town-991.jpeg,0.9637814,10.435622308954873N,106.18956475430575E
Go Cong Town-186.jpeg,0.9637711,10.363050204909696N,106.65393223655084E
Cao Lanh City-760.jpeg,0.963725,10.462138340187751N,105.62764873122678E
Cao Lanh City-226.jpeg,0.9637234,10.424409270827347N,105.63312968269553E
Long Xuyen City-1132.jpeg,0.96370137,10.40951747714719N,105.41393007181749E
Tam Điệp-469.jpeg,0.9636984,20.146644808975044N,105.93258240179902E
Cao Lanh City-409.jpeg,0.963685,10.435189004930317N,105.6660153915082E
Hiệp Hòa District-1095.jpeg,0.96367234,21.318731746320154N,105.93120460866358E
Hoa Lư District-195.jpeg,0.9636678,20.206076574893803N,105.91623801927338E
Yên Mỹ District-507.jpeg,0.96362,20.88822420978376N,105.98733746331052E
Hoa Lư District-338.jpeg,0.9636155,20.216856308997087N,105.95645267629762E
Go Cong Town-328.jpeg,0.96358955,10.376524872538408N,106.68133252539432E
