image,pred,lon,lat
Tây Ninh City-175.jpeg,0.063363135,11.317830771658448N,106.10038830734511E
Trà Vinh City-664.jpeg,0.06332701,9.982303042925338N,106.35091834595066E
Châu Thành District-457.jpeg,0.06332266,10.267786604882478N,106.16358259490225E
Châu Thành District-1942.jpeg,0.063314885,10.305515674242878N,106.29779290826353E
Tây Ninh City-1288.jpeg,0.063301764,11.398678777430895N,106.13612321167716E
Long Hồ District-1318.jpeg,0.063278385,10.218668708892883N,106.00025660148823E
Cai Lậy Town-108.jpeg,0.063278005,10.370943904337032N,106.1320211792299E
Châu Thành District-2470.jpeg,0.063277684,10.321685275397336N,106.36078958596379E
Cai Lậy Town-712.jpeg,0.063260496,10.414062840748926N,106.16216305188868E
Châu Thành District-1037.jpeg,0.063243344,10.281261272511195N,106.3827014738595E
Hoa Lư District-276.jpeg,0.063241765,20.211466441945436N,105.95932515179935E
Tây Ninh City-668.jpeg,0.06322206,11.35825477454467N,106.13887205047193E
Cai Lậy Town-890.jpeg,0.06320827,10.430232441903382N,106.10735964705452E
Cai Lậy Town-610.jpeg,0.06320756,10.405978040171693N,106.17038356261381E
Hung Yen City-631.jpeg,0.063198276,20.677206277916802N,106.06624372389724E
Ninh Bình-480.jpeg,0.06318828,20.265781877212248N,105.94572909636263E
Bến Tre City-39.jpeg,0.06318743,10.200381070188419N,106.39266297272168E
Thanh Liêm District-515.jpeg,0.06317059,20.42888587726355N,105.86717922561017E
Bến Tre City-217.jpeg,0.06317009,10.221940538394358N,106.3570620837987E
Hiệp Hòa District-1269.jpeg,0.06313202,21.329511480423488N,105.8935941907992E
Long Hồ District-156.jpeg,0.06309937,10.15129537074933N,106.00573358260351E
Tây Ninh City-648.jpeg,0.063081354,11.35825477454467N,106.08389527457648E
Bến Tre City-688.jpeg,0.06307964,10.256974674229012N,106.35432355388154E
Châu Thành District-2080.jpeg,0.063074015,10.308210607768618N,106.41556930570309E
Duy Tiên District-1312.jpeg,0.06306711,20.672597380789963N,105.94753408728424E
Duy Tiên District-446.jpeg,0.06305372,20.62139364379928N,106.01088549857933E
Bến Tre City-8.jpeg,0.06303715,10.194991203136935N,106.38992444280454E
Hiệp Hòa District-736.jpeg,0.063034564,21.297172278113482N,105.93409771773007E
Duy Tiên District-1169.jpeg,0.0630331,20.66181764668667N,106.01952432739228E
Thái Bình-455.jpeg,0.0630283,20.455417443172013N,106.36658880665104E
Vĩnh Long-468.jpeg,0.06299642,10.262472072505828N,105.91720262130362E
Ninh Bình-340.jpeg,0.062942624,20.24961227605732N,105.95721863258582E
Long Xuyen City-376.jpeg,0.06294054,10.342144139003615N,105.46324459964906E
Chau Doc City-77.jpeg,0.06293811,10.62841167088571N,105.08231030937058E
Tây Ninh City-201.jpeg,0.06293554,11.320525705184194N,106.10038830734511E
Binh Minh Town-207.jpeg,0.062932946,10.015381738335417N,105.82689926470549E
Go Cong Town-997.jpeg,0.06291535,10.435813410104764N,106.65941229431952E
Châu Thành District-2259.jpeg,0.06291172,10.313600474820104N,106.40735234774219E
Hung Yen City-425.jpeg,0.062888786,20.650256942658544N,106.05760327405113E
Trà Vinh City-598.jpeg,0.06286839,9.976913175873854N,106.32082124835837E
Cai Lậy Town-639.jpeg,0.06286766,10.40867297369744N,106.15120237092184E
Cao Lanh City-414.jpeg,0.06286468,10.435189004930317N,105.67971777018008E
Tây Ninh City-1503.jpeg,0.06284427,11.414848378585386N,106.15261624444577E
Cai Lậy Town-406.jpeg,0.06283746,10.392503372542977N,106.1375015197133E
Hiệp Hòa District-738.jpeg,0.06282567,21.297172278113482N,105.93988393586307E
Cai Lậy Town-91.jpeg,0.06282299,10.368248970811289N,106.14024168995502E
Long Xuyen City-33.jpeg,0.06281664,10.309804936694698N,105.44954611969584E
Yên Mỹ District-286.jpeg,0.06281627,20.872054608628797N,106.06522281735575E
Vĩnh Long-371.jpeg,0.062804684,10.257082205454338N,105.89255464945998E
Cai Lậy Town-1425.jpeg,0.06279971,10.467961511263793N,106.14846220068013E
Cao Lanh City-1159.jpeg,0.062787585,10.49717247602242N,105.5755796922735E
Châu Thành District-1591.jpeg,0.062761635,10.294735940139905N,106.4292642356379E
Cai Lậy Town-230.jpeg,0.0627413,10.381723638440002N,106.09639896608768E
Hiệp Hòa District-972.jpeg,0.06272439,21.31064694574265N,105.97170813559445E
Yên Mỹ District-582.jpeg,0.06272235,20.89091914330959N,106.07964603106781E
Bến Tre City-175.jpeg,0.06270861,10.216550671342874N,106.38992444280454E
Châu Thành District-594.jpeg,0.06270299,10.270481538408221N,106.29231493628963E
Bac Giang City-711.jpeg,0.062696815,21.299564278689168N,106.1678107884366E
Tây Ninh City-1354.jpeg,0.06266726,11.404068644482393N,106.11138366252419E
Long Hồ District-2201.jpeg,0.06265449,10.302211648190902N,105.97287169591176E
Phu Ly City-934.jpeg,0.06265199,20.57475387903431N,105.94446953703171E
Vĩnh Long-504.jpeg,0.062650785,10.265167006031568N,105.91172529422727E
Ninh Bình-504.jpeg,0.06261272,20.268476810738072N,105.96296340069738E
Bac Giang City-611.jpeg,0.06258496,21.291479478111672N,106.1678107884366E
Mỹ Tho-591.jpeg,0.06258434,10.37182940663696N,106.3108318276588E
Duy Tiên District-635.jpeg,0.06258339,20.632173377902586N,105.99936706016202E
Châu Thành District-857.jpeg,0.06257651,10.27856633898545N,106.18823346878493E
Bến Tre City-246.jpeg,0.062540144,10.224635471920102N,106.3570620837987E
Thanh Liêm District-533.jpeg,0.06253793,20.42888587726355N,105.91894927306168E
Long Hồ District-424.jpeg,0.062535964,10.164770038378037N,106.0112105637188E
Binh Minh Town-238.jpeg,0.06253031,10.01807667186116N,105.82963616598423E
Châu Thành District-625.jpeg,0.06253017,10.270481538408221N,106.41283031971612E
Cai Lậy Town-371.jpeg,0.06252166,10.389808439017235N,106.15394254116356E
Châu Thành District-2418.jpeg,0.062492147,10.318990341871592N,106.3991353897813E
Cai Lậy Town-897.jpeg,0.06248874,10.430232441903382N,106.12654083874648E
Tam Điệp-1168.jpeg,0.06248851,20.189763745388166N,105.87803669181591E
Long Hồ District-297.jpeg,0.06247611,10.159380171326553N,105.95917924312353E
Châu Thành District-1745.jpeg,0.062474594,10.300125807191392N,106.2950539222766E
Cai Lậy Town-1219.jpeg,0.062470824,10.451791910109334N,106.16490322213039E
Hoa Lư District-1068.jpeg,0.06245855,20.297704314771725N,105.93921782328722E
Go Cong Town-1079.jpeg,0.062450636,10.443898210681994N,106.61557183216999E
Bến Tre City-180.jpeg,0.062448665,10.216550671342874N,106.4036170923903E
Sa Đéc City-402.jpeg,0.062438935,10.319269873671885N,105.73538387148966E
Long Xuyen City-51.jpeg,0.062424492,10.312499870220444N,105.4413270317239E
Phu Ly City-28.jpeg,0.06242224,20.499295740311222N,105.90993402876016E
Hiệp Hòa District-1943.jpeg,0.062406734,21.36724054978516N,105.90516662706519E
Long Xuyen City-250.jpeg,0.06240619,10.331364404900643N,105.46324459964906E
Tây Ninh City-1243.jpeg,0.062391832,11.395983843905146N,106.11963017890854E
Thái Bình-381.jpeg,0.062389668,20.450027576120366N,106.33782623250777E
Bến Tre City-130.jpeg,0.062386997,10.211160804291389N,106.398140032556E
Trà Vinh City-694.jpeg,0.062381554,9.984997976451076N,106.36186274507514E
Long Hồ District-860.jpeg,0.06238069,10.186329506583974N,105.97834867702704E
Sa Đéc City-32.jpeg,0.062379524,10.270761070208517N,105.73538387148966E
Sa Đéc City-715.jpeg,0.062367484,10.370473610661003N,105.73538387148966E
Long Hồ District-127.jpeg,0.06236279,10.15129537074933N,105.89893245085528E
Hoa Lư District-1047.jpeg,0.06234896,20.2950093812459N,105.96794257830456E
Tây Ninh City-806.jpeg,0.062333785,11.369034508647658N,106.07839759698692E
Binh Minh Town-521.jpeg,0.062295515,10.042331073592832N,105.84058377109918E
Long Hồ District-1878.jpeg,0.0622932,10.277957246459216N,105.9865641487E
Châu Thành District-2398.jpeg,0.062288463,10.318990341871592N,106.34435567004198E
Yên Mỹ District-607.jpeg,0.062282592,20.893614076835426N,106.02772246170434E
Sa Đéc City-474.jpeg,0.062247217,10.330049607774859N,105.73264460440359E
Long Hồ District-2400.jpeg,0.062243443,10.326466049922587N,105.97834867702704E
Châu Thành District-996.jpeg,0.062239524,10.281261272511195N,106.27040304839389E
Bến Tre City-613.jpeg,0.062219694,10.251584807177524N,106.34336943421296E
Châu Thành District-1458.jpeg,0.062217947,10.292041006614165N,106.34983364201592E
Hiệp Hòa District-1115.jpeg,0.062213648,21.318731746320154N,105.98906678999342E
Long Hồ District-763.jpeg,0.062193926,10.180939639532488N,106.01394905427645E
Long Hồ District-541.jpeg,0.06218422,10.170159905429522N,106.02490301650705E
Châu Thành District-1359.jpeg,0.06218114,10.289346073088419N,106.36626755793769E
Châu Thành District-538.jpeg,0.0621739,10.267786604882478N,106.4292642356379E
Cao Lanh City-209.jpeg,0.062171593,10.424409270827347N,105.58654159521102E
Duy Tiên District-961.jpeg,0.062155187,20.651037912583362N,105.9561729160972E
Hiệp Hòa District-308.jpeg,0.062144857,21.26752800932932N,105.95434948119552E
Châu Thành District-2234.jpeg,0.06214481,10.313600474820104N,106.33887769806806E
Cao Lanh City-780.jpeg,0.062119294,10.464833273713497N,105.60024397388295E
Hoa Lư District-773.jpeg,0.06211832,20.27075497951351N,105.93060039678204E
Trà Vinh City-318.jpeg,0.0621099,9.939184106513476N,106.35091834595066E
Long Hồ District-774.jpeg,0.06210759,10.183634573058232N,105.89345546974E
Cai Lậy Town-873.jpeg,0.06210533,10.427537508377641N,106.15120237092184E
Duy Tiên District-18.jpeg,0.062103733,20.564800039756957N,105.96481174491018E
Cao Lanh City-1201.jpeg,0.06210085,10.49986740954816N,105.59750349814857E
Châu Thành District-574.jpeg,0.062100675,10.270481538408221N,106.23753521655031E
Bến Tre City-109.jpeg,0.062100433,10.208465870765645N,106.4036170923903E
Hiệp Hòa District-1989.jpeg,0.06209865,21.36993548331099N,105.93120460866358E
Bến Tre City-153.jpeg,0.062096596,10.21385573781713N,106.398140032556E
Binh Minh Town-105.jpeg,0.06209089,10.004602004232451N,105.84058377109918E
Long Hồ District-2315.jpeg,0.062081523,10.312991382293871N,105.9810871675847E
Tây Ninh City-910.jpeg,0.06208009,11.374424375699158N,106.13612321167716E
Phu Ly City-1000.jpeg,0.062072244,20.582838679611783N,105.9128119877828E
Long Hồ District-646.jpeg,0.06206933,10.175549772481004N,106.00025660148823E
Châu Thành District-772.jpeg,0.062052067,10.275871405459705N,106.24575217451122E
Mỹ Tho-80.jpeg,0.062035315,10.334100337276558N,106.3108318276588E
Cao Lanh City-1186.jpeg,0.062025346,10.49717247602242N,105.64957253710186E
Mỹ Hào District-145.jpeg,0.0620091,20.901546808063216N,106.13392357368524E
Go Cong Town-880.jpeg,0.061984718,10.427728609527534N,106.66489235208824E
Cao Lanh City-407.jpeg,0.06197449,10.435189004930317N,105.6605344400394E
Cai Lậy Town-916.jpeg,0.061970215,10.430232441903382N,106.17860407333892E
Long Hồ District-242.jpeg,0.06196214,10.156685237800811N,105.94822528089293E
Ninh Bình-107.jpeg,0.06193358,20.22535787432492N,105.95434624853E
Châu Thành District-1752.jpeg,0.06192829,10.300125807191392N,106.31422682418535E
Bac Giang City-557.jpeg,0.061916485,21.286089611060007N,106.20829759244845E
Cai Lậy Town-259.jpeg,0.06189873,10.381723638440002N,106.17586390309722E
Cai Lậy Town-126.jpeg,0.06188609,10.373638837862776N,106.10461947681281E
Châu Thành District-759.jpeg,0.061881244,10.275871405459705N,106.21014535668064E
Long Hồ District-653.jpeg,0.061881162,10.175549772481004N,106.01942603539176E
Bến Tre City-24.jpeg,0.061879747,10.197686136662677N,106.39540150263886E
Châu Thành District-461.jpeg,0.061879266,10.267786604882478N,106.17453853885011E
Mỹ Tho-353.jpeg,0.061863367,10.355659805482505N,106.31357144267747E
Châu Thành District-528.jpeg,0.06185891,10.267786604882478N,106.40187437576827E
Hiệp Hòa District-640.jpeg,0.061856143,21.28908747753599N,105.99195989905994E
Châu Thành District-2330.jpeg,0.061851244,10.316295408345846N,106.37174552991166E
Yên Mỹ District-176.jpeg,0.06184793,20.863969808051312N,106.05079960364367E
Hung Yen City-627.jpeg,0.061847027,20.677206277916802N,106.0547231241024E
Cai Lậy Town-552.jpeg,0.06184352,10.403283106645949N,106.11009981729622E
Bac Giang City-401.jpeg,0.061841145,21.27530987695667N,106.19094610501479E
Cai Lậy Town-322.jpeg,0.06183357,10.387113505491493N,106.1320211792299E
Châu Thành District-640.jpeg,0.061831634,10.273176471933965N,106.16084360891527E
Hung Yen City-323.jpeg,0.061824966,20.639477208555242N,106.05760327405113E
Hung Yen City-336.jpeg,0.06182466,20.639477208555242N,106.09504522338432E
Châu Thành District-1837.jpeg,0.061822042,10.302820740717133N,106.27588102036785E
Châu Thành District-849.jpeg,0.061821792,10.27856633898545N,106.16632158088922E
Long Hồ District-1130.jpeg,0.06181765,10.205194041264168N,105.93727131866235E
Yên Mỹ District-1115.jpeg,0.061808564,20.93942794677452N,106.03349174718919E
Trà Vinh City-307.jpeg,0.061802913,9.939184106513476N,106.32082124835837E
Cao Lanh City-654.jpeg,0.061797895,10.454053539610522N,105.59750349814857E
Ninh Bình-232.jpeg,0.06179665,20.238832541954036N,105.98019770503211E
Chau Doc City-354.jpeg,0.06178743,10.658055939668895N,105.03020258015935E
Châu Thành District-1198.jpeg,0.061775964,10.286651139562677N,106.21836231464154E
Mỹ Tho-220.jpeg,0.061773166,10.344880071379526N,106.37932220312587E
Châu Thành District-720.jpeg,0.061768632,10.273176471933965N,106.40187437576827E
Châu Thành District-535.jpeg,0.06176343,10.267786604882478N,106.42104727767703E
Long Xuyen City-522.jpeg,0.061753325,10.355618806632327N,105.4468064237052E
Long Hồ District-2146.jpeg,0.06174785,10.296821781139416N,106.00847207316117E
Châu Thành District-1517.jpeg,0.06174677,10.294735940139905N,106.22657927260245E
Mỹ Tho-918.jpeg,0.06173657,10.393388874842904N,106.37384297308851E
Bến Tre City-192.jpeg,0.061732043,10.219245604868616N,106.36527767355018E
Long Hồ District-2288.jpeg,0.0617308,10.31029644876813N,105.97287169591176E
Long Xuyen City-89.jpeg,0.061724033,10.315194803746184N,105.48242247158353E
Bac Giang City-163.jpeg,0.061696675,21.25375040875001N,106.16491887386432E
Phu Ly City-461.jpeg,0.0616923,20.53971974319859N,105.90130015169234E
Long Hồ District-908.jpeg,0.06168247,10.189024440109716N,105.96465622423881E
Phu Ly City-59.jpeg,0.061682437,20.50738054088869N,105.90417811071494E
Châu Thành District-634.jpeg,0.061681826,10.270481538408221N,106.43748119359883E
Cai Lậy Town-1648.jpeg,0.061680533,10.492215912995487N,106.09365879584597E
Cao Lanh City-1064.jpeg,0.061675396,10.48908767544519N,105.59750349814857E
Tây Ninh City-1106.jpeg,0.061670154,11.387899043327902N,106.09489062975555E
Cao Lanh City-492.jpeg,0.061665658,10.440578871981804N,105.6660153915082E
Yên Mỹ District-605.jpeg,0.06166353,20.893614076835426N,106.02195317621951E
Long Hồ District-1584.jpeg,0.061651997,10.245618044150305N,105.99204112981529E
Trà Vinh City-822.jpeg,0.061651193,10.003862511131265N,106.32082124835837E
Long Hồ District-441.jpeg,0.06164659,10.16746497190378N,105.90440943197059E
Bến Tre City-239.jpeg,0.061630152,10.221940538394358N,106.41730974197607E
Cai Lậy Town-4.jpeg,0.061627477,10.354774303182575N,106.0991391363294E
Châu Thành District-2476.jpeg,0.06161218,10.321685275397336N,106.37722350188557E
Mỹ Hào District-487.jpeg,0.061587524,20.933886010373165N,106.10507129940774E
Vĩnh Long-393.jpeg,0.061586615,10.257082205454338N,105.95280524729999E
Cai Lậy Town-1628.jpeg,0.06157621,10.489520979469743N,106.09365879584597E
Bac Giang City-476.jpeg,0.06156534,21.280699744008338N,106.19383801958705E
Tam Điệp-533.jpeg,0.061552987,20.15203467602668N,105.8809075186571E
Ninh Bình-416.jpeg,0.061531093,20.257697076634788N,105.94860148041842E
Cao Lanh City-637.jpeg,0.061530527,10.451358606084778N,105.64683206136746E
Cao Lanh City-1150.jpeg,0.061530106,10.494477542496677N,105.6440915856331E
Phu Ly City-618.jpeg,0.061511017,20.550499477301887N,105.89842219266968E
Châu Thành District-2424.jpeg,0.061501764,10.318990341871592N,106.41556930570309E
Mỹ Tho-521.jpeg,0.061500177,10.366439539585475N,106.33548836282696E
Sa Đéc City-131.jpeg,0.06148595,10.281540804311488N,105.76277654235021E
Duy Tiên District-1109.jpeg,0.061484516,20.659122713160837N,105.97633018332745E
Mỹ Tho-104.jpeg,0.06148276,10.336795270802302N,106.32452990275222E
Bac Giang City-65.jpeg,0.06147524,21.240275741120847N,106.17937844672568E
Cai Lậy Town-930.jpeg,0.061474808,10.432927375429129N,106.12106049826308E
Yên Mỹ District-917.jpeg,0.061457146,20.915173545042055N,106.03349174718919E
Tây Ninh City-484.jpeg,0.061454844,11.34478010691593N,106.13062553408761E
Hoa Lư District-1072.jpeg,0.06145424,20.297704314771725N,105.95070772529417E
Châu Thành District-40.jpeg,0.061453722,10.24622713667654N,106.4292642356379E
Vĩnh Long-249.jpeg,0.0614415,10.248997404877112N,105.90350930361272E
Mỹ Hào District-418.jpeg,0.061441183,20.92849614332151N,106.11372698169097E
Sa Đéc City-282.jpeg,0.061436135,10.303100272517428N,105.72716607023149E
Trà Vinh City-384.jpeg,0.06142317,9.952658774142183N,106.33450174726396E
Long Xuyen City-1156.jpeg,0.061400544,10.412212410672934N,105.4084506798362E
Cai Lậy Town-306.jpeg,0.061380316,10.387113505491493N,106.08817845536257E
Hung Yen City-634.jpeg,0.06137663,20.677206277916802N,106.07488417374337E
Hung Yen City-234.jpeg,0.06135903,20.63139240797777N,106.07776432369208E
Binh Minh Town-625.jpeg,0.061356753,10.050415874170056N,105.84332067237791E
Long Hồ District-2136.jpeg,0.06134668,10.296821781139416N,105.9810871675847E
Ninh Bình-266.jpeg,0.061343487,20.241527475479863N,105.9945596253111E
Bac Giang City-373.jpeg,0.061327856,21.27261494343084N,106.20540567787614E
Hung Yen City-794.jpeg,0.061325643,20.698765746123414N,106.03744222441014E
Thanh Liêm District-1977.jpeg,0.061319336,20.520513617141567N,105.97934766175511E
Bến Tre City-862.jpeg,0.06130923,10.278534142434951N,106.32146119487574E
Châu Thành District-384.jpeg,0.061299175,10.265091671356737N,106.19918941273278E
Vĩnh Long-169.jpeg,0.061295975,10.243607537825628N,105.90077064007457E
Châu Thành District-1373.jpeg,0.061291225,10.289346073088419N,106.40461336175521E
Tây Ninh City-345.jpeg,0.061289106,11.334000372812936N,106.08664411337125E
Phu Ly City-427.jpeg,0.061284818,20.537024809672765N,105.92720178289593E
Châu Thành District-1613.jpeg,0.061277375,10.297430873665649N,106.21014535668064E
Cai Lậy Town-1600.jpeg,0.061276533,10.484131112418252N,106.12654083874648E
Long Hồ District-430.jpeg,0.0612733,10.16746497190378N,105.87428603583646E
Yên Mỹ District-79.jpeg,0.061271176,20.853190073948003N,106.04503031815884E
Bến Tre City-174.jpeg,0.061229616,10.216550671342874N,106.38718591288739E
Long Xuyen City-545.jpeg,0.06121748,10.35831374015807N,105.43036824776134E
Long Hồ District-1851.jpeg,0.061197005,10.275262312933473N,106.0112105637188E
Cao Lanh City-897.jpeg,0.061187472,10.475613007816472N,105.59476302241417E
Châu Thành District-1144.jpeg,0.061183423,10.283956206036935N,106.37174552991166E
Cao Lanh City-336.jpeg,0.061174415,10.432494071404575N,105.58380111947665E
Châu Thành District-760.jpeg,0.061164975,10.275871405459705N,106.21288434266764E
Long Hồ District-1876.jpeg,0.06115866,10.277957246459216N,105.9810871675847E
Long Hồ District-1292.jpeg,0.06115263,10.218668708892883N,105.92905584698941E
Thanh Liêm District-1014.jpeg,0.061150648,20.455835212521794N,105.96784320676586E
Châu Thành District-2116.jpeg,0.061150152,10.310905541294362N,106.25944710444604E
Hoa Lư District-993.jpeg,0.061142873,20.292314447720084N,105.90762059276817E
Trà Vinh City-218.jpeg,0.0611351,9.92031957183329N,106.34818224616954E
Yên Mỹ District-1050.jpeg,0.06112796,20.928648212671206N,106.02195317621951E
Thanh Liêm District-1765.jpeg,0.061120182,20.501649082460798N,105.91894927306168E
Long Hồ District-1783.jpeg,0.061114304,10.269872445881987N,106.02490301650705E
Cao Lanh City-964.jpeg,0.061106887,10.481002874867958N,105.60298444961734E
Long Hồ District-2339.jpeg,0.061085764,10.315686315819615N,105.9865641487E
Bac Giang City-467.jpeg,0.061079234,21.280699744008338N,106.1678107884366E
Cai Lậy Town-659.jpeg,0.061066665,10.411367907223182N,106.11009981729622E
Hoa Lư District-819.jpeg,0.061062694,20.276144846565145N,105.97656000480974E
Go Cong Town-801.jpeg,0.061048076,10.422338742476045N,106.6758524676256E
Tây Ninh City-727.jpeg,0.061030664,11.363644641596165N,106.08114643578169E
Cai Lậy Town-1644.jpeg,0.06102607,10.489520979469743N,106.1375015197133E
Long Hồ District-1616.jpeg,0.061025944,10.251007911201793N,106.01394905427645E
Tây Ninh City-371.jpeg,0.06100828,11.334000372812936N,106.15811392203533E
Châu Thành District-2390.jpeg,0.060995337,10.318990341871592N,106.32244378214627E
Vĩnh Long-266.jpeg,0.060985804,10.248997404877112N,105.95006658376181E
Long Hồ District-2038.jpeg,0.06096669,10.288736980562188N,106.00573358260351E
Mỹ Tho-959.jpeg,0.060961735,10.39608380836865N,106.3930202782193E
Cai Lậy Town-824.jpeg,0.060939357,10.424842574851898N,106.11283998753794E
Long Xuyen City-808.jpeg,0.06093934,10.37987320836402N,105.41940946379876E
Vĩnh Long-398.jpeg,0.06093469,10.257082205454338N,105.9664985649909E
Cai Lậy Town-652.jpeg,0.060915697,10.411367907223182N,106.09091862560427E
Cai Lậy Town-79.jpeg,0.06090924,10.368248970811289N,106.10735964705452E
Binh Minh Town-672.jpeg,0.060908724,10.053110807695795N,105.88163729028024E
Long Hồ District-885.jpeg,0.06090805,10.189024440109716N,105.90167094141292E
Go Cong Town-1182.jpeg,0.06089212,10.460067811836458N,106.65667226543519E
Hiệp Hòa District-2031.jpeg,0.06089095,21.372630416836827N,105.95145637212903E
Châu Thành District-1322.jpeg,0.06088422,10.289346073088419N,106.26492507641998E
Tây Ninh City-1278.jpeg,0.06088239,11.398678777430895N,106.10863482372945E
Châu Thành District-1207.jpeg,0.06086186,10.286651139562677N,106.24301318852424E
Tây Ninh City-477.jpeg,0.06086099,11.34478010691593N,106.11138366252419E
Mỹ Tho-133.jpeg,0.060858708,10.339490204328046N,106.33822797784565E
Long Xuyen City-71.jpeg,0.060832217,10.315194803746184N,105.43310794375199E
Trà Vinh City-514.jpeg,0.06082045,9.968828375296628N,106.32082124835837E
Tam Điệp-674.jpeg,0.06081397,20.160119476604144N,105.87803669181591E
Mỹ Tho-308.jpeg,0.060810696,10.350269938431014N,106.41219758335006E
Ninh Bình-63.jpeg,0.060793705,20.217273073747467N,105.97158055286475E
Vĩnh Long-140.jpeg,0.060785,10.240912604299886N,105.91994128484181E
Hiệp Hòa District-266.jpeg,0.060781725,21.26483307580349N,105.92541839053061E
Binh Minh Town-987.jpeg,0.060780987,10.08814494353044N,105.82963616598423E
Vĩnh Long-575.jpeg,0.06077225,10.273251806608796N,105.89529331299819E
Bến Tre City-179.jpeg,0.060770106,10.216550671342874N,106.40087856247315E
Châu Thành District-893.jpeg,0.060761098,10.27856633898545N,106.2868369643157E
Châu Thành District-2218.jpeg,0.06075159,10.313600474820104N,106.2950539222766E
Cai Lậy Town-1602.jpeg,0.060743794,10.484131112418252N,106.1320211792299E
Chau Doc City-471.jpeg,0.06074086,10.66614074024613N,105.03294509222312E
Go Cong Town-350.jpeg,0.06073128,10.379219806064155N,106.67037240985691E
Sa Đéc City-38.jpeg,0.060729295,10.270761070208517N,105.75181947400598E
Binh Minh Town-45.jpeg,0.060725827,9.996517203655225N,105.86247898132903E
Cai Lậy Town-671.jpeg,0.060715146,10.411367907223182N,106.14298186019671E
Châu Thành District-708.jpeg,0.060713023,10.273176471933965N,106.36900654392468E
Hiệp Hòa District-182.jpeg,0.06070664,21.254053341700157N,105.96013569932848E
Tây Ninh City-1440.jpeg,0.06069464,11.40945851153389N,106.15536508324057E
Yên Mỹ District-677.jpeg,0.060684673,20.89900394388708N,105.99310674879534E
Long Xuyen City-938.jpeg,0.06068442,10.390652942466986N,105.41666976780813E
Ninh Bình-320.jpeg,0.06068368,20.2469173425315N,105.98307008908792E
Long Hồ District-206.jpeg,0.060675234,10.15399030427507N,106.00573358260351E
Phu Ly City-207.jpeg,0.06066579,20.52355014204364N,105.90130015169234E
Cao Lanh City-282.jpeg,0.060662594,10.427104204353089N,105.67149634297695E
Cai Lậy Town-966.jpeg,0.060656577,10.435622308954873N,106.12106049826308E
Hoa Lư District-17.jpeg,0.060650818,20.181822173161407N,105.94496277429069E
Binh Minh Town-933.jpeg,0.060639717,10.082755076478954N,105.81321475831177E
Hoa Lư District-548.jpeg,0.060632866,20.238415777203652N,105.93634534778548E
Bến Tre City-107.jpeg,0.06062844,10.208465870765645N,106.398140032556E
Cao Lanh City-118.jpeg,0.060627922,10.416324470250116N,105.68519872164887E
Long Hồ District-630.jpeg,0.06062344,10.175549772481004N,105.95644075256588E
Thanh Liêm District-901.jpeg,0.06060844,20.450445345470147N,105.9247015005563E
Vĩnh Long-258.jpeg,0.060607556,10.248997404877112N,105.92815727545637E
Tây Ninh City-141.jpeg,0.060586628,11.312440904606953N,106.1416208892667E
Bac Giang City-417.jpeg,0.060580764,21.27530987695667N,106.23721673817117E
Go Cong Town-864.jpeg,0.0605754,10.427728609527534N,106.62105188993868E
Ninh Bình-299.jpeg,0.060563672,20.244222409005683N,106.00604916153425E
Cai Lậy Town-405.jpeg,0.060558096,10.392503372542977N,106.1347613494716E
Châu Thành District-449.jpeg,0.060544364,10.265091671356737N,106.4292642356379E
Cai Lậy Town-1262.jpeg,0.06054357,10.454486843635076N,106.18408441382235E
Châu Thành District-1891.jpeg,0.060529254,10.302820740717133N,106.42378626366397E
Thanh Liêm District-829.jpeg,0.060522206,20.447750411944323N,105.85855088436827E
Cai Lậy Town-1379.jpeg,0.06051543,10.465266577738051N,106.11832032802134E
Châu Thành District-784.jpeg,0.060499907,10.275871405459705N,106.27862000635481E
Châu Thành District-2445.jpeg,0.0604927,10.321685275397336N,106.2868369643157E
Châu Thành District-1278.jpeg,0.060482502,10.286651139562677N,106.43748119359883E
Hiệp Hòa District-948.jpeg,0.0604764,21.31064694574265N,105.90227351799868E
Chau Doc City-880.jpeg,0.060473166,10.69039514197783N,105.08779533349806E
Long Xuyen City-1384.jpeg,0.06047224,10.439161745930367N,105.43036824776134E
Vĩnh Long-252.jpeg,0.06046237,10.248997404877112N,105.91172529422727E
Thanh Liêm District-1941.jpeg,0.06045037,20.515123750089916N,105.93045372805089E
Cao Lanh City-1140.jpeg,0.06044831,10.494477542496677N,105.61668682828926E
Hiệp Hòa District-2249.jpeg,0.060432293,21.391494951517664N,106.00931855345885E
Mỹ Tho-751.jpeg,0.060400594,10.38260914073993N,106.33000913278958E
Hiệp Hòa District-2434.jpeg,0.060395885,21.415749353250174N,105.97749435372745E
Cai Lậy Town-1434.jpeg,0.06038965,10.467961511263793N,106.17312373285549E
Long Hồ District-2399.jpeg,0.06036677,10.326466049922587N,105.9756101864694E
Thanh Liêm District-813.jpeg,0.060354363,20.445055478418503N,105.95058652428204E
Châu Thành District-979.jpeg,0.060352687,10.281261272511195N,106.2238402866155E
Châu Thành District-1252.jpeg,0.060350727,10.286651139562677N,106.36626755793769E
Ninh Bình-62.jpeg,0.060348853,20.217273073747467N,105.96870816880897E
Ninh Bình-409.jpeg,0.06034724,20.257697076634788N,105.92849479202788E
Duy Tiên District-163.jpeg,0.0603457,20.591749375015198N,105.97633018332745E
