,image,pred,lon,lat,anditi_id
160,Long Xuyen City-3486.jpeg,0.0424150102771818,10.385263075415558N,105.41529991981282E,919
159,Sa Đéc City-1091.jpeg,0.0424121422693133,10.300405338991713N,105.76551580943658E,529
48,Bến Tre City-1676.jpeg,0.0423244810663163,10.238110139548848N,106.3762317932185E,694
61,Binh Minh Town-3180.jpeg,0.0423069689422845,10.066585475324558N,105.85974208005064E,533
236,Long Hồ District-6374.jpeg,0.0422922712750732,10.24696551091325N,106.00299509204586E,679
195,Tây Ninh City-363.jpeg,0.0422425088472664,11.308398504318339N,106.10038830734497E,606
204,Chau Doc City-4026.jpeg,0.0421101166866719,10.698479942555121N,105.1467593428686E,474
214,Bến Tre City-3296.jpeg,0.0419772374443709,10.270449341857772N,106.3584313487571E,579
284,Phu Ly City-2111.jpeg,0.041962768882513,20.543762143487246N,105.90417811071508E,350
237,Long Xuyen City-3560.jpeg,0.0419415631331503,10.38661054217843N,105.42488885578004E,484
133,Long Hồ District-6544.jpeg,0.0418718894943594,10.257745245016228N,105.99751811093057E,682
269,Hiệp Hòa District-206.jpeg,0.0417808899655938,21.236536273782235N,105.9442235994628E,166
200,Trà Vinh City-997.jpeg,0.0417571985162794,9.92705690564767N,106.3331336973734E,746
247,Trà Vinh City-997.jpeg,0.0417571985162794,9.92705690564767N,106.3331336973734E,750
86,Go Cong Town-992.jpeg,0.0417464703787118,10.368440071961205N,106.67859249650996E,856
182,Long Xuyen City-3621.jpeg,0.0417305142618715,10.387958008941302N,105.42351900778473E,485
231,Tam Điệp-2426.jpeg,0.0417162459343671,20.156077076315338N,105.9110512004899E,893
165,Sa Đéc City-920.jpeg,0.0417001792229712,10.295015471940223N,105.76140690880747E,914
206,Sa Đéc City-920.jpeg,0.0417001792229712,10.295015471940223N,105.76140690880747E,908
130,Go Cong Town-3593.jpeg,0.0416330536827445,10.429076076290466N,106.68270253983648E,601
238,Bến Tre City-1678.jpeg,0.0416056895628571,10.238110139548848N,106.37897032313563E,719
243,Bến Tre City-1678.jpeg,0.0416056895628571,10.238110139548848N,106.37897032313563E,708
197,Mỹ Hào District-1324.jpeg,0.0414402708411216,20.92041134274396N,106.13969402854079E,217
122,Long Xuyen City-3563.jpeg,0.0414140298962593,10.38661054217843N,105.42899839976602E,483
242,Sa Đéc City-725.jpeg,0.0414073131978511,10.288278138125861N,105.76962471006567E,913
74,Trà Vinh City-1251.jpeg,0.0413889135234057,9.940531573276383N,106.33860589693562E,737
211,Trà Vinh City-1251.jpeg,0.0413889135234057,9.940531573276383N,106.33860589693562E,722
277,Phu Ly City-1966.jpeg,0.0412452882155776,20.541067209961426N,105.9214458648509E,637
199,Long Hồ District-5490.jpeg,0.0411369828507304,10.224058575944424N,105.99888735620941E,556
252,Cao Lanh City-3082.jpeg,0.0410664803348481,10.46348580695066N,105.62353801762521E,511
248,Hiệp Hòa District-811.jpeg,0.0408519362099468,21.25674827522595N,105.96881502652796E,171
175,Long Hồ District-4033.jpeg,0.040780400391668,10.195761773924112N,105.94000980922003E,39
51,Bac Giang City-1924.jpeg,0.0407005110755562,21.280699744008253N,106.21697333616525E,201
123,Long Hồ District-3922.jpeg,0.0406843940727412,10.193066840398368N,106.0112105637188E,570
102,Phu Ly City-1792.jpeg,0.0406516133807599,20.538372276435606N,105.91856790582827E,644
226,Mỹ Tho-1325.jpeg,0.0406324774958193,10.352964871956782N,106.36973355056092E,822
64,Binh Minh Town-3900.jpeg,0.0406042023096233,10.086797476767636N,105.84879447493567E,532
134,Bến Tre City-1608.jpeg,0.0405567893758416,10.23676267278597N,106.38581664792846E,697
24,Mỹ Tho-2112.jpeg,0.0405253805220127,10.366439539585507N,106.35466566795807E,814
174,Thái Bình-907.jpeg,0.0404705894179642,20.437900375254113N,106.33207371767911E,434
151,Trà Vinh City-101.jpeg,0.0404188339598476,9.893370236575885N,106.34271004660732E,738
196,Go Cong Town-1248.jpeg,0.0402701986022293,10.375177405775567N,106.68270253983648E,602
221,Long Xuyen City-3370.jpeg,0.0401493497192859,10.38256814188981N,105.44269687971922E,927
208,Long Xuyen City-3370.jpeg,0.0401493497192859,10.38256814188981N,105.44269687971922E,935
212,Bac Giang City-1760.jpeg,0.0400706874206662,21.278004810482425N,106.20974354973457E,105
220,Trà Vinh City-1779.jpeg,0.0400100001133978,9.960743574719457N,106.346814196279E,734
157,Tây Ninh City-2924.jpeg,0.0398721233941614,11.363644641596215N,106.0990138879476E,966
85,Mỹ Tho-1556.jpeg,0.0397327374666929,10.3570072722454N,106.35740528297679E,816
178,Trà Vinh City-102.jpeg,0.0396225303411483,9.893370236575885N,106.34407809649787E,752
100,Go Cong Town-1465.jpeg,0.039441579952836,10.380567272827056N,106.70051272758474E,603
240,Trà Vinh City-815.jpeg,0.0393555080518126,9.920319571833314N,106.32355734813949E,578
253,Bac Giang City-1189.jpeg,0.0392950656823813,21.265877609616194N,106.22131120802365E,203
228,Go Cong Town-2862.jpeg,0.0392479738220572,10.416948875424618N,106.62379191882302E,842
181,Thái Bình-1586.jpeg,0.039122708607465,20.451375042883214N,106.34070248992211E,100
104,Mỹ Hào District-1546.jpeg,0.0390997324138879,20.92580120979561N,106.09208777598282E,233
255,Hung Yen City-2096.jpeg,0.0388979441486299,20.6637316102876N,106.0604834239998E,283
41,Hung Yen City-1634.jpeg,0.0388030572794377,20.64890947589557N,106.05184297415371E,288
66,Hung Yen City-1634.jpeg,0.0388030572794377,20.64890947589557N,106.05184297415371E,287
278,Bac Giang City-1477.jpeg,0.0387895433232188,21.272614943430767N,106.20106780601776E,104
158,Long Hồ District-5988.jpeg,0.0387363391928374,10.234838310047401N,105.93590207338352E,543
176,Go Cong Town-655.jpeg,0.0387067552655935,10.36035527138397N,106.65804227987738E,846
187,Tây Ninh City-1260.jpeg,0.0386918024159967,11.331305439287211N,106.082520855179E,963
177,Long Hồ District-5712.jpeg,0.0386302801780402,10.229448442995913N,105.92084037531647E,542
213,Tây Ninh City-904.jpeg,0.0386114032007753,11.323220638709966N,106.0797720163843E,607
128,Hoa Lư District-4036.jpeg,0.0385221191681921,20.29231444771992N,105.96219762730111E,415
152,Chau Doc City-4408.jpeg,0.0383595773018896,10.706564743132363N,105.10562166191242E,957
263,Mỹ Tho-1193.jpeg,0.0382466027513146,10.350269938431039N,106.40945796833202E,840
230,Mỹ Tho-1725.jpeg,0.0382444113492965,10.359702205771145N,106.36973355056092E,581
1,Cao Lanh City-1072.jpeg,0.0381702834274619,10.427104204353101N,105.63312968269553E,517
222,Cao Lanh City-3719.jpeg,0.0381133020855486,10.478307941342258N,105.59476302241417E,506
251,Thanh Liêm District-1493.jpeg,0.0380016840063035,20.41810614316019N,105.91463510244073E,375
202,Ninh Bình-1688.jpeg,0.0375436809845268,20.257697076634713N,105.98019770503211E,868
256,Trà Vinh City-2561.jpeg,0.0373967182822525,9.980955576162524N,106.3331336973734E,723
80,Mỹ Tho-1881.jpeg,0.0373362028039991,10.362397139296887N,106.36425432052353E,821
219,Trà Vinh City-1185.jpeg,0.0370605483185499,9.936489172987768N,106.35091834595066E,743
18,Go Cong Town-3390.jpeg,0.037045621080324,10.426381142764722N,106.62653194770735E,598
167,Long Xuyen City-4087.jpeg,0.0367205590009689,10.398737743044281N,105.41529991981282E,480
254,Sa Đéc City-359.jpeg,0.0364071391522884,10.277498404022884N,105.73401423794677E,530
233,Long Hồ District-4615.jpeg,0.0363281574100256,10.206541508027088N,105.96191773368116E,561
154,Mỹ Tho-1798.jpeg,0.0361650721170008,10.361049672534014N,106.36014489799547E,63
276,Thái Bình-1524.jpeg,0.0357329756952822,20.450027576120302N,106.34501687604359E,99
279,Thái Bình-1524.jpeg,0.0357329756952822,20.450027576120302N,106.34501687604359E,442
7,Cao Lanh City-4667.jpeg,0.0355684151872992,10.497172476022477N,105.59065230881261E,504
285,Phu Ly City-2120.jpeg,0.0354579931590706,20.543762143487246N,105.91712892631695E,634
260,Mỹ Tho-1550.jpeg,0.0353650217875838,10.3570072722454N,106.34918643792071E,833
6,Hiệp Hòa District-3410.jpeg,0.0349916229024529,21.303909611927963N,105.96158225386175E,152
147,Hiệp Hòa District-344.jpeg,0.0344415742438286,21.240578674070978N,105.97026158106122E,168
168,Bến Tre City-1524.jpeg,0.0342281539924442,10.235415206023102N,106.37212399834277E,693
259,Duy Tiên District-969.jpeg,0.0339139329735189,20.605224042644267N,105.93313603926266E,330
262,Duy Tiên District-969.jpeg,0.0339139329735189,20.605224042644267N,105.93313603926266E,331
264,Duy Tiên District-969.jpeg,0.0339139329735189,20.605224042644267N,105.93313603926266E,332
229,Long Xuyen City-1000.jpeg,0.0338063398376107,10.33136440490066N,105.48379231957885E,931
54,Thái Bình-840.jpeg,0.0335520589724183,20.436552908491205N,106.33207371767911E,435
239,Binh Minh Town-692.jpeg,0.0334941816981881,10.01133933804682N,105.8570051787719E,32
21,Long Xuyen City-3434.jpeg,0.0327680655755102,10.383915608652682N,105.43721748773795E,925
267,Go Cong Town-1463.jpeg,0.0323199881240725,10.380567272827056N,106.69777269870038E,855
258,Mỹ Tho-1405.jpeg,0.0321735800243914,10.354312338719653N,106.36973355056092E,59
271,Mỹ Tho-1405.jpeg,0.0321735800243914,10.354312338719653N,106.36973355056092E,823
288,Hung Yen City-2128.jpeg,0.0320652148220688,20.66507907705051N,106.0547231241024E,285
266,Hung Yen City-2128.jpeg,0.0320652148220688,20.66507907705051N,106.0547231241024E,284
79,Tây Ninh City-2853.jpeg,0.0319160632789135,11.362297174833339N,106.10863482372925E,972
286,Thái Bình-743.jpeg,0.0316344806924462,20.433857974965385N,106.38240822242985E,461
283,Mỹ Tho-1721.jpeg,0.0304212821647524,10.359702205771145N,106.36425432052353E,819
98,Sa Đéc City-1044.jpeg,0.0297724076081067,10.299057872228836N,105.75729800817835E,527
280,Chau Doc City-3518.jpeg,0.0297513366676867,10.690395141977882N,105.09876538175307E,463
234,Mỹ Tho-1977.jpeg,0.0290467317681759,10.36374460605976N,106.38617124067312E,60
225,Trà Vinh City-1202.jpeg,0.0285232097376137,9.937836639750643N,106.33997394682622E,753
10,Long Xuyen City-3157.jpeg,0.0284181805327534,10.378525741601193N,105.43447779174731E,938
3,Mỹ Tho-1298.jpeg,0.0275546172633767,10.352964871956782N,106.33274874780851E,815
250,Thanh Liêm District-3589.jpeg,0.0261903898790478,20.450445345470033N,105.92038732993534E,392
275,Go Cong Town-2367.jpeg,0.0261211176402866,10.404821674558763N,106.67037240985691E,56
0,Duy Tiên District-3368.jpeg,0.023662817897275,20.644300578768686N,105.98496901214044E,619
