,image,pred,lon,lat,anditi_id
205,Hung Yen City-657.jpeg,0.483221672475338,20.679901211442633N,106.08064447364077E,274
212,Bac Giang City-443.jpeg,0.3389730202034116,21.278004810482507N,106.21118950702068E,105
102,Phu Ly City-467.jpeg,0.3255719160661101,20.53971974319859N,105.91856790582808E,644
113,Trà Vinh City-161.jpeg,0.2410183493047952,9.914929704781805N,106.30166854989055E,726
126,Go Cong Town-555.jpeg,0.2316284687258303,10.400779274270102N,106.6758524676256E,54
73,Hiệp Hòa District-618.jpeg,0.2304272304754704,21.28908747753599N,105.9283114995971E,162
120,Trà Vinh City-314.jpeg,0.21970802731812,9.939184106513476N,106.33997394682622E,576
8,Tây Ninh City-185.jpeg,0.198251174762845,11.317830771658448N,106.12787669529285E,96
182,Long Xuyen City-909.jpeg,0.1808955920860171,10.387958008941244N,105.42214915978941E,485
218,Long Xuyen City-435.jpeg,0.1699460232630372,10.347534006055099N,105.45776520766776E,15
92,Tây Ninh City-592.jpeg,0.1532403081655502,11.352864907493174N,106.14711856685626E,983
122,Long Xuyen City-880.jpeg,0.149450677447021,10.385263075415502N,105.4276285517707E,483
153,Cai Lậy Town-126.jpeg,0.1442206734791398,10.373638837862776N,106.10461947681281E,597
112,Cao Lanh City-818.jpeg,0.1361645348370075,10.467528207239239N,105.62216777975802E,17
117,Hiệp Hòa District-1011.jpeg,0.1235047783702611,21.313341879268485N,105.95145637212903E,151
95,Trà Vinh City-290.jpeg,0.1202180357649922,9.933794239461996N,106.33997394682622E,733
101,Trà Vinh City-290.jpeg,0.1202180357649922,9.933794239461996N,106.33997394682622E,758
171,Tây Ninh City-53.jpeg,0.1076407213695347,11.304356104029708N,106.09763946855034E,605
285,Phu Ly City-510.jpeg,0.1034031431190669,20.54241467672441N,105.91856790582808E,634
97,Cao Lanh City-343.jpeg,0.0932867885567247,10.432494071404575N,105.60298444961734E,494
175,Long Hồ District-986.jpeg,0.0919566890224814,10.194414307161201N,105.94000980922003E,39
42,Cai Lậy Town-418.jpeg,0.0862900530919432,10.392503372542977N,106.17038356261381E,777
68,Hung Yen City-589.jpeg,0.0845364741981029,20.671816410865148N,106.06336357394854E,279
249,Ninh Bình-522.jpeg,0.0799867494497448,20.27117174426389N,105.96296340069738E,416
71,Yên Mỹ District-355.jpeg,0.0784939641598612,20.877444475680456N,106.03349174718919E,252
11,Long Xuyen City-248.jpeg,0.0775892692618072,10.331364404900643N,105.45776520766776E,493
116,Cai Lậy Town-639.jpeg,0.0745565802790224,10.40867297369744N,106.15120237092184E,85
38,Thanh Liêm District-116.jpeg,0.0728986365720629,20.391156807902036N,105.91032093181974E,377
64,Binh Minh Town-970.jpeg,0.0683162366040051,10.085450010004697N,105.84879447493539E,532
110,Tây Ninh City-1205.jpeg,0.0630329553969204,11.393288910379397N,106.13062553408761E,980
287,Bến Tre City-537.jpeg,0.0629109712317586,10.24619494012604N,106.36527767355018E,715
18,Go Cong Town-824.jpeg,0.0626661130227148,10.425033676001789N,106.62653194770735E,598
21,Long Xuyen City-884.jpeg,0.0622060154564678,10.385263075415502N,105.43858733573327E,925
6,Hiệp Hòa District-874.jpeg,0.0620434773154556,21.305257078690985N,105.96013569932848E,152
172,Long Hồ District-1317.jpeg,0.0609067343175411,10.218668708892883N,105.99751811093057E,557
288,Hung Yen City-527.jpeg,0.0606791998725384,20.663731610287673N,106.0547231241024E,285
266,Hung Yen City-527.jpeg,0.0606791998725384,20.663731610287673N,106.0547231241024E,284
145,Tây Ninh City-477.jpeg,0.0604346389882266,11.34478010691593N,106.11138366252419E,988
253,Bac Giang City-316.jpeg,0.0603565943893045,21.267225076379173N,106.2227571653098E,203
4,Phu Ly City-666.jpeg,0.0592184751294553,20.55319441082771N,105.9329577009412E,642
241,Cai Lậy Town-481.jpeg,0.0568965813145041,10.397893239594463N,106.12106049826308E,765
89,Ninh Bình-252.jpeg,0.0564622227102518,20.241527475479863N,105.95434624853E,417
245,Cai Lậy Town-391.jpeg,0.0548908761702477,10.392503372542977N,106.09639896608768E,81
15,Ninh Bình-143.jpeg,0.0542809953913092,20.228052807850748N,106.0003043934227E,866
160,Long Xuyen City-876.jpeg,0.0541682462207973,10.385263075415502N,105.41666976780813E,919
155,Cai Lậy Town-245.jpeg,0.054161281324923,10.381723638440002N,106.1375015197133E,79
75,Hiệp Hòa District-2179.jpeg,0.0539040211588144,21.386105084465992N,105.97460124466096E,129
70,Hiệp Hòa District-1651.jpeg,0.0538370218127965,21.34837601510432N,105.963028808395E,994
127,Tây Ninh City-7.jpeg,0.0522215329110622,11.296271303452464N,106.10588598493464E,992
17,Mỹ Tho-124.jpeg,0.0520192696712911,10.339490204328046N,106.31357144267747E,922
107,Chau Doc City-569.jpeg,0.0511512984521687,10.67153060729762N,105.0740827731793E,955
191,Cai Lậy Town-709.jpeg,0.0502031566575169,10.414062840748926N,106.15394254116356E,769
103,Long Xuyen City-436.jpeg,0.0501021509990096,10.347534006055099N,105.4605049036584E,929
46,Cao Lanh City-695.jpeg,0.050049080979079,10.456748473136265N,105.62216777975802E,940
29,Duy Tiên District-836.jpeg,0.049823438283056,20.64295311200589N,106.0224039369966E,309
144,Vĩnh Long-317.jpeg,0.0496538262814283,10.251692338402854N,105.97745321914361E,671
167,Long Xuyen City-1024.jpeg,0.0494209830649197,10.398737743044219N,105.41393007181749E,480
99,Ninh Bình-345.jpeg,0.0491704531013965,20.24961227605732N,105.97158055286475E,873
195,Tây Ninh City-102.jpeg,0.0489436029456555,11.309745971081202N,106.10038830734511E,606
78,Tây Ninh City-102.jpeg,0.0489436029456555,11.309745971081202N,106.10038830734511E,987
25,Ninh Bình-134.jpeg,0.0487787541933357,20.228052807850748N,105.97445293692057E,880
187,Tây Ninh City-312.jpeg,0.0487655531615018,11.331305439287188N,106.08114643578169E,963
49,Trà Vinh City-224.jpeg,0.0487417625263333,9.923014505359031N,106.30987684923393E,732
125,Mỹ Tho-697.jpeg,0.048389381263405,10.377219273688445N,106.39028066320061E,839
39,Phu Ly City-424.jpeg,0.048376808874309,20.537024809672765N,105.91856790582808E,635
114,Phu Ly City-504.jpeg,0.0478413314558565,20.54241467672441N,105.90130015169234E,351
278,Bac Giang City-371.jpeg,0.0475634010508656,21.27261494343084N,106.1996218487316E,104
199,Long Hồ District-1382.jpeg,0.0475412490777671,10.224058575944365N,106.00025660148823E,556
223,Trà Vinh City-349.jpeg,0.047502885106951,9.947268907090702N,106.33176564748287E,575
118,Tây Ninh City-75.jpeg,0.0473897689953446,11.307051037555455N,106.09214179096081E,986
136,Go Cong Town-911.jpeg,0.0471739107742905,10.430423543053276N,106.64297212101346E,844
179,Long Xuyen City-139.jpeg,0.0471101463772356,10.320584670797672N,105.48242247158353E,16
188,Vĩnh Long-234.jpeg,0.0470107467845082,10.24630247135137N,105.9692372285291E,666
45,Bến Tre City-120.jpeg,0.0470064710825681,10.211160804291389N,106.37075473338447E,718
186,Trà Vinh City-262.jpeg,0.0469743148423731,9.92840437241051N,106.33176564748287E,728
268,Tây Ninh City-127.jpeg,0.0467723384499549,11.312440904606953N,106.1031371461399E,967
200,Trà Vinh City-248.jpeg,0.0467570843175053,9.925709438884772N,106.33176564748287E,746
91,Tây Ninh City-718.jpeg,0.0467441570945084,11.360949708070418N,106.16636043841969E,613
183,Ninh Bình-319.jpeg,0.0467388685792684,20.2469173425315N,105.98019770503211E,863
109,Bac Giang City-372.jpeg,0.0465855179354548,21.27261494343084N,106.20251376330387E,1001
150,Bến Tre City-778.jpeg,0.0465195775032043,10.265059474806238N,106.3461079641301E,52
283,Mỹ Tho-451.jpeg,0.0464616934768855,10.361049672533989N,106.36288451301381E,819
192,Bến Tre City-346.jpeg,0.0463909585960209,10.23272027249733N,106.37897032313595E,695
224,Cai Lậy Town-1041.jpeg,0.0462417369708418,10.441012176006357N,106.10735964705452E,93
141,Bến Tre City-443.jpeg,0.0461610527709126,10.240805073074556N,106.33515384446149E,690
207,Long Xuyen City-693.jpeg,0.0460363342426717,10.371788407786786N,105.38105371992982E,492
53,Cao Lanh City-979.jpeg,0.0460300706326961,10.481002874867958N,105.6440915856331E,18
143,Tây Ninh City-97.jpeg,0.0454774280078709,11.309745971081202N,106.08664411337125E,989
194,Cai Lậy Town-556.jpeg,0.0454216157086193,10.403283106645949N,106.12106049826308E,83
235,Go Cong Town-143.jpeg,0.0452773589640855,10.357660337858213N,106.68133252539432E,57
2,Tây Ninh City-38.jpeg,0.0452516349032521,11.30166117050396N,106.11138366252419E,95
105,Bến Tre City-305.jpeg,0.0450921519659459,10.230025338971585N,106.3570620837987E,714
44,Long Xuyen City-1001.jpeg,0.0450490061193704,10.396042809518477N,105.4276285517707E,923
10,Long Xuyen City-779.jpeg,0.0449684280902147,10.377178274838275N,105.43310794375199E,938
173,Long Hồ District-678.jpeg,0.0449578133411705,10.178244706006748N,105.9345328281047E,37
181,Thái Bình-414.jpeg,0.0449556550011038,20.45272250964619N,106.34070248992211E,100
237,Long Xuyen City-879.jpeg,0.0448329336941242,10.385263075415502N,105.42488885578004E,484
