,image,pred,lon,lat,anditi_id
613,Phu Ly City-302.jpeg,0.8843807,20.528940009095287N,105.93871361898645E,643
415,Mỹ Tho-239.jpeg,0.87553066,10.347575004905272N,106.3272695177709E,584
314,Long Hồ District-283.jpeg,0.8752044,10.159380171326553N,105.92084037531647E,35
349,Trà Vinh City-430.jpeg,0.87445813,9.958048641193665N,106.34818224616954E,749
361,Trà Vinh City-430.jpeg,0.87445813,9.958048641193665N,106.34818224616954E,740
539,Trà Vinh City-430.jpeg,0.87445813,9.958048641193665N,106.34818224616954E,721
339,Thanh Liêm District-1737.jpeg,0.86243355,20.498954148934974N,105.95346263802935E,365
115,Tam Điệp-636.jpeg,0.8622803,20.157424543078324N,105.90961578706928E,890
620,Hiệp Hòa District-10.jpeg,0.8579121,21.227104006441834N,105.97460124466096E,167
1,Go Cong Town-73.jpeg,0.8567206,10.349575537280982N,106.66489235208824E,857
179,Ninh Bình-71.jpeg,0.85510665,20.217273073747467N,105.9945596253111E,878
450,Thanh Liêm District-1534.jpeg,0.85368973,20.48547948130585N,105.96496709301853E,367
453,Thanh Liêm District-1534.jpeg,0.85368973,20.48547948130585N,105.96496709301853E,366
344,Sa Đéc City-419.jpeg,0.84912014,10.32196480719763N,105.72990533731752E,523
471,Hiệp Hòa District-785.jpeg,0.8447866,21.299867211639317N,105.96013569932848E,993
430,Hiệp Hòa District-2386.jpeg,0.84261185,21.40766455267267N,105.97170813559445E,136
459,Hiệp Hòa District-2386.jpeg,0.84261185,21.40766455267267N,105.97170813559445E,137
88,Hoa Lư District-975.jpeg,0.8418298,20.28961951419425N,105.95358020079591E,408
95,Cao Lanh City-665.jpeg,0.8254002,10.454053539610522N,105.62764873122678E,942
567,Thanh Liêm District-79.jpeg,0.82165694,20.38307200732456N,105.92182538680898E,378
139,Chau Doc City-1240.jpeg,0.8159006,10.744293812492726N,105.09876538175307E,958
41,Hung Yen City-267.jpeg,0.79798406,20.634087341503598N,106.07776432369208E,301
335,Hung Yen City-267.jpeg,0.79798406,20.634087341503598N,106.07776432369208E,300
385,Long Xuyen City-405.jpeg,0.7920834,10.344839072529355N,105.45776520766776E,14
163,Binh Minh Town-786.jpeg,0.78626966,10.066585475324505N,105.81595165959052E,27
384,Hiệp Hòa District-1802.jpeg,0.78618515,21.356460815681825N,105.98617368092694E,123
308,Hiệp Hòa District-1802.jpeg,0.78618515,21.356460815681825N,105.98617368092694E,124
309,Tây Ninh City-1466.jpeg,0.78213155,11.412153445059635N,106.13612321167716E,612
97,Trà Vinh City-641.jpeg,0.7777548,9.979608109399596N,106.36186274507514E,572
51,Trà Vinh City-641.jpeg,0.7777548,9.979608109399596N,106.36186274507514E,571
260,Hoa Lư District-151.jpeg,0.7751273,20.200686707842156N,105.97081505380626E,423
280,Bac Giang City-368.jpeg,0.77464354,21.27261494343084N,106.19094610501479E,208
407,Thanh Liêm District-1900.jpeg,0.76915604,20.50973388303827N,105.98222377550239E,363
287,Thanh Liêm District-1900.jpeg,0.76915604,20.50973388303827N,105.98222377550239E,362
295,Phu Ly City-922.jpeg,0.75300455,20.57475387903431N,105.90993402876016E,346
239,Phu Ly City-922.jpeg,0.75300455,20.57475387903431N,105.90993402876016E,347
536,Yên Mỹ District-506.jpeg,0.7525107,20.88822420978376N,105.98445282056811E,262
656,Yên Mỹ District-506.jpeg,0.7525107,20.88822420978376N,105.98445282056811E,623
641,Yên Mỹ District-506.jpeg,0.7525107,20.88822420978376N,105.98445282056811E,624
657,Long Hồ District-294.jpeg,0.752096,10.159380171326553N,105.95096377145056E,655
557,Trà Vinh City-165.jpeg,0.7509422,9.914929704781805N,106.31261294901503E,744
456,Trà Vinh City-165.jpeg,0.7509422,9.914929704781805N,106.31261294901503E,739
658,Trà Vinh City-165.jpeg,0.7509422,9.914929704781805N,106.31261294901503E,729
190,Tam Điệp-355.jpeg,0.73181593,20.13856000839758N,105.93258240179902E,118
548,Bac Giang City-743.jpeg,0.72369117,21.302259212215N,106.17937844672568E,196
558,Hoa Lư District-120.jpeg,0.7162326,20.197991774316336N,105.97081505380626E,424
246,Ninh Bình-351.jpeg,0.71159357,20.24961227605732N,105.9888148571995E,877
457,Hiệp Hòa District-1320.jpeg,0.7023612,21.332206413949315N,105.8935941907992E,159
632,Trà Vinh City-104.jpeg,0.702024,9.906844904204586N,106.31534904879615E,742
473,Hiệp Hòa District-2030.jpeg,0.69605607,21.372630416836827N,105.94856326306252E,140
33,Long Hồ District-336.jpeg,0.6832002,10.162075104852295N,105.9181018847588E,34
108,Long Hồ District-1991.jpeg,0.6594294,10.286042047036446N,105.9810871675847E,547
588,Cao Lanh City-215.jpeg,0.6347672,10.424409270827347N,105.60298444961734E,495
164,Hung Yen City-605.jpeg,0.61282575,20.674511344390982N,106.04896282420499E,276
72,Hung Yen City-605.jpeg,0.61282575,20.674511344390982N,106.04896282420499E,277
188,Cao Lanh City-635.jpeg,0.61280966,10.451358606084778N,105.64135110989872E,949
397,Phu Ly City-341.jpeg,0.60430884,20.531634942621114N,105.92720178289593E,113
300,Phu Ly City-341.jpeg,0.60430884,20.531634942621114N,105.92720178289593E,112
285,Ninh Bình-214.jpeg,0.59843427,20.23613760842822N,106.00604916153425E,122
243,Cao Lanh City-408.jpeg,0.5959323,10.435189004930317N,105.6632749157738E,21
391,Phu Ly City-48.jpeg,0.5242911,20.50468560736287N,105.90993402876016E,395
221,Long Xuyen City-730.jpeg,0.49212098,10.374483341312532N,105.39201250389236E,490
470,Tây Ninh City-1549.jpeg,0.4168504,11.420238245636884N,106.11688134011376E,973
148,Bac Giang City-295.jpeg,0.40372208,21.267225076379173N,106.16202695929204E,192
200,Phu Ly City-192.jpeg,0.40027547,20.520855208517812N,105.96749320921272E,356
621,Binh Minh Town-269.jpeg,0.39691535,10.020771605386901N,105.83510996854167E,31
71,Bến Tre City-695.jpeg,0.37529594,10.256974674229012N,106.37349326330161E,706
6,Tam Điệp-412.jpeg,0.35285825,20.143949875449223N,105.87803669181591E,892
10,Tam Điệp-412.jpeg,0.35285825,20.143949875449223N,105.87803669181591E,889
247,Chau Doc City-742.jpeg,0.31566277,10.682310341400596N,105.06311272492431E,954
483,Long Hồ District-752.jpeg,0.30624175,10.180939639532488N,105.98382565814235E,680
355,Long Hồ District-752.jpeg,0.30624175,10.180939639532488N,105.98382565814235E,41
35,Cao Lanh City-937.jpeg,0.30282906,10.478307941342212N,105.61942730402366E,508
218,Bac Giang City-483.jpeg,0.29704258,21.280699744008338N,106.21408142159298E,202
472,Long Hồ District-1234.jpeg,0.2794515,10.213278841841394N,105.95096377145056E,657
312,Yên Mỹ District-957.jpeg,0.25576672,20.917868478567893N,106.05656888912849E,241
231,Yên Mỹ District-957.jpeg,0.25576672,20.917868478567893N,106.05656888912849E,240
582,Hiệp Hòa District-1230.jpeg,0.24883503,21.32681654689765N,105.9225252814641E,158
151,Yên Mỹ District-1087.jpeg,0.23916519,20.934038079722853N,106.02772246170434E,237
401,Hiệp Hòa District-1886.jpeg,0.21962443,21.36185068273349N,105.97170813559445E,128
554,Phu Ly City-467.jpeg,0.21705024,20.53971974319859N,105.91856790582808E,632
551,Phu Ly City-467.jpeg,0.21705024,20.53971974319859N,105.91856790582808E,646
560,Phu Ly City-467.jpeg,0.21705024,20.53971974319859N,105.91856790582808E,630
209,Hiệp Hòa District-1495.jpeg,0.21153721,21.340291214526815N,105.93988393586307E,146
237,Hiệp Hòa District-669.jpeg,0.20294939,21.291782411061817N,105.97170813559445E,177
245,Mỹ Tho-905.jpeg,0.19645016,10.393388874842904N,106.33822797784565E,588
241,Mỹ Tho-905.jpeg,0.19645016,10.393388874842904N,106.33822797784565E,589
522,Thanh Liêm District-1064.jpeg,0.19093649,20.458530146047615N,105.97359543426047E,369
263,Bac Giang City-568.jpeg,0.18923068,21.286089611060007N,106.24010865274344E,187
655,Bac Giang City-568.jpeg,0.18923068,21.286089611060007N,106.24010865274344E,186
60,Bac Giang City-468.jpeg,0.18765777,21.280699744008338N,106.17070270300889E,195
44,Bac Giang City-767.jpeg,0.17175786,21.304954145740837N,106.17359461758113E,197
363,Hiệp Hòa District-1633.jpeg,0.15327352,21.34837601510432N,105.91095284519815E,144
