image,pred,lon,lat
Duy Tiên District-1337,0.9547145366668701,20.67529231431579N,105.92449721044969E
Mỹ Tho-849,0.954626202583313,10.38799900779142N,106.38754104818193E
Cao Lanh City-822,0.9546217322349548,10.467528207239239N,105.63312968269553E
Long Xuyen City-405,0.9545177817344666,10.344839072529355N,105.45776520766776E
Phu Ly City-48,0.9543876647949219,20.50468560736287N,105.90993402876016E
Chau Doc City-946,0.9543668031692505,10.693090075503575N,105.15635813509175E
Hiệp Hòa District-10,0.9543622732162476,21.227104006441834N,105.97460124466096E
Binh Minh Town-740,0.9543219208717346,10.061195608273021N,105.82963616598423E
Long Hồ District-736,0.9541748762130737,10.180939639532488N,105.94000980922003E
Sa Đéc City-553,0.9541188478469849,10.343524275403572N,105.7381231385757E
Thanh Liêm District-1737,0.9540101885795593,20.498954148934974N,105.95346263802935E
Bac Giang City-519,0.9539655447006226,21.283394677534172N,106.20540567787614E
Hiệp Hòa District-2264,0.953865110874176,21.3941898850435N,105.97749435372745E
Thái Bình-607,0.9538410902023315,20.471587044326956N,106.31769243060747E
Yên Mỹ District-563,0.9538203477859497,20.89091914330959N,106.02483781896193E
Tây Ninh City-128,0.9538112282752991,11.312440904606953N,106.10588598493464E
Bến Tre City-537,0.953757643699646,10.24619494012604N,106.36527767355018E
Phu Ly City-302,0.9537093043327332,20.528940009095287N,105.93871361898645E
Cai Lậy Town-133,0.9536948800086975,10.373638837862776N,106.12380066850477E
Hiệp Hòa District-1230,0.9536522626876831,21.32681654689765N,105.9225252814641E
Hoa Lư District-195,0.9536507725715637,20.206076574893803N,105.91623801927338E
Phu Ly City-630,0.9535359740257263,20.550499477301887N,105.9329577009412E
Cai Lậy Town-1397,0.9533882141113281,10.465266577738051N,106.16764339237213E
Hiệp Hòa District-728,0.9532995223999023,21.29447734458765N,106.0266772078578E
Long Hồ District-900,0.9531715512275696,10.189024440109716N,105.94274829977763E
Mỹ Hào District-588,0.9530020952224731,20.941970810950647N,106.03582584114166E
Thanh Liêm District-1037,0.9528286457061768,20.458530146047615N,105.89594036308324E
Phu Ly City-215,0.9527955055236816,20.52355014204364N,105.92432382387332E
Phu Ly City-968,0.9527875185012817,20.58014374608595N,105.88691035657918E
Ninh Bình-487,0.9527732729911804,20.265781877212248N,105.96583578475317E
Bac Giang City-587,0.9527044296264648,21.28878454458584N,106.19672993415931E
Hung Yen City-657,0.9526597261428833,20.679901211442633N,106.08064447364077E
Bến Tre City-669,0.9526503682136536,10.254279740703268N,106.398140032556E
Hiệp Hòa District-785,0.9526104927062988,21.299867211639317N,105.96013569932848E
Châu Thành District-2456,0.9524390697479248,10.321685275397336N,106.32244378214627E
Phu Ly City-419,0.9524150490760803,20.537024809672765N,105.90417811071494E
Mỹ Hào District-276,0.9522992968559265,20.915021475692363N,106.14834971082404E
Long Xuyen City-746,0.9522321224212646,10.374483341312532N,105.43584763974262E
Bac Giang City-482,0.9521601796150208,21.280699744008338N,106.21118950702068E
