,image,pred,lon,lat
109,Cai Lậy Town-4438.jpeg,0.9714556485414504,106.11283998753794N,10.445054576295032E
110,Thái Bình-2083.jpeg,0.9714426398277284,106.35364564828656N,20.462154776986495E
111,Go Cong Town-336.jpeg,0.9714194759726524,106.66352233764604N,10.350923004043862E
112,Trà Vinh City-1018.jpeg,0.971393272280693,106.32492539803008N,9.92840437241054E
113,Go Cong Town-2116.jpeg,0.9713898822665216,106.62653194770735N,10.399431807507273E
114,Long Xuyen City-3817.jpeg,0.9713842645287514,105.44269687971922N,10.392000409229915E
115,Thái Bình-2479.jpeg,0.9713837876915932,106.3780938363084N,20.47158704432686E
116,Duy Tiên District-2232.jpeg,0.9713362008333206,106.00944569377715N,20.62813097761375E
117,Duy Tiên District-3604.jpeg,0.971300669014454,105.90146033361509N,20.64834297905743E
118,Cao Lanh City-2252.jpeg,0.9712908193469048,105.65368325070345N,10.44596873903332E
119,Mỹ Tho-1197.jpeg,0.9712779223918916,106.41493719836943N,10.350269938431039E
123,Cai Lậy Town-6047.jpeg,0.9710922390222548,106.1525724560427N,10.474698845078231E
124,Cai Lậy Town-3585.jpeg,0.9710691794753076,106.1827143287015N,10.428884975140564E
126,Go Cong Town-823.jpeg,0.971032589673996,106.6662623665304N,10.364397671672586E
127,Go Cong Town-1651.jpeg,0.97102028131485,106.68544256872082N,10.385957139878546E
128,Duy Tiên District-1656.jpeg,0.971019633114338,105.98928842654688N,20.62004617703629E
129,Thanh Liêm District-5473.jpeg,0.971019208431244,105.8973784199569N,20.47739468072824E
130,Trà Vinh City-819.jpeg,0.9710013717412947,106.32902954770172N,9.920319571833314E
131,Châu Thành District-10168.jpeg,0.9709962904453278,106.36489806494536N,10.325727675686002E
132,Tam Điệp-1586.jpeg,0.9709950312972068,105.89239082602198N,20.142602408686262E
133,Phu Ly City-4222.jpeg,0.9709757715463638,105.93583565996408N,20.59092348018912E
135,Duy Tiên District-5395.jpeg,0.9708747267723083,106.01376510818362N,20.675292314315648E
136,Go Cong Town-4481.jpeg,0.9708599150180816,106.65256222210868N,10.447940610970683E
137,Thanh Liêm District-6477.jpeg,0.9708401635289192,105.90456870432516N,20.492216815120244E
139,Hung Yen City-1350.jpeg,0.9708329886198044,106.07632424871774N,20.64082467531811E
141,Go Cong Town-199.jpeg,0.970794513821602,106.67448245318344N,10.345533136992373E
142,Tam Điệp-2166.jpeg,0.9707887172698976,105.92971157495782N,20.15203467602662E
143,Tây Ninh City-356.jpeg,0.970749981701374,106.09076737156332N,11.308398504318339E
144,Phu Ly City-2183.jpeg,0.9707294553518296,105.89554423364714N,20.545109610250154E
146,Duy Tiên District-3644.jpeg,0.9707002341747284,105.95905252570155N,20.64834297905743E
148,Go Cong Town-1365.jpeg,0.9706237614154816,106.63338201991824N,10.379219806064183E
149,Long Hồ District-3135.jpeg,0.9706202298402786,105.91125565836468N,10.183634573058265E
150,Long Hồ District-4377.jpeg,0.970616728067398,105.9181018847588N,10.202499107738472E
151,Go Cong Town-2923.jpeg,0.9705493897199632,106.61557183216999N,10.418296342187489E
152,Cai Lậy Town-6120.jpeg,0.9705402553081512,106.16353313700955N,10.476046311841102E
154,Thái Bình-289.jpeg,0.9705157801508904,106.32488307414329N,20.4217307740992E
157,Thái Bình-742.jpeg,0.970466285943985,106.38097009372268N,20.433857974965385E
158,Tam Điệp-2494.jpeg,0.9704326912760736,105.87229503813344N,20.15742454307825E
159,Hoa Lư District-4103.jpeg,0.9704312086105348,105.96219762730111N,20.29366191448283E
160,Go Cong Town-3815.jpeg,0.970411203801632,106.66352233764604N,10.43311847657908E
161,Thái Bình-2278.jpeg,0.9704073891043664,106.31481617319312N,20.46754464403813E
162,Binh Minh Town-3598.jpeg,0.97040506452322,105.828267715345N,10.078712676190406E
164,Duy Tiên District-1043.jpeg,0.9703935831785202,105.97201076892097N,20.606571509407175E
166,Go Cong Town-2728.jpeg,0.9703427255153656,106.61694184661216N,10.414253941898867E
167,Thái Bình-1621.jpeg,0.9703382179141044,106.39103699467285N,20.451375042883214E
168,Duy Tiên District-1195.jpeg,0.9703104123473169,105.98064959773394N,20.610613909695914E
169,Hiệp Hòa District-5523.jpeg,0.9703055322170258,106.0208909897248N,21.333553880712092E
171,Hung Yen City-2994.jpeg,0.970275104045868,106.03744222441014N,20.69337587907165E
172,Long Xuyen City-815.jpeg,0.9702731445431708,105.48653201556947N,10.327322004612043E
175,Thái Bình-929.jpeg,0.9702199697494508,106.36371254923672N,20.437900375254113E
176,Bac Giang City-1970.jpeg,0.9702154099941254,106.16925674572272N,21.28204721077117E
177,Bến Tre City-1622.jpeg,0.9702080562710762,106.40498635734843N,10.23676267278597E
178,Hiệp Hòa District-4017.jpeg,0.9701955020427704,105.90227351799868N,21.313341879268368E
179,Thái Bình-1124.jpeg,0.9701677858829498,106.35364564828656N,20.441942775542838E
180,Thái Bình-761.jpeg,0.970161721110344,106.31481617319312N,20.435205441728296E
182,Duy Tiên District-5149.jpeg,0.9700519666075706,105.92161760084535N,20.67124991402691E
183,Hiệp Hòa District-9303.jpeg,0.9700488448143004,106.00642544439235N,21.399579752094933E
185,Cai Lậy Town-2614.jpeg,0.9700179621577264,106.13887160483415N,10.410020440460348E
186,Thanh Liêm District-3226.jpeg,0.9699993580579758,105.9577768086503N,20.44505547841839E
189,Chau Doc City-4650.jpeg,0.9699749872088432,105.11522045413554N,10.714649543709605E
190,Phu Ly City-50.jpeg,0.9699706360697746,105.90417811071508N,20.492558406496656E
191,Sa Đéc City-1156.jpeg,0.969960168004036,105.743601672748N,10.303100272517458E
192,Hiệp Hòa District-4615.jpeg,0.9699513539671898,105.97749435372745N,21.321426679845857E
193,Go Cong Town-3310.jpeg,0.9699470549821854,106.63201200547607N,10.425033676001851E
194,Go Cong Town-227.jpeg,0.9699262753129004,106.6662623665304N,10.346880603755244E
195,Tây Ninh City-761.jpeg,0.9699060097336768,106.11413250131875N,11.31917823842134E
196,Hung Yen City-1316.jpeg,0.9698951914906502,106.10080552328174N,20.6394772085552E
197,Tam Điệp-1576.jpeg,0.9698846936225892,105.87803669181591N,20.142602408686262E
199,Tam Điệp-2689.jpeg,0.9698671624064444,105.87085962471284N,20.16011947660407E
200,Chau Doc City-1374.jpeg,0.9698331579566002,105.12070547826302N,10.655361006143185E
201,Hiệp Hòa District-8229.jpeg,0.9698174968361856,105.98038746279394N,21.373977883599547E
202,Cao Lanh City-3509.jpeg,0.969802737236023,105.6482022992347N,10.47291807429077E
203,Go Cong Town-1250.jpeg,0.9697879180312156,106.68544256872082N,10.375177405775567E
204,Bac Giang City-2928.jpeg,0.9697734862565994,106.17937844672568N,21.300911745451973E
206,Tam Điệp-4597.jpeg,0.9697630405426024,105.87660127839526N,20.187068811862233E
207,Phu Ly City-3808.jpeg,0.9697472527623175,105.93439668045279N,20.577448812560007E
208,Tam Điệp-2441.jpeg,0.969744011759758,105.93258240179902N,20.156077076315338E
209,Chau Doc City-428.jpeg,0.9697408974170684,105.09876538175307N,10.632454071174338E
212,Go Cong Town-2907.jpeg,0.9697106182575226,106.68544256872082N,10.416948875424618E
213,Go Cong Town-1819.jpeg,0.9697095975279808,106.64160210657127N,10.391347006930033E
214,Go Cong Town-2276.jpeg,0.9696918055415154,106.6964026842582N,10.402126741033015E
215,Go Cong Town-266.jpeg,0.969685934484005,106.67174242429908N,10.348228070518116E
216,Go Cong Town-125.jpeg,0.969647616147995,106.66215232320387N,10.342838203466629E
217,Châu Thành District-6454.jpeg,0.969637967646122,106.42104727767847N,10.296083406902813E
219,Tam Điệp-4652.jpeg,0.9696273282170296,105.88234293207772N,20.188416278625144E
220,Go Cong Town-218.jpeg,0.9696143195033072,106.65393223655084N,10.346880603755244E
221,Chau Doc City-4764.jpeg,0.9695969820022584,105.11110668603992N,10.72273434428684E
222,Yên Mỹ District-551.jpeg,0.9695933610200882,106.06522281735626N,20.859927407762545E
223,Hung Yen City-3244.jpeg,0.9695889502763748,106.05904334902549N,20.701460679649117E
224,Hung Yen City-1064.jpeg,0.9695750027894974,106.07920439866642N,20.63408734150355E
225,Tây Ninh City-2081.jpeg,0.969526581466198,106.09351621035809N,11.348822507204586E
226,Yên Mỹ District-3472.jpeg,0.9695162773132324,106.00608764113643N,20.912478611516125E
